Time,X,Y,Z,Zrange,Gas1L,Gas1R
12210,0.7057626843,0.1200562045,0.3172429502,317,18016,17972
12220,0.7064263821,0.1199075207,0.3183922768,320,18016,17972
12230,0.7085091472,0.1196678430,0.3182422519,320,18016,17972
12240,0.7101860046,0.1193627715,0.3182057738,320,18016,17972
12250,0.7117193937,0.1191971600,0.3181656599,320,18016,17972
12260,0.7134517431,0.1196420714,0.3196053207,322,18016,17972
12270,0.7150503993,0.1196644008,0.3196424842,322,18016,17972
12280,0.7167908549,0.1197235063,0.3197106123,322,18016,17972
12290,0.7190908194,0.1203160957,0.3196322620,322,18016,17972
12300,0.7203816772,0.1199021861,0.3198008239,322,18016,17972
12310,0.7215949893,0.1199405715,0.3195378780,319,18016,17972
12320,0.7217761874,0.1198212430,0.3195051849,319,18016,17972
12330,0.7241153121,0.1197715476,0.3197565079,319,18016,17972
12340,0.7258790731,0.1199552566,0.3194291294,319,18016,17972
12350,0.7268425226,0.1199247092,0.3213995993,324,18016,17972
12360,0.7303441167,0.1195725203,0.3212062716,324,18016,17972
12370,0.7322103977,0.1199582517,0.3213852942,324,18016,17972
12380,0.7343407869,0.1198578551,0.3214804828,324,18016,17972
12390,0.7355644703,0.1198597327,0.3218570948,322,18016,17972
12400,0.7379302979,0.1196790859,0.3218431473,322,18016,17972
12410,0.7376231551,0.1198795140,0.3223391473,322,18016,17972
12420,0.7410210371,0.1196782440,0.3222581744,322,18016,17972
12430,0.7417345047,0.1198562458,0.3224939108,322,18016,17972
12440,0.7440413833,0.1198198050,0.3231188655,324,18016,17972
12450,0.7442904711,0.1200335249,0.3232371509,324,18022,17972
12460,0.7474959493,0.1185797602,0.3234043419,324,18022,17972
12470,0.7489383221,0.1186008230,0.3234840333,324,18022,17972
12480,0.7521297932,0.1183533221,0.3236246109,324,18022,17972
12490,0.7530970573,0.1184127182,0.3237019479,324,18022,17972
12500,0.7548726797,0.1184394136,0.3237360716,324,18022,17972
12510,0.7572712898,0.1192620993,0.3237030804,324,18022,17972
12520,0.7593485713,0.1192114800,0.3236233592,324,18022,17972
12530,0.7616369128,0.1191898435,0.3227291405,322,18022,17972
12540,0.7638804317,0.1171581298,0.3225368261,322,18022,17972
12550,0.7650212646,0.1181597114,0.3225673139,322,18022,17972
12560,0.7664074898,0.1181144342,0.3224978745,322,18022,17972
12570,0.7678428888,0.1217710301,0.3209542334,319,18022,17972
12580,0.7688906789,0.1189626679,0.3210290670,319,18022,17972
12590,0.7710330486,0.1189005971,0.3206765056,319,18022,17972
12600,0.7724366784,0.1214231476,0.3204510510,319,18022,17972
12610,0.7738966346,0.1201938167,0.3201924860,320,18022,17972
12620,0.7748251557,0.1199256554,0.3200477660,320,18022,17972
12630,0.7774453163,0.1193405762,0.3196069300,320,18022,17972
12640,0.7782679796,0.1189249679,0.3195025623,320,18022,17972
12650,0.7806504965,0.1192670017,0.3190413415,320,18022,17972
12660,0.7817251086,0.1198522002,0.3185307384,318,18022,17972
12670,0.7835175991,0.1205054745,0.3181837499,318,18022,17972
12680,0.7851111293,0.1204831973,0.3178858757,318,18022,17972
12690,0.7866439819,0.1204968467,0.3176176846,318,18022,17972
12700,0.7879411578,0.1206122115,0.3164479136,315,18022,17981
12710,0.7897571921,0.1205589026,0.3160827458,315,18022,17981
12720,0.7906671166,0.1204971224,0.3159216046,315,18022,17981
12730,0.7915092707,0.1203673184,0.3157775700,315,18022,17981
12740,0.7936425209,0.1193660647,0.3153336644,315,18022,17981
12750,0.7952824235,0.1198033392,0.3157293200,317,18022,17981
12760,0.7962581515,0.1197122335,0.3155784309,317,18022,17981
12770,0.7966467738,0.1204221547,0.3155696094,317,18022,17981
12780,0.7991185188,0.1203185990,0.3151599169,317,18022,17981
12790,0.7995962501,0.1204194352,0.3138591945,312,18022,17981
12800,0.8029745817,0.1201877668,0.3133006096,312,18022,17981
12810,0.8036790490,0.1202673763,0.3132354617,312,18022,17981
12820,0.8063921928,0.1206867546,0.3126865923,312,18022,17981
12830,0.8075634241,0.1200638637,0.3131373525,314,18022,17981
12840,0.8092773557,0.1199383140,0.3128956854,314,18022,17981
12850,0.8102315068,0.1204842851,0.3128631115,314,18022,17981
12860,0.8124580979,0.1214841381,0.3125197291,314,18022,17981
12870,0.8138146996,0.1214456707,0.3124336004,314,18022,17981
12880,0.8164676428,0.1211846098,0.3119675517,312,18022,17981
12890,0.8171392083,0.1211091876,0.3120391965,312,18022,17981
12900,0.8198186159,0.1207584739,0.3116665781,312,18022,17981
12910,0.8212644458,0.1205191091,0.3115954995,312,18022,17981
12920,0.8228728771,0.1203027815,0.3128997087,315,18022,17981
12930,0.8246248364,0.1211928576,0.3129115701,315,18022,17981
12940,0.8261436224,0.1206415370,0.3129315078,315,18022,17981
12950,0.8277967572,0.1206551418,0.3129300773,315,18026,17981
12960,0.8307711482,0.1205158159,0.3125853240,315,18026,17981
12970,0.8309921622,0.1207393706,0.3122431040,311,18026,17981
12980,0.8337959647,0.1206227839,0.3120015562,311,18026,17981
12990,0.8352760673,0.1206657514,0.3120674193,311,18026,17981
13000,0.8359933496,0.1207513064,0.3123517931,311,18026,17981
13010,0.8389708996,0.1204524264,0.3115849495,311,18026,17981
13020,0.8388572335,0.1210127175,0.3119522631,311,18026,17981
13030,0.8412299752,0.1207350120,0.3118386269,311,18026,17981
13040,0.8412340879,0.1207192615,0.3121100068,311,18026,17981
13050,0.8450622559,0.1202270240,0.3123684227,313,18026,17981
13060,0.8449289799,0.1202328056,0.3125679791,313,18026,17981
13070,0.8476282358,0.1199636012,0.3125752807,313,18026,17981
13080,0.8494210243,0.1205221564,0.3126115203,313,18026,17981
13090,0.8515245318,0.1204410195,0.3126205206,313,18026,17981
13100,0.8527669311,0.1204571351,0.3131449223,314,18026,17981
13110,0.8563904166,0.1201723441,0.3131708205,314,18026,17981
13120,0.8566173911,0.1203543693,0.3133459687,314,18026,17981
13130,0.8601279259,0.1191387177,0.3133210838,314,18026,17981
13140,0.8616445661,0.1189962849,0.3139702976,315,18026,17981
13150,0.8635177612,0.1187768802,0.3140106499,315,18026,17981
13160,0.8655374050,0.1193907857,0.3140202761,315,18026,17981
13170,0.8675079942,0.1191320643,0.3140146732,315,18026,17981
13180,0.8692260385,0.1189683229,0.3140636683,315,18026,17981
13190,0.8705506921,0.1188306287,0.3137437403,313,18026,17981
13200,0.8714725375,0.1188754514,0.3139623404,313,18026,17998
13210,0.8720135093,0.1189992279,0.3142632842,313,18026,17998
13220,0.8736237884,0.1191118583,0.3142860532,313,18026,17998
13230,0.8752143979,0.1191163585,0.3137579858,313,18026,17998
13240,0.8782882094,0.1189177856,0.3134821951,313,18026,17998
13250,0.8788203001,0.1181199178,0.3137471080,313,18026,17998
13260,0.8815177083,0.1170384511,0.3134517670,313,18026,17998
13270,0.8829996586,0.1169547960,0.3124813735,311,18026,17998
13280,0.8845956326,0.1176819056,0.3124082685,311,18026,17998
13290,0.8867395520,0.1176771745,0.3121729791,311,18026,17998
13300,0.8881362081,0.1169418171,0.3121141195,311,18026,17998
13310,0.8887755871,0.1170582324,0.3123039901,311,18026,17998
13320,0.8899020553,0.1171258241,0.3121841848,312,18026,17998
13330,0.8923252821,0.1170622557,0.3118995130,312,18026,17998
13340,0.8940483928,0.1170861870,0.3117409050,312,18026,17998
13350,0.8950764537,0.1171253994,0.3117607236,312,18026,17998
13360,0.8974856138,0.1169680879,0.3128231168,315,18026,17998
13370,0.8984380364,0.1162527725,0.3129204512,315,18026,17998
13380,0.9007626176,0.1160755232,0.3127291501,315,18026,17998
13390,0.9017670751,0.1159293503,0.3128596842,315,18026,17998
13400,0.9027296305,0.1157688424,0.3129982650,315,18026,17998
13410,0.9043827057,0.1156054437,0.3125332892,312,18026,17998
13420,0.9060835838,0.1155005097,0.3124499619,312,18026,17998
13430,0.9078722596,0.1153928339,0.3123503327,312,18026,17998
13440,0.9103733897,0.1152417660,0.3120540679,312,18026,17998
13450,0.9116572142,0.1151507199,0.3128750324,314,18026,17998
13460,0.9127773643,0.1151125282,0.3129543364,314,18026,17998
13470,0.9144509435,0.1155207902,0.3129248619,314,18026,17998
13480,0.9160560966,0.1159422621,0.3128920496,314,18026,17998
13490,0.9175997972,0.1168847457,0.3124861717,312,18026,17998
13500,0.9190163016,0.1167859361,0.3124689460,312,18026,17998
13510,0.9216398001,0.1160757244,0.3122531474,312,18026,17998
13520,0.9224447608,0.1157396808,0.3124257326,312,18026,17998
13530,0.9245573878,0.1153042018,0.3122526109,312,18026,17998
13540,0.9254162908,0.1153397411,0.3130932450,314,18026,17998
13550,0.9269356132,0.1149632409,0.3130956888,314,18026,17998
13560,0.9292020798,0.1151009947,0.3130096495,314,18026,17998
13570,0.9315515161,0.1153494492,0.3128967881,314,18026,17998
13580,0.9330653548,0.1152397543,0.3113750219,309,18026,17998
13590,0.9358921647,0.1146533489,0.3110432327,309,18026,17998
13600,0.9374241829,0.1146388799,0.3110221326,309,18026,17998
13610,0.9388039112,0.1146420464,0.3110451102,309,18026,17998
13620,0.9401533008,0.1151695326,0.3110993505,310,18026,17998
13630,0.9438775182,0.1144557148,0.3101850450,310,18026,17998
13640,0.9445349574,0.1145168468,0.3103779256,310,18026,17998
13650,0.9452179074,0.1144806519,0.3104948401,310,18026,17998
13660,0.9459999204,0.1143593118,0.3105320632,310,18026,17998
13670,0.9504461884,0.1138125211,0.3104560077,311,18026,17998
13680,0.9494506121,0.1137977540,0.3107451797,311,18026,17998
13690,0.9505105615,0.1136252061,0.3106578588,311,18026,17998
13700,0.9546573162,0.1137991101,0.3106451035,311,18026,18007
13710,0.9538835287,0.1140832677,0.3107771575,311,18026,18007
13720,0.9569211006,0.1140277833,0.3107606173,311,18026,18007
13730,0.9592680335,0.1140686125,0.3106771410,311,18026,18007
13740,0.9610452056,0.1141997129,0.3106125295,311,18026,18007
13750,0.9623174667,0.1143448949,0.3105801642,311,18026,18007
13760,0.9648587108,0.1142189801,0.3109478354,312,18026,18007
13770,0.9678146243,0.1139828265,0.3107473850,312,18026,18007
13780,0.9694677591,0.1128286943,0.3107203841,312,18026,18007
13790,0.9715186357,0.1125511304,0.3105674386,312,18026,18007
13800,0.9731771946,0.1122784466,0.3123521209,315,18026,18007
13810,0.9742605090,0.1121061817,0.3125387728,315,18026,18007
13820,0.9748117924,0.1120465696,0.3128542900,315,18026,18007
13830,0.9763437510,0.1130181178,0.3129376769,315,18026,18007
13840,0.9796194434,0.1120125651,0.3103696406,307,18026,18007
13850,0.9802765250,0.1140312105,0.3105134368,307,18026,18007
13860,0.9823572636,0.1140966788,0.3103225231,307,18026,18007
13870,0.9833592772,0.1142319143,0.3103998303,307,18026,18007
13880,0.9845675230,0.1141554862,0.3104279637,307,18026,18007
13890,0.9859707952,0.1130923256,0.3102486134,310,18026,18007
13900,0.9876456261,0.1111180633,0.3101388812,310,18026,18007
13910,0.9900953174,0.1116331518,0.3099107146,310,18026,18007
13920,0.9911764264,0.1122424677,0.3100002706,310,18026,18007
13930,0.9922294617,0.1121960878,0.3116188645,314,18026,18007
13940,0.9943953753,0.1121591553,0.3115077317,314,18026,18007
13950,0.9962131381,0.1108391359,0.3114381731,314,18028,18007
13960,0.9972619414,0.1124457791,0.3116808832,314,18028,18007
13970,0.9986903071,0.1127325669,0.3117127419,314,18028,18007
13980,1.0006386042,0.1129165292,0.3109182119,310,18028,18007
13990,1.0025373697,0.1110240743,0.3108591735,310,18028,18007
14000,1.0026938915,0.1122843474,0.3112450540,310,18028,18007
14010,1.0042153597,0.1121718660,0.3112194240,310,18028,18007
14020,1.0071765184,0.1120844185,0.3088666797,306,18028,18007
14030,1.0090214014,0.1118148416,0.3086457551,306,18028,18007
14040,1.0109328032,0.1116261706,0.3083991408,306,18028,18007
14050,1.0128326416,0.1114839315,0.3081507385,306,18028,18007
14060,1.0139496326,0.1113701910,0.3076921105,307,18028,18007
14070,1.0155861378,0.1118997335,0.3075064421,307,18028,18007
14080,1.0157107115,0.1119504273,0.3076528907,307,18028,18007
14090,1.0177297592,0.1119084582,0.3073661625,307,18028,18007
14100,1.0197468996,0.1114590764,0.3070684671,307,18028,18007
14110,1.0219074488,0.1114713475,0.3068319857,307,18028,18007
14120,1.0240989923,0.1114649326,0.3065368235,307,18028,18007
14130,1.0248987675,0.1103984863,0.3065637648,307,18028,18007
14140,1.0264902115,0.1107603088,0.3064472973,307,18028,18007
14150,1.0281212330,0.1111950874,0.3069774806,308,18028,18007
14160,1.0296746492,0.1112389937,0.3068829179,308,18028,18007
14170,1.0320113897,0.1113106683,0.3066505194,308,18028,18007
14180,1.0335115194,0.1093908921,0.3066564202,308,18028,18007
14190,1.0359584093,0.1107375473,0.3066136241,308,18028,18007
14200,1.0368974209,0.1107255816,0.3064675033,306,18028,18008
14210,1.0383673906,0.1106791720,0.3064655662,306,18028,18008
14220,1.0398350954,0.1106300429,0.3064738810,306,18028,18008
14230,1.0411837101,0.1105963662,0.3065135181,306,18028,18008
14240,1.0445131063,0.1105792373,0.3064264953,307,18028,18008
14250,1.0457850695,0.1109014973,0.3065231442,307,18028,18008
14260,1.0471674204,0.1107229441,0.3065965772,307,18028,18008
14270,1.0479733944,0.1105265766,0.3067955971,307,18028,18008
14280,1.0516293049,0.1109792143,0.3074413538,309,18028,18008
14290,1.0510345697,0.1107251048,0.3078798652,309,18028,18008
14300,1.0541775227,0.1107098088,0.3078312278,309,18028,18008
14310,1.0548213720,0.1105406508,0.3079983592,309,18028,18008
14320,1.0564435720,0.1103980988,0.3080475628,309,18028,18008
14330,1.0583418608,0.1096621454,0.3079779744,308,18028,18008
14340,1.0608123541,0.1097976416,0.3079817891,308,18028,18008
14350,1.0610208511,0.1090530977,0.3080668151,308,18028,18008
14360,1.0641522408,0.1101934314,0.3081655502,308,18028,18008
14370,1.0652391911,0.1104128435,0.3092354536,311,18028,18008
14380,1.0681830645,0.1105865613,0.3092608750,311,18028,18008
14390,1.0697373152,0.1107396036,0.3093451262,311,18028,18008
14400,1.0715954304,0.1106745154,0.3093876839,311,18028,18008
14410,1.0736310482,0.1105862036,0.3093689084,310,18028,18008
14420,1.0756636858,0.1102995276,0.3095737696,310,18028,18008
14430,1.0767923594,0.1099255830,0.3097614050,310,18028,18008
14440,1.0781658888,0.1096585467,0.3098865449,310,18028,18008
14450,1.0804692507,0.1124826372,0.3097255230,310,18038,18008
14460,1.0810469389,0.1122625545,0.3080591559,305,18038,18008
14470,1.0819983482,0.1129700169,0.3080875874,305,18038,18008
14480,1.0828695297,0.1126934364,0.3081585765,305,18038,18008
14490,1.0844585896,0.1105448678,0.3081380129,305,18038,18008
14500,1.0855544806,0.1102043912,0.3076905608,307,18038,18008
14510,1.0875827074,0.1116368100,0.3075278699,307,18038,18008
14520,1.0884745121,0.1113688648,0.3075462878,307,18038,18008
14530,1.0894793272,0.1112987250,0.3075344265,307,18038,18008
14540,1.0911902189,0.1113262698,0.3073501885,307,18038,18008
14550,1.0929617882,0.1114184707,0.3070212901,307,18038,18008
14560,1.0939990282,0.1115804538,0.3069799542,307,18038,18008
14570,1.0961987972,0.1116846278,0.3066664934,307,18038,18008
14580,1.0975377560,0.1118418053,0.3065919578,307,18038,18008
14590,1.0986689329,0.1119017527,0.3067433238,307,18038,18008
14600,1.1010259390,0.1118271351,0.3064438701,307,18038,18008
14610,1.1026676893,0.1128972769,0.3063083291,307,18038,18008
14620,1.1028275490,0.1122400090,0.3066976368,307,18038,18008
14630,1.1050556898,0.1131682172,0.3070213199,308,18038,18008
14640,1.1059002876,0.1129670888,0.3071319461,308,18038,18008
14650,1.1068292856,0.1132490560,0.3072126210,308,18038,18008
14660,1.1092033386,0.1139951870,0.3069862723,308,18038,18008
14670,1.1108391285,0.1138430238,0.3069387376,308,18038,18008
14680,1.1126434803,0.1136743873,0.3076948524,309,18038,18008
14690,1.1139318943,0.1152289584,0.3077803254,309,18038,18008
14700,1.1160409451,0.1143334135,0.3077653348,309,18038,18021
14710,1.1168508530,0.1142168418,0.3079769611,309,18038,18021
14720,1.1175861359,0.1141175702,0.3073107600,306,18038,18021
14730,1.1197721958,0.1147208586,0.3072187603,306,18038,18021
14740,1.1218136549,0.1146725491,0.3070936203,306,18038,18021
14750,1.1233068705,0.1146757379,0.3070929945,306,18038,18021
14760,1.1248885393,0.1150338277,0.3070978820,308,18038,18021
14770,1.1270124912,0.1149568185,0.3073294163,308,18038,18021
14780,1.1284819841,0.1153184846,0.3073851466,308,18038,18021
14790,1.1294677258,0.1165125519,0.3075585961,308,18038,18021
14800,1.1315346956,0.1165026948,0.3074864447,308,18038,18021
14810,1.1343593597,0.1167189181,0.3070694804,307,18038,18021
14820,1.1354819536,0.1153035983,0.3072677553,307,18038,18021
14830,1.1364176273,0.1162860170,0.3076095283,307,18038,18021
14840,1.1392416954,0.1166560277,0.3074114621,307,18038,18021
14850,1.1401960850,0.1178859025,0.3089794219,311,18038,18021
14860,1.1428306103,0.1176690012,0.3089785278,311,18038,18021
14870,1.1448044777,0.1175218597,0.3090631664,311,18038,18021
14880,1.1471467018,0.1172184870,0.3090425730,311,18038,18021
14890,1.1474863291,0.1168633401,0.3095416427,311,18038,18021
14900,1.1473388672,0.1175213009,0.3100714087,310,18038,18021
14910,1.1499902010,0.1170605272,0.3101340234,310,18038,18021
14920,1.1511906385,0.1181055680,0.3104268610,310,18038,18021
14930,1.1536208391,0.1180161387,0.3105194271,310,18038,18021
14940,1.1543468237,0.1185669675,0.3111876845,312,18038,18021
14950,1.1566603184,0.1179142967,0.3113471866,312,18042,18021
14960,1.1588449478,0.1178132668,0.3114864528,312,18042,18021
14970,1.1602311134,0.1178651527,0.3116351366,312,18042,18021
14980,1.1619459391,0.1176206395,0.3117660284,317,18042,18021
14990,1.1650127172,0.1194563881,0.3138970137,317,18042,18021
15000,1.1664384604,0.1161690429,0.3142597973,317,18042,18021
15010,1.1693058014,0.1181368753,0.3144559264,317,18042,18021
15020,1.1711708307,0.1173763871,0.3146563172,317,18042,18021
15030,1.1731181145,0.1165810153,0.3144261241,314,18042,18021
15040,1.1743060350,0.1172572523,0.3146932721,314,18042,18021
15050,1.1758221388,0.1168752611,0.3148720264,314,18042,18021
15060,1.1770280600,0.1169196963,0.3151113987,314,18042,18021
15070,1.1785359383,0.1181008965,0.3143764734,313,18042,18021
15080,1.1797280312,0.1182547137,0.3145207167,313,18042,18021
15090,1.1814306974,0.1184238717,0.3145539165,313,18042,18021
15100,1.1824147701,0.1188365147,0.3147209585,313,18042,18021
15110,1.1841551065,0.1188860908,0.3147074580,313,18042,18021
15120,1.1860138178,0.1187385544,0.3135707080,312,18042,18021
15130,1.1866605282,0.1189233437,0.3137069345,312,18042,18021
15140,1.1888531446,0.1184218675,0.3135476112,312,18042,18021
15150,1.1896382570,0.1182743013,0.3136901557,312,18042,18021
15160,1.1919239759,0.1175437421,0.3132546842,313,18042,18021
15170,1.1929771900,0.1209464446,0.3133756816,313,18042,18021
15180,1.1948618889,0.1144647449,0.3134647608,313,18042,18021
15190,1.1957522631,0.1170082763,0.3139118254,313,18042,18021
15200,1.1977524757,0.1167907566,0.3137306869,311,18042,18030
15210,1.1996880770,0.1176442876,0.3124596775,311,18042,18030
15220,1.1998351812,0.1154712066,0.3125990033,311,18042,18030
15230,1.2022835016,0.1154241785,0.3122874498,311,18042,18030
15240,1.2032209635,0.1159460396,0.3123329282,311,18042,18030
15250,1.2049243450,0.1168247759,0.3124959767,313,18042,18030
15260,1.2065130472,0.1163939908,0.3123496473,313,18042,18030
15270,1.2067787647,0.1168946177,0.3124819398,313,18042,18030
15280,1.2098202705,0.1164719462,0.3120668828,313,18042,18030
15290,1.2107825279,0.1165654957,0.3104849160,308,18042,18030
15300,1.2124187946,0.1157707050,0.3102961481,308,18042,18030
15310,1.2138317823,0.1133348122,0.3100954890,308,18042,18030
15320,1.2158123255,0.1144445464,0.3101348579,308,18042,18030
15330,1.2169317007,0.1148516536,0.3101602793,308,18042,18030
15340,1.2193127871,0.1145532876,0.3114270568,314,18042,18030
15350,1.2201250792,0.1146292463,0.3115702569,314,18042,18030
15360,1.2225885391,0.1126632467,0.3113193512,314,18042,18030
15370,1.2232276201,0.1122086048,0.3115520477,314,18042,18030
15380,1.2245620489,0.1121165380,0.3113784492,311,18042,18030
15390,1.2258123159,0.1116549596,0.3113891184,311,18042,18030
15400,1.2270858288,0.1107814983,0.3113563657,311,18042,18030
15410,1.2306742668,0.1104831100,0.3109970093,311,18042,18030
15420,1.2316384315,0.1106153801,0.3103470504,309,18042,18030
15430,1.2345920801,0.1101552173,0.3100313246,309,18042,18030
15440,1.2355594635,0.1102419123,0.3101685047,309,18042,18030
15450,1.2369735241,0.1098066643,0.3101826906,309,18043,18030
15460,1.2387746572,0.1084465981,0.3101005554,309,18043,18030
15470,1.2408109903,0.1081450731,0.3107590079,312,18043,18030
15480,1.2421159744,0.1078592166,0.3108580112,312,18043,18030
15490,1.2454276085,0.1076944768,0.3105047941,312,18043,18030
15500,1.2450591326,0.1072392762,0.3112007678,312,18043,18030
15510,1.2473078966,0.1071102247,0.3106459677,310,18043,18030
15520,1.2485356331,0.1081781089,0.3107175231,310,18043,18030
15530,1.2504897118,0.1081537679,0.3106661737,310,18043,18030
15540,1.2516227961,0.1079236642,0.3107229173,310,18043,18030
15550,1.2541745901,0.1089906991,0.3095276058,308,18043,18030
15560,1.2543449402,0.1082631797,0.3095648587,308,18043,18030
15570,1.2570135593,0.1100596189,0.3093973100,308,18043,18030
15580,1.2589170933,0.1123884916,0.3090845942,308,18043,18030
15590,1.2603319883,0.1096885577,0.3094819784,308,18043,18030
15600,1.2609775066,0.1106589809,0.3107515275,313,18043,18030
15610,1.2634189129,0.1093252078,0.3108547926,313,18043,18030
15620,1.2653365135,0.1077871844,0.3108502030,313,18043,18030
15630,1.2678234577,0.1066140160,0.3107129335,313,18043,18030
15640,1.2694228888,0.1056241393,0.3111198545,312,18043,18030
15650,1.2718039751,0.1066075638,0.3110444546,312,18043,18030
15660,1.2719447613,0.1065734476,0.3113829792,312,18043,18030
15670,1.2736636400,0.1073729768,0.3113678396,312,18043,18030
15680,1.2749661207,0.1083246693,0.3114286363,307,18043,18030
15690,1.2757863998,0.1092815325,0.3097437322,307,18043,18030
15700,1.2777099609,0.1100163609,0.3095397055,307,18043,18029
15710,1.2778948545,0.1060753912,0.3099002540,307,18043,18029
15720,1.2822264433,0.1070758924,0.3091829419,307,18043,18029
15730,1.2826571465,0.1085656807,0.3089218438,308,18043,18029
15740,1.2844717503,0.1080434993,0.3087435067,308,18043,18029
15750,1.2850086689,0.1081038043,0.3088571429,308,18043,18029
15760,1.2868530750,0.1056546569,0.3086486161,308,18043,18029
15770,1.2883958817,0.1067831293,0.3087509573,309,18043,18029
15780,1.2898402214,0.1064679772,0.3086302578,309,18043,18029
15790,1.2906614542,0.1063805521,0.3086544871,309,18043,18029
15800,1.2927451134,0.1064294949,0.3083859980,309,18043,18029
15810,1.2934496403,0.1067757234,0.3084959090,309,18043,18029
15820,1.2960438728,0.1070135608,0.3092454076,311,18043,18029
15830,1.2978186607,0.1059476063,0.3091226518,311,18043,18029
15840,1.2990003824,0.1060444638,0.3091578782,311,18043,18029
15850,1.3000228405,0.1061489210,0.3092364371,311,18043,18029
15860,1.3008439541,0.1061943546,0.3084124327,307,18043,18029
15870,1.3021558523,0.1051269770,0.3083133399,307,18043,18029
15880,1.3048418760,0.1039320603,0.3079009652,307,18043,18029
15890,1.3051016331,0.1037700251,0.3081350029,307,18043,18029
15900,1.3067322969,0.1035546064,0.3079894483,309,18043,18029
15910,1.3082922697,0.1034154892,0.3082503378,309,18043,18029
15920,1.3100559711,0.1037346050,0.3080989122,309,18043,18029
15930,1.3118023872,0.1037495956,0.3078988194,309,18043,18029
15940,1.3132330179,0.1057736725,0.3077776730,309,18043,18029
15950,1.3145197630,0.1036607027,0.3090607822,310,18041,18029
15960,1.3155001402,0.1035132855,0.3091050982,310,18041,18029
15970,1.3175646067,0.1025538072,0.3089079857,310,18041,18029
15980,1.3190439939,0.1021714807,0.3088590801,310,18041,18029
15990,1.3219326735,0.1021556780,0.3090690672,310,18041,18029
16000,1.3220274448,0.1018257216,0.3093890250,310,18041,18029
16010,1.3246423006,0.1016209573,0.3091774583,310,18041,18029
16020,1.3254870176,0.1021530926,0.3094620705,310,18041,18029
16030,1.3273966312,0.1018997654,0.3093827665,310,18041,18029
16040,1.3276758194,0.1006078795,0.3081901371,306,18041,18029
16050,1.3311662674,0.1005629748,0.3078434169,306,18041,18029
16060,1.3320802450,0.1004672050,0.3079644144,306,18041,18029
16070,1.3343309164,0.1000414193,0.3077253401,306,18041,18029
16080,1.3353706598,0.0995272547,0.3082718551,309,18041,18029
16090,1.3371514082,0.0993314683,0.3082087934,309,18041,18029
16100,1.3393967152,0.0984537378,0.3079944253,309,18041,18029
16110,1.3398295641,0.0981118679,0.3083095849,309,18041,18029
16120,1.3426624537,0.0983595625,0.3072206974,306,18041,18029
16130,1.3442636728,0.0982050151,0.3071328104,306,18041,18029
16140,1.3464988470,0.0981369391,0.3069029152,306,18041,18029
16150,1.3458870649,0.0966757983,0.3073714375,306,18041,18029
16160,1.3497012854,0.0970855951,0.3070190251,306,18041,18029
16170,1.3485796452,0.0965584740,0.3077302277,308,18041,18029
16180,1.3521081209,0.0971474349,0.3076021969,308,18041,18029
16190,1.3532954454,0.0969912931,0.3075304925,308,18041,18029
16200,1.3550179005,0.0974295661,0.3074021041,308,18041,18039
16210,1.3573272228,0.0980071872,0.3090336323,312,18041,18039
16220,1.3600629568,0.0985459909,0.3089939058,312,18041,18039
16230,1.3606077433,0.0966875255,0.3091410398,312,18041,18039
16240,1.3626042604,0.0995823219,0.3090931177,312,18041,18039
16250,1.3651092052,0.0994765908,0.3090516031,312,18041,18039
16260,1.3673880100,0.0982406139,0.3076864779,306,18041,18039
16270,1.3686990738,0.0966928974,0.3076424897,306,18041,18039
16280,1.3713214397,0.0955683291,0.3073224723,306,18041,18039
16290,1.3725582361,0.0956486985,0.3073462844,306,18041,18039
16300,1.3741574287,0.0949695259,0.3079314232,309,18041,18039
16310,1.3759427071,0.0946941301,0.3078053892,309,18041,18039
16320,1.3766816854,0.0947107151,0.3079608381,309,18041,18039
16330,1.3776801825,0.0950933397,0.3080482781,309,18041,18039
16340,1.3791906834,0.0956466645,0.3083830476,309,18041,18039
16350,1.3806399107,0.0972161368,0.3083445430,309,18041,18039
16360,1.3814498186,0.0976764411,0.3083960712,309,18041,18039
16370,1.3844318390,0.0976966694,0.3080489933,309,18041,18039
16380,1.3850070238,0.0975433886,0.3082444966,309,18041,18039
16390,1.3864812851,0.1008965150,0.3076322973,307,18041,18039
16400,1.3878871202,0.0982021019,0.3077572882,307,18041,18039
16410,1.3895902634,0.0990922824,0.3076147139,307,18041,18039
16420,1.3918541670,0.0988350213,0.3073496521,307,18041,18039
16430,1.3928117752,0.0977852345,0.3100259304,314,18041,18039
16440,1.3935173750,0.0977925509,0.3102348149,314,18041,18039
16450,1.3953927755,0.0970920026,0.3101781905,314,18030,18039
16460,1.3964928389,0.0967908725,0.3102969527,314,18030,18039
16470,1.4002046585,0.0962694883,0.3090774715,308,18030,18039
16480,1.4006186724,0.0966869295,0.3093768656,308,18030,18039
16490,1.4023444653,0.0969237611,0.3093454540,308,18030,18039
16500,1.4033632278,0.0973557681,0.3094917238,308,18030,18039
16510,1.4048259258,0.0957152024,0.3094823360,308,18030,18039
16520,1.4065351486,0.0956607908,0.3096466362,310,18030,18039
16530,1.4088129997,0.0953341872,0.3094952106,310,18030,18039
16540,1.4113651514,0.0965223834,0.3093470037,310,18030,18039
16550,1.4129875898,0.0964820683,0.3093518615,310,18030,18039
16560,1.4130743742,0.0968197361,0.3082952499,306,18030,18039
