Time,X,Y,Z,Gas1L,Gas1R
25400,0.9110224247,0.2159020454,0.3011947274,18380,18425
25500,0.9186812639,0.2164852917,0.3015486896,18380,18425
25600,0.9237504005,0.2186608613,0.2995238900,18395,18425
25700,0.9254183769,0.2208729088,0.2976361811,18395,18425
25800,0.9256760478,0.2243552059,0.2995382845,18395,18419
25900,0.9255402088,0.2234775275,0.2997521460,18395,18419
26000,0.9240083694,0.2224610150,0.2993311584,18395,18419
26100,0.9243649244,0.2217969596,0.3001899719,18402,18419
26200,0.9221938252,0.2190748155,0.3004004061,18402,18419
26300,0.9216415286,0.2177824974,0.3027293384,18402,18428
26400,0.9230110645,0.2175287753,0.3013703525,18402,18428
26500,0.9237979650,0.2169014513,0.2999957204,18402,18428
26600,0.9250574112,0.2166711092,0.3023180366,18411,18428
26700,0.9277590513,0.2166345716,0.3022938073,18411,18428
26800,0.9306274652,0.2164779156,0.3014625907,18411,18414
26900,0.9372618198,0.2172043920,0.3014107645,18411,18414
27000,0.9484205246,0.2170631438,0.3014224768,18411,18414
27100,0.9622290730,0.2175468206,0.3009182513,18429,18414
27200,0.9754601121,0.2175901085,0.2993344963,18429,18414
27300,0.9946114421,0.2197971493,0.2991789877,18429,18419
27400,1.0078463554,0.2245741338,0.3029115200,18429,18419
27500,1.0185834169,0.2238833904,0.3044919968,18429,18419
27600,1.0241391659,0.2249018550,0.3016457558,18442,18419
27700,1.0276139975,0.2221974880,0.2983989716,18442,18419
27800,1.0269209146,0.2234884501,0.2963216007,18442,18429
27900,1.0255154371,0.2227539122,0.2939100266,18442,18429
28000,1.0240969658,0.2219826579,0.2934829295,18442,18429
28100,1.0231431723,0.2213641703,0.2981380522,18449,18429
28200,1.0224075317,0.2199869603,0.2997425199,18449,18429
28300,1.0221079588,0.2193845063,0.2983116508,18449,18421
28400,1.0231225491,0.2191179544,0.2961789668,18449,18421
28500,1.0233500004,0.2189740688,0.2965244651,18449,18421
28600,1.0247640610,0.2188616693,0.2969762087,18454,18421
28700,1.0274167061,0.2187721878,0.2985661030,18454,18421
28800,1.0303300619,0.2183432281,0.3000306189,18454,18427
28900,1.0360503197,0.2182930261,0.3009853959,18454,18427
29000,1.0466469526,0.2182814032,0.3013924956,18454,18427
29100,1.0613110065,0.2185682803,0.3039748669,18459,18427
29200,1.0787156820,0.2172457874,0.2997581959,18459,18427
29300,1.0926203728,0.2172983438,0.2987555265,18459,18431
29400,1.1076164246,0.2208990753,0.2978727520,18459,18431
29500,1.1171764135,0.2178167254,0.2975763679,18459,18431
29600,1.1232762337,0.2197344154,0.2974112928,18471,18431
29700,1.1262254715,0.2199449241,0.2970537245,18471,18431
29800,1.1258126497,0.2181734741,0.2960579693,18471,18422
29900,1.1248580217,0.2187178880,0.2937587798,18471,18422
30000,1.1232095957,0.2197503299,0.2958948910,18471,18422
30100,1.1214618683,0.2195963413,0.3006488383,18476,18422
30200,1.1206959486,0.2195824683,0.2995263934,18476,18422
30300,1.1197656393,0.2196918726,0.2981932759,18476,18424
30400,1.1205308437,0.2194760442,0.2975425720,18476,18424
30500,1.1203641891,0.2206724435,0.2994272411,18476,18424
30600,1.1204624176,0.2195676118,0.3013172746,18487,18424
30700,1.1204962730,0.2184333950,0.3018883765,18487,18424
30800,1.1233105659,0.2176090777,0.3002974093,18487,18419
30900,1.1269435883,0.2168678939,0.3006532192,18487,18419
31000,1.1342620850,0.2169682384,0.3020199239,18487,18419
31100,1.1463577747,0.2171408832,0.3035256267,18487,18419
31200,1.1617912054,0.2163681388,0.3048963547,18487,18419
31300,1.1773462296,0.2191628069,0.2989299893,18487,18422
31400,1.1942156553,0.2114817202,0.2976905107,18487,18422
31500,1.2045180798,0.2127122432,0.2947733104,18487,18422
31600,1.2115539312,0.2152166814,0.2978882194,18492,18422
31700,1.2149449587,0.2119186968,0.2996020615,18492,18422
31800,1.2148246765,0.2140796632,0.3002393544,18492,18431
31900,1.2134391069,0.2139262706,0.3002724349,18492,18431
32000,1.2120397091,0.2148221731,0.3040241003,18492,18431
32100,1.2105810642,0.2152632773,0.3048930764,18502,18431
32200,1.2095811367,0.2153271735,0.3048174977,18502,18431
32300,1.2114427090,0.2145489305,0.3027272224,18502,18435
32400,1.2109304667,0.2135593593,0.3021203876,18502,18435
32500,1.2126014233,0.2133738250,0.3027997315,18502,18435
32600,1.2135993242,0.2139812857,0.3043496311,18507,18435
32700,1.2140666246,0.2144461721,0.3035950661,18507,18435
32800,1.2176581621,0.2142700255,0.3048861623,18507,18429
32900,1.2209670544,0.2142876685,0.3048930466,18507,18429
33000,1.2300500870,0.2146466374,0.3035415113,18507,18429
33100,1.2433512211,0.2145022601,0.3039791584,18512,18429
33200,1.2585375309,0.2151675671,0.3042379022,18512,18429
33300,1.2757598162,0.2164247632,0.3030405343,18512,18420
33400,1.2923623323,0.2178143710,0.2994802296,18512,18420
33500,1.3042478561,0.2211806327,0.3003682792,18512,18420
33600,1.3133922815,0.2211873829,0.3001316488,18516,18420
33700,1.3169620037,0.2249148637,0.2984745800,18516,18420
33800,1.3187514544,0.2249799073,0.2992830873,18516,18421
33900,1.3172889948,0.2263466567,0.2989359200,18516,18421
34000,1.3143984079,0.2270759940,0.3010323346,18516,18421
34100,1.3136875629,0.2283772975,0.3007946312,18529,18421
34200,1.3119270802,0.2286546230,0.3017579615,18529,18421
34300,1.3095436096,0.2280200571,0.3012676537,18529,18425
34400,1.3100955486,0.2259720117,0.2991909385,18529,18425
34500,1.3112642765,0.2254379839,0.2989298105,18529,18425
34600,1.3118580580,0.2241255641,0.2994581759,18522,18425
34700,1.3129985332,0.2228914946,0.2987122834,18522,18425
34800,1.3158082962,0.2185064107,0.3005839586,18522,18415
34900,1.3185648918,0.2160106152,0.2979720831,18522,18415
35000,1.3263998032,0.2150149047,0.2993023694,18522,18415
35100,1.3385462761,0.2147288471,0.2982189953,18531,18415
35200,1.3545805216,0.2153574079,0.2969451249,18531,18415
35300,1.3722900152,0.2159637958,0.2987858951,18531,18420
35400,1.3874328136,0.2185065895,0.2969453037,18531,18420
35500,1.3999952078,0.2279395759,0.2983272672,18531,18420
35600,1.4085118771,0.2214587331,0.2988285124,18533,18420
35700,1.4133780003,0.2186186910,0.2993535995,18533,18420
35800,1.4143471718,0.2180937529,0.3020750284,18533,18428
35900,1.4136813879,0.2148560584,0.3038748503,18533,18428
36000,1.4125810862,0.2117784768,0.3053570688,18533,18428
36100,1.4127901793,0.2097585052,0.3059543669,18536,18428
36200,1.4123399258,0.2088035792,0.3082100153,18536,18428
36300,1.4136463404,0.2083811015,0.3085966408,18536,18426
36400,1.4151550531,0.2083061188,0.3064346015,18536,18426
36500,1.4184437990,0.2071697861,0.3057876229,18536,18426
36600,1.4189765453,0.2037946880,0.3048371673,18540,18426
36700,1.4196598530,0.2046210617,0.3038768172,18540,18426
36800,1.4225533009,0.2065538168,0.3038589954,18540,18425
36900,1.4224640131,0.2064712346,0.3059491217,18540,18425
37000,1.4274040461,0.2078877538,0.3061255813,18540,18425
37100,1.4364840984,0.2093263716,0.3070974648,18542,18425
37200,1.4510880709,0.2108933926,0.3048106432,18542,18425
37300,1.4656513929,0.2135846615,0.3029121757,18542,18436
37400,1.4823762178,0.2173027694,0.3030444086,18542,18436
37500,1.4935072660,0.2183390409,0.3044999838,18542,18436
37600,1.5024068356,0.2219897658,0.3044126332,18547,18436
37700,1.5064055920,0.2174233496,0.3039220273,18547,18436
37800,1.5077518225,0.2170800120,0.3030751646,18547,18429
37900,1.5063238144,0.2213058770,0.3027871251,18547,18429
38000,1.5046288967,0.2203420699,0.3015659451,18547,18429
38100,1.5010122061,0.2216823548,0.3030142188,18548,18429
38200,1.4990545511,0.2218533009,0.3052724898,18548,18429
38300,1.4988188744,0.2224386036,0.3081099689,18548,18428
38400,1.4976261854,0.2233766913,0.3074723184,18548,18428
38500,1.4984341860,0.2244371176,0.3038740754,18548,18428
38600,1.5005924702,0.2247297317,0.2998624146,18552,18428
38700,1.5019621849,0.2245386690,0.2993353009,18552,18428
38800,1.5050325394,0.2238698304,0.2964373529,18552,18425
38900,1.5092734098,0.2300922722,0.2983476818,18552,18425
39000,1.5153521299,0.2309923023,0.2985163629,18552,18425
39100,1.5256236792,0.2288253903,0.3013107181,18555,18425
