Time,X,Y,Z,DiffX,DiffY,DiffZ,Zrange,Gas1L,Gas1R
3720,3.4624016285,-5.5987291336,0.0779556185,-0.1346445084,0.5674624443,0.0557532180,4,19562,19423
3731,3.4615168571,-5.5976009369,0.0772190243,-0.1355292797,0.5685906410,0.0550166238,1,19562,19423
3740,3.4572231770,-5.5780687332,0.0473358519,-0.1398229599,0.5881228447,0.0251334514,1,19562,19423
3750,3.4601950645,-5.5827455521,0.0490390062,-0.1368510723,0.5834460258,0.0268366057,1,19562,19423
3760,3.4549086094,-5.5679912567,0.0488812961,-0.1421375275,0.5982003212,0.0266788956,1,19562,19423
3770,3.4542014599,-5.5618987083,0.0563418753,-0.1428446770,0.6042928696,0.0341394749,1,19562,19423
3780,3.4578249454,-5.5633959770,0.0326186419,-0.1392211914,0.6027956009,0.0104162414,0,19562,19423
3791,3.4496629238,-5.5390443802,0.0336993113,-0.1473832130,0.6271471977,0.0114969108,0,19562,19423
3801,3.4485747814,-5.5320882797,0.0314127430,-0.1484713554,0.6341032982,0.0092103425,0,19562,19423
3811,3.4426929951,-5.4953470230,0.0372587442,-0.1543531418,0.6708445549,0.0150563437,0,19562,19423
3820,3.4444136620,-5.4892826080,0.0229244065,-0.1526324749,0.6769089699,0.0007220060,0,19562,19423
3830,3.4406847954,-5.4852476120,0.0283002090,-0.1563613415,0.6809439659,0.0060978085,0,19562,19423
3840,3.4412736893,-5.4844331741,0.0319758989,-0.1557724476,0.6817584038,0.0097734984,0,19562,19423
3851,3.4349098206,-5.4657301903,0.0339485072,-0.1621363163,0.7004613876,0.0117461067,0,19562,19423
3862,3.4307591915,-5.4482488632,0.0069021685,-0.1662869453,0.7179427147,-0.0153002320,0,19562,19423
3871,3.4293591976,-5.4464998245,0.0036918456,-0.1676869392,0.7196917534,-0.0185105549,0,19562,19423
3880,3.4249053001,-5.4265451431,0.0262162276,-0.1721408367,0.7396464348,0.0040138271,0,19562,19423
3890,3.4213681221,-5.4166884422,0.0377926938,-0.1756780148,0.7495031357,0.0155902933,0,19562,19423
3900,3.4263873100,-5.4108510017,0.0402502008,-0.1706588268,0.7553405762,0.0180478003,0,19562,19423
3910,3.4296908379,-5.4158186913,0.0233936086,-0.1673552990,0.7503728867,0.0011912081,0,19562,19423
3920,3.4273400307,-5.4046726227,0.0224452186,-0.1697061062,0.7615189552,0.0002428181,0,19562,19423
3931,3.4326288700,-5.4103913307,0.0029204823,-0.1644172668,0.7558002472,-0.0192819182,0,19562,19423
3940,3.4346365929,-5.4105830193,0.0008096262,-0.1624095440,0.7556085587,-0.0213927743,0,19562,19423
3951,3.4304804802,-5.3880219460,0.0320375226,-0.1665656567,0.7781696320,0.0098351222,0,19562,19423
3960,3.4266695976,-5.3729310036,0.0226416439,-0.1703765392,0.7932605743,0.0004392434,0,19562,19423
3971,3.4191825390,-5.3509836197,0.0202427171,-0.1778635979,0.8152079582,-0.0019596834,0,19562,19423
3981,3.4156210423,-5.3346710205,0.0191591997,-0.1814250946,0.8315205574,-0.0030432008,0,19562,19423
3991,3.4112586975,-5.3167386055,0.0144052720,-0.1857874393,0.8494529724,-0.0077971285,0,19562,19423
4000,3.4125447273,-5.3189702034,0.0159109291,-0.1845014095,0.8472213745,-0.0062914714,20,19562,19423
4010,3.4086840153,-5.3159055710,0.0164795909,-0.1883621216,0.8502860069,-0.0057228096,20,19562,19423
4020,3.4133374691,-5.3295617104,0.0166313015,-0.1837086678,0.8366298676,-0.0055710990,20,19562,19423
4030,3.4091987610,-5.3359556198,-0.0096140075,-0.1878473759,0.8302359581,-0.0318164080,20,19562,19423
4040,3.4044647217,-5.3258790970,0.0037961327,-0.1925814152,0.8403124809,-0.0184062677,23,19562,19423
4050,3.4044656754,-5.3218865395,0.0189981144,-0.1925804615,0.8443050385,-0.0032042861,23,19562,19423
4060,3.4013030529,-5.3166780472,0.0322726816,-0.1957430840,0.8495135307,0.0100702811,23,19562,19423
4072,3.4009654522,-5.3161263466,0.0351009741,-0.1960806847,0.8500652313,0.0128985737,23,19562,19423
4082,3.3993761539,-5.3121109009,0.0361223295,-0.1976699829,0.8540806770,0.0139199290,23,19562,19423
4090,3.4001350403,-5.3063774109,0.0328074992,-0.1969110966,0.8598141670,0.0106050987,23,19562,19423
4100,3.4008855820,-5.2952642441,0.0333484784,-0.1961605549,0.8709273338,0.0111460779,23,19562,19423
4110,3.4004549980,-5.2953081131,0.0345584564,-0.1965911388,0.8708834648,0.0123560559,23,19562,19423
4122,3.4007391930,-5.2953877449,0.0347636603,-0.1963069439,0.8708038330,0.0125612598,23,19562,19423
4132,3.4053955078,-5.3022074699,0.0311931707,-0.1916506290,0.8639841080,0.0089907702,22,19562,19423
4141,3.4030392170,-5.2955198288,0.0327279717,-0.1940069199,0.8706717491,0.0105255712,22,19562,19428
4150,3.4088439941,-5.3080549240,0.0327352770,-0.1882021427,0.8581366539,0.0105328765,22,19562,19428
4160,3.4103882313,-5.2972350121,0.0334494896,-0.1866579056,0.8689565659,0.0112470891,22,19562,19428
4171,3.4103655815,-5.2972359657,0.0349542648,-0.1866805553,0.8689556122,0.0127518643,21,19562,19428
4182,3.4119517803,-5.3012456894,0.0300078597,-0.1850943565,0.8649458885,0.0078054592,21,19562,19428
4191,3.4130148888,-5.2968235016,0.0300051626,-0.1840312481,0.8693680763,0.0078027621,21,19562,19428
4202,3.4094581604,-5.2711610794,0.0304194819,-0.1875879765,0.8950304985,0.0082170814,21,19562,19428
4211,3.4066982269,-5.2607021332,0.0308807939,-0.1903479099,0.9054894447,0.0086783934,21,19562,19428
4223,3.4064254761,-5.2606978416,0.0276934206,-0.1906206608,0.9054937363,0.0054910202,22,19562,19428
4232,3.4028482437,-5.2399187088,0.0279115830,-0.1941978931,0.9262728691,0.0057091825,22,19562,19428
4241,3.4018404484,-5.2207965851,0.0281519536,-0.1952056885,0.9453949928,0.0059495531,22,19562,19428
4251,3.4127316475,-5.2510948181,0.0284348838,-0.1843144894,0.9150967598,0.0062324833,22,19562,19428
4261,3.4121942520,-5.2492465973,0.0286677498,-0.1848518848,0.9169449806,0.0064653493,21,19562,19428
4272,3.4139995575,-5.2547559738,0.0256778337,-0.1830465794,0.9114356041,0.0034754332,21,19562,19428
4280,3.4139134884,-5.2547197342,0.0257156380,-0.1831326485,0.9114718437,0.0035132375,21,19562,19428
4290,3.4200673103,-5.2637686729,0.0257791895,-0.1769788265,0.9024229050,0.0035767891,21,19562,19428
4300,3.4267416000,-5.2802343369,0.0258319899,-0.1703045368,0.8859572411,0.0036295895,21,19562,19428
4310,3.4260346889,-5.2808761597,0.0238338578,-0.1710114479,0.8853154182,0.0016314574,21,19562,19428
4320,3.4378211498,-5.3121151924,0.0237556845,-0.1592249870,0.8540763855,0.0015532840,21,19562,19428
4330,3.4378151894,-5.3121128082,0.0236663464,-0.1592309475,0.8540787697,0.0014639460,21,19562,19428
4340,3.4381384850,-5.3128900528,0.0235744715,-0.1589076519,0.8533015251,0.0013720710,21,19562,19428
4350,3.4463992119,-5.3349080086,0.0234993473,-0.1506469250,0.8312835693,0.0012969468,22,19562,19428
4360,3.4486682415,-5.3353948593,0.0227603093,-0.1483778954,0.8307967186,0.0005579088,22,19562,19428
4370,3.4458780289,-5.3225045204,0.0226099156,-0.1511681080,0.8436870575,0.0004075151,22,19562,19428
4380,3.4446704388,-5.3183851242,0.0224617682,-0.1523756981,0.8478064537,0.0002593677,22,19562,19428
4390,3.4463167191,-5.3238086700,0.0223217197,-0.1507294178,0.8423829079,0.0001193192,22,19575,19428
4400,3.4437553883,-5.3145999908,0.0216106307,-0.1532907486,0.8515915871,-0.0005917698,21,19575,19428
4410,3.4416451454,-5.3011808395,0.0214185752,-0.1554009914,0.8650107384,-0.0007838253,21,19575,19428
4420,3.4397516251,-5.2939629555,0.0212040674,-0.1572945118,0.8722286224,-0.0009983331,21,19575,19428
4430,3.4384677410,-5.2894639969,0.0210027751,-0.1585783958,0.8767275810,-0.0011996254,21,19575,19428
4440,3.4384095669,-5.2893462181,0.0217037406,-0.1586365700,0.8768453598,-0.0004986599,23,19575,19428
4450,3.4364333153,-5.2824573517,0.0215427745,-0.1606128216,0.8837342262,-0.0006596260,23,19575,19428
4460,3.4331769943,-5.2673511505,0.0213628355,-0.1638691425,0.8988404274,-0.0008395649,23,19575,19428
4470,3.4331762791,-5.2673530579,0.0212001186,-0.1638698578,0.8988385201,-0.0010022819,23,19575,19428
4480,3.4315218925,-5.2567262650,0.0210161675,-0.1655242443,0.9094653130,-0.0011862330,23,19575,19428
4490,3.4329743385,-5.2557029724,0.0218202863,-0.1640717983,0.9104886055,-0.0003821142,23,19575,19428
4500,3.4217989445,-5.2177591324,0.0216712784,-0.1752471924,0.9484324455,-0.0005311221,23,19575,19428
4511,3.4220438004,-5.2219448090,0.0215396453,-0.1750023365,0.9442467690,-0.0006627552,23,19575,19428
4520,3.4182045460,-5.2050061226,0.0213941950,-0.1788415909,0.9611854553,-0.0008082055,23,19575,19428
4530,3.4146087170,-5.1928534508,0.0223257691,-0.1824374199,0.9733381271,0.0001233686,24,19575,19428
4540,3.4123394489,-5.1813325882,0.0222576670,-0.1847066879,0.9848589897,0.0000552665,24,19575,19428
4550,3.4104044437,-5.1746077538,0.0221499447,-0.1866416931,0.9915838242,-0.0000524558,24,19575,19428
4560,3.4104547501,-5.1675238609,0.0220553521,-0.1865913868,0.9986677170,-0.0001470484,24,19575,19428
4570,3.4104554653,-5.1675257683,0.0219570752,-0.1865906715,0.9986658096,-0.0002453253,25,19575,19428
4580,3.4104146957,-5.1673884392,0.0231123827,-0.1866314411,0.9988031387,0.0009099822,25,19575,19428
4590,3.4104146957,-5.1673870087,0.0230745133,-0.1866314411,0.9988045692,0.0008721128,25,19575,19428
4600,3.4060869217,-5.1542558670,0.0230233334,-0.1909592152,1.0119357109,0.0008209329,25,19575,19428
4610,3.4044094086,-5.1387257576,0.0230069030,-0.1926367283,1.0274658203,0.0008045025,25,19575,19428
4620,3.3975260258,-5.1123523712,0.0233537871,-0.1995201111,1.0538392067,0.0011513866,24,19575,19428
4631,3.3979914188,-5.1086401939,0.0233266857,-0.1990547180,1.0575513840,0.0011242852,24,19575,19428
4640,3.3940238953,-5.0944733620,0.0232877061,-0.2030222416,1.0717182159,0.0010853056,24,19575,19429
4650,3.3878715038,-5.0713529587,0.0232403222,-0.2091746330,1.0948386192,0.0010379218,24,19575,19429
4660,3.3950495720,-5.0937423706,0.0231435113,-0.2019965649,1.0724492073,0.0009411108,23,19575,19429
4670,3.3931903839,-5.0891256332,0.0230935644,-0.2038557529,1.0770659447,0.0008911639,23,19575,19429
4680,3.3919172287,-5.0816645622,0.0230595786,-0.2051289082,1.0845270157,0.0008571781,23,19575,19429
4690,3.3884265423,-5.0588021278,0.0229942203,-0.2086195946,1.1073894501,0.0007918198,23,19575,19429
4700,3.3878297806,-5.0501561165,0.0229697563,-0.2092163563,1.1160354614,0.0007673558,23,19575,19429
4710,3.3889088631,-5.0463280678,0.0220786911,-0.2081372738,1.1198635101,-0.0001237094,21,19575,19429
4720,3.3784384727,-5.0055589676,0.0219606049,-0.2186076641,1.1606326103,-0.0002417956,21,19575,19429
4730,3.3783371449,-5.0053515434,0.0218533147,-0.2187089920,1.1608400345,-0.0003490858,21,19575,19429
4740,3.3771495819,-5.0011239052,0.0217385832,-0.2198965549,1.1650676727,-0.0004638173,21,19575,19429
4750,3.3756971359,-4.9961829185,0.0221423600,-0.2213490009,1.1700086594,-0.0000600405,23,19575,19429
4760,3.3786790371,-5.0045032501,0.0220597442,-0.2183670998,1.1616883278,-0.0001426563,23,19575,19429
4770,3.3762114048,-4.9887509346,0.0219557192,-0.2208347321,1.1774406433,-0.0002466813,23,19575,19429
4780,3.3748168945,-4.9756202698,0.0218767151,-0.2222292423,1.1905713081,-0.0003256854,23,19575,19429
4790,3.3649284840,-4.9495582581,0.0230901428,-0.2321176529,1.2166333199,0.0008877423,25,19575,19429
4800,3.3653404713,-4.9488282204,0.0230661333,-0.2317056656,1.2173633575,0.0008637328,25,19575,19429
4810,3.3644032478,-4.9423952103,0.0230279341,-0.2326428890,1.2237963676,0.0008255336,25,19575,19429
4820,3.3632700443,-4.9352321625,0.0229842048,-0.2337760925,1.2309594154,0.0007818043,25,19575,19429
4830,3.3630168438,-4.9343781471,0.0229404643,-0.2340292931,1.2318134308,0.0007380638,25,19575,19429
4840,3.3662829399,-4.9350051880,0.0233493280,-0.2307631969,1.2311863899,0.0011469275,24,19575,19429
4850,3.3603339195,-4.9029703140,0.0233261678,-0.2367122173,1.2632212639,0.0011237673,24,19575,19429
4860,3.3603305817,-4.9029698372,0.0232967157,-0.2367155552,1.2632217407,0.0010943152,24,19575,19429
4870,3.3600485325,-4.8969750404,0.0232535563,-0.2369976044,1.2692165375,0.0010511559,24,19575,19429
4880,3.3600349426,-4.8969469070,0.0235199910,-0.2370111942,1.2692446709,0.0013175905,24,19575,19429
4890,3.3552501202,-4.8799185753,0.0234771259,-0.2417960167,1.2862730026,0.0012747254,24,19575,19429
4900,3.3537640572,-4.8716964722,0.0234641265,-0.2432820797,1.2944951057,0.0012617260,24,19578,19429
4910,3.3536205292,-4.8667035103,0.0234261714,-0.2434256077,1.2994880676,0.0012237709,24,19578,19429
4920,3.3544876575,-4.8642015457,0.0233888738,-0.2425584793,1.3019900322,0.0011864733,19,19578,19429
4930,3.3539462090,-4.8586344719,0.0215753764,-0.2430999279,1.3075571060,-0.0006270241,19,19578,19429
4940,3.3450474739,-4.8259978294,0.0213884674,-0.2519986629,1.3401937485,-0.0008139331,19,19578,19429
4950,3.3393623829,-4.8123779297,0.0212439466,-0.2576837540,1.3538136482,-0.0009584539,19,19578,19429
4961,3.3317070007,-4.7839546204,0.0209310446,-0.2653391361,1.3822369576,-0.0012713559,19,19578,19429
4970,3.3270616531,-4.7661690712,0.0229529496,-0.2699844837,1.4000225067,0.0007505491,26,19578,19429
4980,3.3250546455,-4.7515883446,0.0229265280,-0.2719914913,1.4146032333,0.0007241275,26,19578,19429
4990,3.3181006908,-4.7265901566,0.0228564478,-0.2789454460,1.4396014214,0.0006540474,26,19578,19429
5000,3.3136906624,-4.7040920258,0.0228160173,-0.2833554745,1.4620995522,0.0006136168,26,19578,19429
5010,3.3129527569,-4.7015914917,0.0227529723,-0.2840933800,1.4646000862,0.0005505718,23,19578,19429
5020,3.3129456043,-4.7015752792,0.0227899197,-0.2841005325,1.4646162987,0.0005875193,23,19578,19429
5030,3.3143360615,-4.7061367035,0.0227320213,-0.2827100754,1.4600548744,0.0005296208,23,19578,19429
5040,3.3143343925,-4.7061362267,0.0226662476,-0.2827117443,1.4600553513,0.0004638471,23,19578,19429
5050,3.3144006729,-4.7062063217,0.0225989837,-0.2826454639,1.4599852562,0.0003965832,23,19578,19429
5060,3.3100275993,-4.6947197914,0.0231256094,-0.2870185375,1.4714717865,0.0009232089,24,19578,19429
5070,3.3069465160,-4.6805133820,0.0230798852,-0.2900996208,1.4856781960,0.0008774847,24,19578,19429
5080,3.3069431782,-4.6805109978,0.0230334084,-0.2901029587,1.4856805801,0.0008310080,24,19578,19429
5090,3.3030378819,-4.6666350365,0.0229762681,-0.2940082550,1.4995565414,0.0007738676,24,19578,19429
5100,3.3030176163,-4.6665582657,0.0237592366,-0.2940285206,1.4996333122,0.0015568361,25,19578,19429
5110,3.2955176830,-4.6360173225,0.0237308219,-0.3015284538,1.5301742554,0.0015284214,25,19578,19429
5120,3.2963330746,-4.6347565651,0.0237207301,-0.3007130623,1.5314350128,0.0015183296,25,19578,19429
5130,3.2929136753,-4.6217007637,0.0236973502,-0.3041324615,1.5444908142,0.0014949497,25,19578,19429
5140,3.2931075096,-4.6186466217,0.0236708652,-0.3039386272,1.5475449562,0.0014684647,25,19578,19429
5150,3.2932980061,-4.6143212318,0.0229369570,-0.3037481308,1.5518703461,0.0007345565,22,19578,19432
5160,3.2915062904,-4.5997409821,0.0228611417,-0.3055398464,1.5664505959,0.0006587412,22,19578,19432
5170,3.2883834839,-4.5872702599,0.0227769371,-0.3086626530,1.5789213181,0.0005745366,22,19578,19432
5180,3.2881391048,-4.5800213814,0.0226947684,-0.3089070320,1.5861701965,0.0004923679,22,19578,19432
5190,3.2817082405,-4.5617618561,0.0227234438,-0.3153378963,1.6044297218,0.0005210433,23,19578,19432
5200,3.2822222710,-4.5622549057,0.0226398576,-0.3148238659,1.6039366722,0.0004374571,23,19578,19432
5210,3.2820088863,-4.5560903549,0.0225472767,-0.3150372505,1.6101012230,0.0003448762,23,19578,19432
5220,3.2824640274,-4.5553917885,0.0224481560,-0.3145821095,1.6107997894,0.0002457555,23,19578,19432
5230,3.2828354836,-4.5557427406,0.0223439168,-0.3142106533,1.6104488373,0.0001415163,23,19578,19432
5240,3.2761948109,-4.5314202309,0.0220620316,-0.3208513260,1.6347713470,-0.0001403689,22,19578,19432
5250,3.2758321762,-4.5314397812,0.0219396092,-0.3212139606,1.6347517967,-0.0002627913,22,19578,19432
5260,3.2758347988,-4.5314240456,0.0218021106,-0.3212113380,1.6347675323,-0.0004002899,22,19578,19432
5270,3.2758376598,-4.5314173698,0.0216812082,-0.3212084770,1.6347742081,-0.0005211923,22,19578,19432
5280,3.2758381367,-4.5313611031,0.0221242458,-0.3212080002,1.6348304749,-0.0000781547,23,19578,19432
5290,3.2753391266,-4.5296244621,0.0220337864,-0.3217070103,1.6365671158,-0.0001686141,23,19578,19432
5300,3.2771878242,-4.5358757973,0.0219548605,-0.3198583126,1.6303157806,-0.0002475400,23,19578,19432
5310,3.2777166367,-4.5351142883,0.0218538400,-0.3193295002,1.6310772896,-0.0003485605,23,19578,19432
5320,3.2778086662,-4.5353045464,0.0214287229,-0.3192374706,1.6308870316,-0.0007736776,21,19578,19432
5330,3.2777900696,-4.5353164673,0.0214300323,-0.3192560673,1.6308751106,-0.0007723682,21,19578,19432
5340,3.2739663124,-4.5269336700,0.0211557820,-0.3230798244,1.6392579079,-0.0010466184,21,19578,19432
5350,3.2658476830,-4.4984717369,0.0211601891,-0.3311984539,1.6677198410,-0.0010422114,21,19578,19432
5360,3.2642562389,-4.4898529053,0.0210720208,-0.3327898979,1.6763386726,-0.0011303797,21,19578,19432
5370,3.2638967037,-4.4807057381,0.0221906397,-0.3331494331,1.6854858398,-0.0000117607,24,19578,19432
5380,3.2622995377,-4.4675865173,0.0221196227,-0.3347465992,1.6986050606,-0.0000827778,24,19578,19432
5390,3.2618601322,-4.4656577110,0.0220410302,-0.3351860046,1.7005338669,-0.0001613703,24,19577,19432
5400,3.2602381706,-4.4561824799,0.0219524633,-0.3368079662,1.7100090981,-0.0002499372,24,19577,19432
5411,3.2469964027,-4.4157309532,0.0211004019,-0.3500497341,1.7504606247,-0.0011019986,20,19577,19432
5420,3.2426648140,-4.3960099220,0.0209612250,-0.3543813229,1.7701816559,-0.0012411755,20,19577,19432
5430,3.2428934574,-4.3883967400,0.0208223034,-0.3541526794,1.7777948380,-0.0013800971,20,19577,19432
5440,3.2412626743,-4.3828244209,0.0206676237,-0.3557834625,1.7833671570,-0.0015347768,20,19577,19432
5451,3.2404277325,-4.3763360977,0.0205251668,-0.3566184044,1.7898554802,-0.0016772337,23,19577,19432
5460,3.2394490242,-4.3729777336,0.0213734508,-0.3575971127,1.7932138443,-0.0008289497,23,19577,19432
5470,3.2382318974,-4.3664121628,0.0212797206,-0.3588142395,1.7997794151,-0.0009226799,23,19577,19432
5480,3.2418708801,-4.3711109161,0.0211896207,-0.3551752567,1.7950806618,-0.0010127798,23,19577,19432
5491,3.2407355309,-4.3683514595,0.0210685022,-0.3563106060,1.7978401184,-0.0011338983,23,19577,19432
5500,3.2407326698,-4.3566322327,0.0213847142,-0.3563134670,1.8095593452,-0.0008176863,22,19577,19432
5510,3.2370281219,-4.3440947533,0.0212675147,-0.3600180149,1.8220968246,-0.0009348858,22,19577,19432
5520,3.2368605137,-4.3335194588,0.0211666841,-0.3601856232,1.8326721191,-0.0010357164,22,19577,19432
5530,3.2378888130,-4.3308677673,0.0210560653,-0.3591573238,1.8353238106,-0.0011463352,22,19577,19432
5540,3.2376315594,-4.3307271004,0.0221788939,-0.3594145775,1.8354644775,-0.0000235066,24,19577,19432
5550,3.2415750027,-4.3406062126,0.0221425816,-0.3554711342,1.8255853653,-0.0000598188,24,19577,19432
5560,3.2419924736,-4.3471961021,0.0221066792,-0.3550536633,1.8189954758,-0.0000957213,24,19577,19432
5570,3.2419095039,-4.3414773941,0.0220525730,-0.3551366329,1.8247141838,-0.0001498275,24,19577,19432
5580,3.2427673340,-4.3448443413,0.0219959226,-0.3542788029,1.8213472366,-0.0002064779,24,19577,19432
5590,3.2433023453,-4.3377389908,0.0223662108,-0.3537437916,1.8284525871,0.0001638103,23,19577,19432
5600,3.2433025837,-4.3377389908,0.0223254282,-0.3537435532,1.8284525871,0.0001230277,23,19577,19432
5610,3.2430174351,-4.3367748260,0.0222784486,-0.3540287018,1.8294167519,0.0000760481,23,19577,19432
5620,3.2419970036,-4.3300971985,0.0222396068,-0.3550491333,1.8360943794,0.0000372063,23,19577,19432
5630,3.2402436733,-4.3201818466,0.0221014749,-0.3568024635,1.8460097313,-0.0001009256,22,19577,19432
5640,3.2398402691,-4.3202533722,0.0220450200,-0.3572058678,1.8459382057,-0.0001573805,22,19577,19442
5650,3.2394239902,-4.3191809654,0.0219799951,-0.3576221466,1.8470106125,-0.0002224054,22,19577,19442
5660,3.2357797623,-4.3070511818,0.0218996294,-0.3612663746,1.8591403961,-0.0003027711,22,19577,19442
5670,3.2357783318,-4.3070554733,0.0218291860,-0.3612678051,1.8591361046,-0.0003732145,22,19577,19442
5680,3.2339744568,-4.3009667397,0.0205454268,-0.3630716801,1.8652248383,-0.0016569737,19,19577,19442
5690,3.2336485386,-4.2946319580,0.0204039440,-0.3633975983,1.8715596199,-0.0017984565,19,19577,19442
5700,3.2319178581,-4.2835807800,0.0202506073,-0.3651282787,1.8826107979,-0.0019517932,19,19577,19442
5710,3.2332339287,-4.2845282555,0.0201072060,-0.3638122082,1.8816633224,-0.0020951945,19,19577,19442
5720,3.2318117619,-4.2751436234,0.0203180090,-0.3652343750,1.8910479546,-0.0018843915,21,19577,19442
5730,3.2286088467,-4.2629194260,0.0201527402,-0.3684372902,1.9032721519,-0.0020496603,21,19577,19442
5741,3.2278640270,-4.2572698593,0.0200183224,-0.3691821098,1.9089217186,-0.0021840781,21,19577,19442
5750,3.2274515629,-4.2499938011,0.0198574010,-0.3695945740,1.9161977768,-0.0023449995,21,19577,19442
5760,3.2272558212,-4.2500419617,0.0197097436,-0.3697903156,1.9161496162,-0.0024926569,24,19577,19442
5770,3.2274141312,-4.2461218834,0.0215057284,-0.3696320057,1.9200696945,-0.0006966721,24,19577,19442
5780,3.2274091244,-4.2461214066,0.0214473698,-0.3696370125,1.9200701714,-0.0007550307,24,19577,19442
5790,3.2274053097,-4.2461194992,0.0213900935,-0.3696408272,1.9200720787,-0.0008123070,24,19577,19442
5800,3.2278125286,-4.2469525337,0.0213290248,-0.3692336082,1.9192390442,-0.0008733757,24,19577,19442
5810,3.2241902351,-4.2357850075,0.0219570156,-0.3728559017,1.9304065704,-0.0002453849,23,19577,19442
5820,3.2229409218,-4.2285132408,0.0219247043,-0.3741052151,1.9376783371,-0.0002776962,23,19577,19442
5830,3.2265405655,-4.2321600914,0.0219118670,-0.3705055714,1.9340314865,-0.0002905335,23,19577,19442
5840,3.2245523930,-4.2254185677,0.0218620729,-0.3724937439,1.9407730103,-0.0003403276,23,19577,19442
5850,3.2245554924,-4.2254452705,0.0214997325,-0.3724906445,1.9407463074,-0.0007026680,21,19577,19442
5860,3.2245516777,-4.2254433632,0.0214307811,-0.3724944592,1.9407482147,-0.0007716194,21,19577,19442
5870,3.2206830978,-4.2155108452,0.0213460512,-0.3763630390,1.9506807327,-0.0008563492,21,19577,19442
5880,3.2180764675,-4.2058734894,0.0212498363,-0.3789696693,1.9603180885,-0.0009525642,21,19577,19442
5890,3.2169857025,-4.2048616409,0.0211756937,-0.3800604343,1.9613299370,-0.0010267068,21,19577,19442
5900,3.2158439159,-4.1937651634,0.0206395555,-0.3812022209,1.9724264145,-0.0015628450,20,19576,19442
5910,3.2209146023,-4.2055153847,0.0205455795,-0.3761315346,1.9606761932,-0.0016568210,20,19576,19442
5920,3.2205660343,-4.1996831894,0.0204277169,-0.3764801025,1.9665083885,-0.0017746836,20,19576,19442
5930,3.2205626965,-4.1996836662,0.0203058720,-0.3764834404,1.9665079117,-0.0018965285,20,19576,19442
5940,3.2198419571,-4.1946268082,0.0204997938,-0.3772041798,1.9715647697,-0.0017026067,21,19576,19442
5950,3.2209408283,-4.1974105835,0.0203904156,-0.3761053085,1.9687809944,-0.0018119849,21,19576,19442
5960,3.2198140621,-4.1950001717,0.0202698950,-0.3772320747,1.9711914062,-0.0019325055,21,19576,19442
5970,3.2193899155,-4.1879973412,0.0201497711,-0.3776562214,1.9781942368,-0.0020526294,21,19576,19442
5980,3.2185037136,-4.1842837334,0.0200222321,-0.3785424232,1.9819078445,-0.0021801684,21,19576,19442
5990,3.2173516750,-4.1749634743,0.0207316820,-0.3796944618,1.9912281036,-0.0014707185,22,19576,19442
6000,3.2173478603,-4.1749582291,0.0206600409,-0.3796982765,1.9912333488,-0.0015423596,22,19576,19442
6010,3.2171177864,-4.1750392914,0.0205728114,-0.3799283504,1.9911522865,-0.0016295891,22,19576,19442
6020,3.2167706490,-4.1733007431,0.0205067918,-0.3802754879,1.9928908348,-0.0016956087,22,19576,19442
6030,3.2162828445,-4.1700291634,0.0214459486,-0.3807632923,1.9961624146,-0.0007564519,23,19576,19442
6040,3.2161574364,-4.1655049324,0.0214180555,-0.3808887005,2.0006866455,-0.0007843450,23,19576,19442
6050,3.2127487659,-4.1567964554,0.0213713329,-0.3842973709,2.0093951225,-0.0008310676,23,19576,19442
6060,3.2124576569,-4.1527333260,0.0213313103,-0.3845884800,2.0134582520,-0.0008710902,23,19576,19442
6070,3.2120034695,-4.1496391296,0.0212886017,-0.3850426674,2.0165524483,-0.0009137988,23,19576,19442
6080,3.2077221870,-4.1310691833,0.0215428881,-0.3893239498,2.0351223946,-0.0006595124,22,19576,19442
6090,3.2098910809,-4.1366286278,0.0215082858,-0.3871550560,2.0295629501,-0.0006941147,22,19576,19442
6100,3.2095205784,-4.1357913017,0.0214605425,-0.3875255585,2.0304002762,-0.0007418580,22,19576,19442
6110,3.2095150948,-4.1357898712,0.0214101337,-0.3875310421,2.0304017067,-0.0007922668,22,19576,19442
6120,3.2078707218,-4.1281080246,0.0203271918,-0.3891754150,2.0380835533,-0.0018752087,19,19576,19442
6130,3.2075600624,-4.1281938553,0.0202168841,-0.3894860744,2.0379977226,-0.0019855164,19,19576,19442
6140,3.2073402405,-4.1282525063,0.0201026443,-0.3897058964,2.0379390717,-0.0020997562,19,19576,19442
6150,3.2073345184,-4.1282529831,0.0199821200,-0.3897116184,2.0379385948,-0.0022202805,19,19576,19438
6160,3.2073335648,-4.1282567978,0.0198586062,-0.3897125721,2.0379347801,-0.0023437943,19,19576,19438
6170,3.2073273659,-4.1282162666,0.0206874236,-0.3897187710,2.0379753113,-0.0015149768,22,19576,19438
6180,3.2053368092,-4.1222553253,0.0206030086,-0.3917093277,2.0439362526,-0.0015993919,22,19576,19438
6190,3.2053318024,-4.1222529411,0.0205188971,-0.3917143345,2.0439386368,-0.0016835034,22,19576,19438
6200,3.2115750313,-4.1382737160,0.0204583462,-0.3854711056,2.0279178619,-0.0017440543,22,19576,19438
6210,3.2115797997,-4.1382617950,0.0206777975,-0.3854663372,2.0279297829,-0.0015246030,21,19576,19438
6220,3.2115771770,-4.1382627487,0.0205961186,-0.3854689598,2.0279288292,-0.0016062818,21,19576,19438
