Time,X,Y,Z
5821,1.4602706432,1.9615036249,0.2058022618
5831,1.4606703520,1.9615899324,0.2057693005
5842,1.4623117447,1.9623193741,0.2063338757
5851,1.4624363184,1.9623298645,0.2052882612
5861,1.4605854750,1.9625903368,0.2052079588
5872,1.4607542753,1.9620200396,0.2050614059
5881,1.4608039856,1.9624233246,0.2048467547
5891,1.4615207911,1.9623495340,0.2048814744
5901,1.4601353407,1.9638359547,0.2047984749
5912,1.4609092474,1.9631574154,0.2054865509
5921,1.4607471228,1.9633049965,0.2053426951
5931,1.4615734816,1.9622244835,0.2055450678
5940,1.4606745243,1.9626762867,0.2055263519
5952,1.4608933926,1.9625748396,0.2054043859
5961,1.4618035555,1.9635585546,0.2053455859
5971,1.4607869387,1.9631406069,0.2053015083
5981,1.4608165026,1.9637298584,0.2042977363
5991,1.4597492218,1.9637646675,0.2041214854
6001,1.4609340429,1.9590431452,0.2043132037
6011,1.4610615969,1.9584870338,0.2043176442
6022,1.4612737894,1.9592683315,0.2045772672
6031,1.4612793922,1.9587181807,0.2045461535
6042,1.4616513252,1.9595686197,0.2046140432
6050,1.4618064165,1.9597405195,0.2045357525
6060,1.4626560211,1.9599936008,0.2044150382
6072,1.4625405073,1.9599971771,0.2054052949
6081,1.4627397060,1.9607722759,0.2053495198
6091,1.4632387161,1.9602937698,0.2053669989
6100,1.4630751610,1.9604153633,0.2053323686
6111,1.4630067348,1.9602574110,0.2079394460
6121,1.4639630318,1.9598922729,0.2080256790
6131,1.4639602900,1.9599726200,0.2081015408
6140,1.4639360905,1.9594677687,0.2081914693
6150,1.4639961720,1.9596858025,0.2083028555
6160,1.4639821053,1.9600615501,0.2099697143
6170,1.4645597935,1.9593672752,0.2101465762
6181,1.4644016027,1.9600310326,0.2103582472
6192,1.4645338058,1.9602862597,0.2105335295
6200,1.4649176598,1.9604359865,0.2146323919
6211,1.4648081064,1.9604945183,0.2150426358
6221,1.4647378922,1.9603683949,0.2154606730
6232,1.4647965431,1.9606343508,0.2158831805
6242,1.4648441076,1.9608991146,0.2174288034
6251,1.4650341272,1.9612137079,0.2178989351
6263,1.4656826258,1.9617877007,0.2183812261
6270,1.4657623768,1.9618698359,0.2188416272
6282,1.4653530121,1.9633094072,0.2193936706
6290,1.4657034874,1.9631581306,0.2220233828
6301,1.4656645060,1.9639393091,0.2232041657
6310,1.4662700891,1.9634922743,0.2232455611
6322,1.4663771391,1.9635064602,0.2243932188
6330,1.4664405584,1.9635367393,0.2257874757
6341,1.4671103954,1.9634252787,0.2269866318
6350,1.4671515226,1.9631929398,0.2269695252
6361,1.4673798084,1.9631311893,0.2281530052
6372,1.4673579931,1.9629597664,0.2305254191
6381,1.4668643475,1.9631550312,0.2312512398
6393,1.4674707651,1.9632608891,0.2319501042
6400,1.4677921534,1.9635343552,0.2325651050
6410,1.4678722620,1.9639425278,0.2326058149
6420,1.4679887295,1.9642761946,0.2354796976
6433,1.4683501720,1.9646738768,0.2368750572
6440,1.4683873653,1.9647221565,0.2375075370
6450,1.4686862230,1.9649449587,0.2375000566
6460,1.4688447714,1.9642535448,0.2381329983
6470,1.4688851833,1.9640564919,0.2383673638
6480,1.4689389467,1.9639420509,0.2388125658
6490,1.4689664841,1.9638229609,0.2392060161
6500,1.4690887928,1.9640355110,0.2395407408
6510,1.4692300558,1.9645494223,0.2387631685
6520,1.4696314335,1.9642906189,0.2389535904
6530,1.4696518183,1.9638258219,0.2390898019
6540,1.4702484608,1.9652085304,0.2392694205
6550,1.4758204222,1.9660024643,0.2382407784
6560,1.4757509232,1.9660177231,0.2385588139
6570,1.4768761396,1.9663375616,0.2384288162
6580,1.4764906168,1.9663723707,0.2387724966
6590,1.4776768684,1.9664603472,0.2385932803
6600,1.4769896269,1.9667214155,0.2384596914
6610,1.4762743711,1.9664406776,0.2382794917
6620,1.4767549038,1.9666938782,0.2380381078
6630,1.4772546291,1.9663287401,0.2377554178
6640,1.4775583744,1.9667890072,0.2368945330
6650,1.4775733948,1.9673444033,0.2365479767
6660,1.4778954983,1.9674621820,0.2362343073
6670,1.4783301353,1.9677587748,0.2358857691
6680,1.4782955647,1.9677029848,0.2354741693
6690,1.4787112474,1.9679424763,0.2341768146
6700,1.4789897203,1.9680098295,0.2337010205
6710,1.4787033796,1.9679412842,0.2331901789
6720,1.4792004824,1.9686692953,0.2326668948
6730,1.4793217182,1.9683672190,0.2325543165
6740,1.4794096947,1.9689359665,0.2322336435
6750,1.4793212414,1.9688682556,0.2319408357
6760,1.4792733192,1.9689142704,0.2316728979
6770,1.4794200659,1.9691646099,0.2313997000
6780,1.4796658754,1.9693634510,0.2317707986
6790,1.4799534082,1.9694712162,0.2315218598
6800,1.4797223806,1.9696862698,0.2312880754
6810,1.4800323248,1.9697210789,0.2310267687
6820,1.4804992676,1.9697831869,0.2320657074
6830,1.4801659584,1.9697383642,0.2318477333
6840,1.4802904129,1.9696686268,0.2316128016
6850,1.4798011780,1.9700751305,0.2314128429
6860,1.4799405336,1.9697457552,0.2307364196
6870,1.4802147150,1.9699534178,0.2304880023
6880,1.4804227352,1.9699043036,0.2302738279
6890,1.4805223942,1.9698491096,0.2300626487
6900,1.4809165001,1.9696570635,0.2298571020
6910,1.4802012444,1.9692999125,0.2309561372
6920,1.4803166389,1.9695135355,0.2308295220
6930,1.4805787802,1.9697846174,0.2307060510
6940,1.4803698063,1.9700827599,0.2305457890
6950,1.4807353020,1.9700080156,0.2298316061
6960,1.4811218977,1.9700529575,0.2296666205
6970,1.4797536135,1.9698892832,0.2295600921
6980,1.4799435139,1.9697875977,0.2294486165
6990,1.4800864458,1.9697380066,0.2293098569
7000,1.4801805019,1.9697182178,0.2306824327
7010,1.4792147875,1.9697127342,0.2306284606
7020,1.4793838263,1.9697473049,0.2305905968
7030,1.4796994925,1.9696450233,0.2305543870
7040,1.4798917770,1.9697479010,0.2315253913
7050,1.4798949957,1.9696755409,0.2314973623
7060,1.4801452160,1.9697808027,0.2314749956
7070,1.4804357290,1.9697949886,0.2314456552
7080,1.4805175066,1.9697524309,0.2320289910
7090,1.4805107117,1.9697045088,0.2320156544
7100,1.4798798561,1.9696779251,0.2320132554
7110,1.4798150063,1.9696587324,0.2319854945
7120,1.4800758362,1.9696785212,0.2319578379
7130,1.4795292616,1.9696013927,0.2335980386
7140,1.4807133675,1.9695984125,0.2337069064
7150,1.4796798229,1.9695315361,0.2337948978
7160,1.4797831774,1.9696631432,0.2337706834
7170,1.4799588919,1.9695088863,0.2346557230
7180,1.4794369936,1.9696485996,0.2346832901
7190,1.4794297218,1.9696738720,0.2347002625
7200,1.4782797098,1.9696407318,0.2346904129
7210,1.4785706997,1.9702656269,0.2347106636
7220,1.4789096117,1.9705009460,0.2344026566
7230,1.4793293476,1.9706412554,0.2343491912
7240,1.4796584845,1.9706748724,0.2342410684
7250,1.4777020216,1.9711492062,0.2342111319
7260,1.4782596827,1.9711266756,0.2364676893
7270,1.4785960913,1.9709968567,0.2364491224
7280,1.4789378643,1.9708935022,0.2363875508
7291,1.4779319763,1.9705501795,0.2363055944
7300,1.4783560038,1.9709743261,0.2361795306
7310,1.4787907600,1.9704530239,0.2360859662
7320,1.4781891108,1.9706435204,0.2359874845
7330,1.4784356356,1.9711868763,0.2359194905
7340,1.4786633253,1.9711096287,0.2357946038
7350,1.4788057804,1.9711410999,0.2361841649
7360,1.4783102274,1.9708838463,0.2361407578
7370,1.4782655239,1.9702888727,0.2360341251
7380,1.4784926176,1.9701172113,0.2359298021
7390,1.4785654545,1.9701651335,0.2379087061
7400,1.4787275791,1.9699347019,0.2379074842
7410,1.4792344570,1.9708570242,0.2378350049
7420,1.4794520140,1.9708197117,0.2378024608
7430,1.4794716835,1.9710593224,0.2377769202
7440,1.4795342684,1.9711253643,0.2391108572
7450,1.4794572592,1.9711875916,0.2391999215
7460,1.4795409441,1.9712022543,0.2392639071
7470,1.4796308279,1.9710592031,0.2392846644
7480,1.4795863628,1.9709918499,0.2407438606
7490,1.4796060324,1.9708451033,0.2407421172
7500,1.4796208143,1.9710593224,0.2407054156
7510,1.4806303978,1.9715912342,0.2407482266
7520,1.4812017679,1.9710021019,0.2408160120
7530,1.4812284708,1.9709322453,0.2408038676
7541,1.4811636209,1.9708951712,0.2407648116
7550,1.4816204309,1.9710652828,0.2406911552
7560,1.4816241264,1.9711569548,0.2406624556
7570,1.4814969301,1.9712508917,0.2407696843
7580,1.4812669754,1.9713685513,0.2406959683
7590,1.4826772213,1.9717401266,0.2405972034
7600,1.4826275110,1.9710527658,0.2405448407
7610,1.4826886654,1.9714478254,0.2414488792
7620,1.4828592539,1.9715241194,0.2413440049
7630,1.4831323624,1.9716310501,0.2411931008
7640,1.4836643934,1.9715043306,0.2410543114
7650,1.4838839769,1.9712854624,0.2408954650
7660,1.4843827486,1.9715217352,0.2423886657
7670,1.4849182367,1.9715105295,0.2423079014
7680,1.4848694801,1.9714971781,0.2422340363
7690,1.4847381115,1.9710099697,0.2421226799
7700,1.4851566553,1.9710921049,0.2428042293
7710,1.4850850105,1.9711233377,0.2426684350
7720,1.4852164984,1.9713487625,0.2425052524
7730,1.4853223562,1.9715770483,0.2423618734
7740,1.4853601456,1.9710818529,0.2433116138
7750,1.4854990244,1.9711961746,0.2432280183
7760,1.4856398106,1.9714287519,0.2431305647
7770,1.4857580662,1.9713792801,0.2429943383
7780,1.4860808849,1.9717065096,0.2428233027
7790,1.4864560366,1.9716321230,0.2450951338
7800,1.4865379333,1.9717425108,0.2449826449
7810,1.4867377281,1.9717351198,0.2448572367
7820,1.4869450331,1.9708735943,0.2447734177
7830,1.4872359037,1.9710342884,0.2447975278
7840,1.4872643948,1.9710775614,0.2446748316
7850,1.4873564243,1.9708950520,0.2445176244
7860,1.4875135422,1.9703727961,0.2443122119
7870,1.4876306057,1.9705612659,0.2440396100
7880,1.4876554012,1.9707694054,0.2441654801
7890,1.4875968695,1.9707659483,0.2438687533
7900,1.4876288176,1.9708437920,0.2435476929
7910,1.4877809286,1.9709578753,0.2432080209
7920,1.4880168438,1.9710727930,0.2444244772
7930,1.4888879061,1.9713841677,0.2440798730
7940,1.4890135527,1.9714813232,0.2437600344
7950,1.4891238213,1.9708533287,0.2435054332
7960,1.4893289804,1.9707425833,0.2439845651
7970,1.4894365072,1.9704433680,0.2437804639
7980,1.4893283844,1.9704018831,0.2435772866
7990,1.4891464710,1.9702233076,0.2433805466
8000,1.4889882803,1.9703561068,0.2431823164
8010,1.4888862371,1.9703772068,0.2437346131
8020,1.4888473749,1.9704766273,0.2435525358
8030,1.4894783497,1.9705891609,0.2433863133
8040,1.4899575710,1.9700870514,0.2432143539
8050,1.4901500940,1.9699406624,0.2438706160
8060,1.4903697968,1.9698358774,0.2437699735
8070,1.4906787872,1.9696427584,0.2436984032
8080,1.4906469584,1.9695714712,0.2436266840
8090,1.4905238152,1.9693328142,0.2435316890
8100,1.4904283285,1.9692310095,0.2440235168
8110,1.4903141260,1.9691138268,0.2439342290
8120,1.4906280041,1.9690861702,0.2438554019
8130,1.4922506809,1.9690076113,0.2438632250
8140,1.4922721386,1.9690591097,0.2442605048
8150,1.4912449121,1.9690759182,0.2442815602
8160,1.4914844036,1.9691568613,0.2442024499
8170,1.4920381308,1.9691846371,0.2441175580
8180,1.4916507006,1.9692294598,0.2439879924
8190,1.4924458265,1.9693121910,0.2442645282
8200,1.4926339388,1.9695268869,0.2440536469
8210,1.4934338331,1.9688621759,0.2440619320
8220,1.4932467937,1.9685733318,0.2436376661
8230,1.4933284521,1.9682769775,0.2445787489
8240,1.4931617975,1.9683853388,0.2443871945
8250,1.4943617582,1.9681562185,0.2441304326
8260,1.4948588610,1.9680612087,0.2438262552
8270,1.4948941469,1.9676378965,0.2441005558
8280,1.4948093891,1.9677157402,0.2437816262
8290,1.4948639870,1.9676470757,0.2433782220
8300,1.4949482679,1.9679719210,0.2429637909
8310,1.4949439764,1.9672534466,0.2425982952
8320,1.4956061840,1.9673249722,0.2423401326
8330,1.4963133335,1.9672019482,0.2418447584
8340,1.4960410595,1.9672687054,0.2413606495
8351,1.4961206913,1.9673857689,0.2407918572
8360,1.4962183237,1.9675403833,0.2409802675
8370,1.4963372946,1.9670833349,0.2404461205
8380,1.4967961311,1.9671337605,0.2399964631
8390,1.4969204664,1.9672216177,0.2395574301
8400,1.4971175194,1.9673118591,0.2382530719
8410,1.4968186617,1.9675565958,0.2377807796
8420,1.4973810911,1.9674453735,0.2372738272
8430,1.4969316721,1.9667805433,0.2366848439
8440,1.4969402552,1.9666665792,0.2360876352
8450,1.4969139099,1.9665477276,0.2362109423
8460,1.4968705177,1.9662886858,0.2355742306
8470,1.4972585440,1.9663784504,0.2349469215
8480,1.4973214865,1.9669363499,0.2342967987
8490,1.4974503517,1.9669677019,0.2358559519
8500,1.4976725578,1.9664305449,0.2351984084
8510,1.4963630438,1.9669358730,0.2345371991
8520,1.4964712858,1.9669398069,0.2338370830
8530,1.4976302385,1.9669046402,0.2331756800
8540,1.4973371029,1.9668656588,0.2340673655
8550,1.4971941710,1.9669638872,0.2333385050
8560,1.4971922636,1.9663956165,0.2325598896
8570,1.4971054792,1.9663908482,0.2317568660
8580,1.4970608950,1.9665232897,0.2318746448
8590,1.4972026348,1.9667905569,0.2310811430
8600,1.4973763227,1.9669969082,0.2302567065
8610,1.4976967573,1.9670745134,0.2293199897
8620,1.4978202581,1.9671245813,0.2302948385
8630,1.4978559017,1.9671968222,0.2295053005
8640,1.4985184669,1.9663697481,0.2286715060
8650,1.4985805750,1.9665243626,0.2278298587
8660,1.4984523058,1.9666588306,0.2278529108
8670,1.4984570742,1.9668303728,0.2277005464
8680,1.4988567829,1.9667654037,0.2266103476
8691,1.4990311861,1.9670897722,0.2244631052
8700,1.4992892742,1.9671611786,0.2244486809
8710,1.4992821217,1.9673254490,0.2233356237
8720,1.4989911318,1.9674416780,0.2211829424
8730,1.4989684820,1.9674435854,0.2198653519
8740,1.4989949465,1.9676185846,0.2185075581
8750,1.4998745918,1.9676741362,0.2171312571
8760,1.4994400740,1.9676926136,0.2158636749
8770,1.5002692938,1.9677703381,0.2143874913
8780,1.5002671480,1.9677904844,0.2128819376
8790,1.5002883673,1.9683532715,0.2112903297
8800,1.5002298355,1.9670400620,0.2103028595
8810,1.5002635717,1.9672083855,0.2086833417
8820,1.5003641844,1.9685765505,0.2070216835
8830,1.5004434586,1.9681177139,0.2053982764
8840,1.5003937483,1.9678184986,0.2037584931
8850,1.5004171133,1.9674205780,0.2021686137
8860,1.4990144968,1.9664096832,0.2002597004
8870,1.5001904964,1.9659452438,0.1991021484
8880,1.5007206202,1.9674628973,0.1980443597
8890,1.5005656481,1.9672089815,0.1982204169
8900,1.4966208935,1.9699145555,0.1966426224
8910,1.4973124266,1.9711174965,0.1959408522
8920,1.5030150414,1.9799394608,0.1899175346
8930,1.5033569336,1.9807406664,0.1936606467
8940,1.5037972927,1.9808733463,0.1960768998
8950,1.5038807392,1.9818738699,0.1959457994
8960,1.5038282871,1.9811369181,0.1972934902
8971,1.5045685768,1.9814146757,0.1960469037
8980,1.5046563148,1.9811934233,0.1921292394
8990,1.5048599243,1.9815328121,0.1905741245
9000,1.5048123598,1.9811813831,0.1885088831
9010,1.5045750141,1.9815424681,0.1868757010
9020,1.5044761896,1.9816164970,0.1822719723
9030,1.5046200752,1.9822354317,0.1806148589
9040,1.5049927235,1.9822525978,0.1785250157
9051,1.5053709745,1.9822113514,0.1764315665
9060,1.5051966906,1.9823311567,0.1718505025
9070,1.5046284199,1.9827659130,0.1696095765
9080,1.5048335791,1.9833595753,0.1674826592
9090,1.5041393042,1.9826734066,0.1649457365
9100,1.5041027069,1.9816806316,0.1621629447
9110,1.5039366484,1.9811654091,0.1594625413
9120,1.5030770302,1.9811538458,0.1572099030
9131,1.5031405687,1.9810371399,0.1547785401
9140,1.5037910938,1.9807566404,0.1525681764
9150,1.5039649010,1.9806998968,0.1493202746
9160,1.5036168098,1.9808348417,0.1468169540
9170,1.5036684275,1.9814782143,0.1436168551
9180,1.5037127733,1.9822361469,0.1400114000
9190,-0.0000089811,0.0005978855,0.1359939128
9200,-0.0000609501,0.0006806719,0.1386690140
9210,-0.0002297025,0.0011698189,0.1384433508
9220,-0.0005160003,0.0025509668,0.1371226311
9230,0.0015183773,0.0021738582,0.1420507431
9240,0.0012218032,0.0011897576,0.1366208047
9250,0.0014081952,0.0006439990,0.1345757544
9260,0.0006840093,0.0003014451,0.1328050345
9270,-0.0019378031,-0.0001726181,0.1270352006
9280,-0.0011282424,-0.0004048035,0.1252163202
9290,-0.0016532897,-0.0047182795,0.1118989810
9300,-0.0022125565,-0.0059674084,0.1283455789
9310,-0.0034606582,-0.0066750045,0.1449830830
9320,-0.0039226431,-0.0070079733,0.1398218274
9330,-0.0033707335,-0.0051106932,0.1162929609
9340,-0.0033314149,-0.0049329321,0.1118810475
9350,-0.0031113133,-0.0065978654,0.1182521284
9360,-0.0006050383,-0.0054951911,0.0882310122
9370,0.0012028451,-0.0052614394,0.0677455589
9380,0.0014959542,-0.0078371577,0.0782771781
9390,-0.0012574422,-0.0186845921,0.1256127656
9400,0.0017562977,-0.0219379216,0.1358481199
9410,0.0043895775,-0.0240159836,0.1383260041
9420,0.0074575273,-0.0226321835,0.1220370829
9430,0.0085288864,-0.0246074367,0.1186354533
9440,0.0105147045,-0.0288711935,0.1230201647
9450,0.0125445370,-0.0298526175,0.1084235609
9460,0.0131369662,-0.0311186034,0.0862188265
9470,0.0135790696,-0.0312344767,0.0666473135
9480,0.0133467140,-0.0352447629,0.0579912029
9490,0.0128382333,-0.0303208642,0.0137354843
9500,0.0114559364,-0.0316182710,0.0009366255
9510,0.0097955111,-0.0496128313,0.0649338737
9520,0.0112764994,-0.0625643432,0.0864514485
9530,0.0037907897,-0.0736769214,0.1159332246
9540,-0.0011706330,-0.0814639032,0.1302137375
9550,-0.0007673430,-0.0881393403,0.1376198381
9560,-0.0010389118,-0.0947184488,0.1375779510
9570,-0.0021665411,-0.0992739499,0.1515846550
9580,-0.0026247406,-0.1024881974,0.1516599506
9590,-0.0017200480,-0.0973390713,0.1255301684
9600,-0.0017080368,-0.0993725061,0.1234078407
9610,-0.0016388836,-0.0981357694,0.1218865216
9620,-0.0015297659,-0.0982555002,0.1205653399
9630,-0.0006892713,-0.0927717984,0.0946959928
9640,-0.0006387683,-0.0930095762,0.0931072831
9650,-0.0006364601,-0.0928082839,0.0905616432
9660,-0.0006130838,-0.0928763002,0.0885728747
9671,-0.0006020505,-0.0929273516,0.0867955536
9680,-0.0005180955,-0.0896319449,0.0607071780
9690,-0.0005855345,-0.0896253884,0.0570126399
9700,-0.0006578309,-0.0896121860,0.0536665991
9710,-0.0007049046,-0.0895959139,0.0502908081
9720,-0.0007585010,-0.0895797163,0.0469239727
9730,-0.0010155173,-0.0886326507,0.0302584320
9740,3.2752685547,2.3618030548,0.0260488708
9750,3.2752263546,2.3618226051,0.0218325406
9760,1.2814007998,1.7181503773,0.0170529801
9770,1.2810304165,1.7178701162,0.0106689241
9780,1.4290602207,1.8709419966,0.0062616332
9790,1.4307004213,1.8708020449,0.0018630619
9800,1.3818645477,1.9071570635,-0.0025395674
9810,1.3929214478,1.9004515409,-0.0000601204
9820,1.4146339893,1.9035342932,-0.0041024550
9830,1.4178611040,1.9299991131,-0.0081377141
9841,1.4108037949,1.9326604605,-0.0121801794
9850,1.4163669348,1.9412776232,-0.0162572600
9860,1.4191733599,1.9313991070,-0.0079902839
9871,1.4122557640,1.9362554550,-0.0114112049
9880,1.4115608931,1.9419972897,-0.0148337362
9891,1.4097467661,1.9371674061,-0.0182681214
9900,1.4107134342,1.9365875721,-0.0089923330
9911,1.4111882448,1.9247338772,-0.0117513258
9920,1.4066662788,1.9229738712,-0.0145423329
9930,1.4080498219,1.9279706478,-0.0173443668
9941,1.4057520628,1.9263801575,-0.0071968604
9950,1.4093799591,1.9314953089,-0.0072064418
9960,1.4073150158,1.9337950945,-0.0095178634
9970,1.4072678089,1.9338093996,-0.0118431868
9980,1.4098415375,1.9311833382,-0.0139883319
9990,1.4102454185,1.9256446362,-0.0037003984
10000,1.3544601202,1.8046032190,-0.0048654312
10010,1.3530747890,1.8077008724,-0.0062813601
10020,1.3454035521,1.8128240108,-0.0077048386
10030,1.3512309790,1.8250551224,-0.0003430972
10040,1.3520388603,1.8257706165,-0.0012826585
10050,1.3550876379,1.8388004303,-0.0023410008
10060,1.3556811810,1.8439711332,-0.0032760508
10070,1.3595312834,1.8474994898,-0.0043511568
10080,1.3618903160,1.8488609791,0.0023080281
10090,1.3647642136,1.8497343063,0.0017467976
10100,1.3654237986,1.8523889780,0.0011890898
10110,1.3655142784,1.8509066105,0.0006148522
10120,1.3657724857,1.8528914452,0.0058065602
10130,1.3682107925,1.8581186533,0.0055025541
10140,1.3698059320,1.8584164381,0.0052341581
10150,1.3768452406,1.8599572182,0.0049627381
10160,1.3812779188,1.8609831333,0.0080137774
10170,1.3812334538,1.8617085218,0.0079076849
10180,1.3795067072,1.8612377644,0.0077940798
10190,1.3804721832,1.8605592251,0.0076968218
10200,1.3794950247,1.8601610661,0.0075681945
10210,1.3795775175,1.8601835966,0.0092627909
10220,1.3795816898,1.8601863384,0.0092212223
10230,1.3795847893,1.8601865768,0.0091719078
10240,1.3796666861,1.8601177931,0.0091086132
10250,1.3797106743,1.8601229191,0.0102612218
10260,1.3797194958,1.8601188660,0.0102550946
10270,1.3801381588,1.8612320423,0.0102421502
10280,1.3804758787,1.8613548279,0.0102194007
10290,1.3804801702,1.8613556623,0.0101897316
10300,1.3827100992,1.8662062883,0.0121548017
10310,1.3829153776,1.8662328720,0.0122147016
10320,1.3887335062,1.8729497194,0.0122548928
10330,1.3889325857,1.8735806942,0.0122982087
10340,1.3949103355,1.8801425695,0.0121846348
10350,1.3954864740,1.8824484348,0.0122157447
10361,1.3962175846,1.8826403618,0.0122317569
10370,1.3981807232,1.8869521618,0.0122299930
10380,1.3985037804,1.8863095045,0.0125386864
10391,1.3989810944,1.8858026266,0.0125386715
10400,1.3983353376,1.8864980936,0.0125314035
10410,1.3984405994,1.8862171173,0.0125180185
10421,1.4012306929,1.8908612728,0.0124797868
10430,1.4002569914,1.8917081356,0.0126659423
10441,1.4002357721,1.8926182985,0.0126310820
10451,1.4001716375,1.8942046165,0.0125729628
10460,1.4005513191,1.8943332434,0.0125192404
10471,1.4007991552,1.8943179846,0.0122698192
10481,1.4008179903,1.8937361240,0.0121952323
10491,1.4025928974,1.8950756788,0.0121013327
10502,1.4043103456,1.8970066309,0.0120084193
10511,1.4056293964,1.8983099461,0.0118906936
10521,1.4054967165,1.8989933729,0.0130701102
10531,1.4054129124,1.8995963335,0.0130273309
10541,1.4064595699,1.9017496109,0.0129546234
10550,1.4064639807,1.9017500877,0.0128910886
10561,1.4064956903,1.9017598629,0.0137138180
10572,1.4064985514,1.9017621279,0.0136851547
10580,1.4089312553,1.9031736851,0.0136593301
10590,1.4089010954,1.9040770531,0.0136073241
10600,1.4085258245,1.9044868946,0.0135560352
10610,1.4108728170,1.9053570032,0.0132540539
10620,1.4108315706,1.9053205252,0.0131731853
10630,1.4102593660,1.9070746899,0.0130684413
10640,1.4101659060,1.9101773500,0.0129602402
10651,1.4115389585,1.9118548632,0.0124391057
10660,1.4115456343,1.9125529528,0.0122878589
10670,1.4110786915,1.9133473635,0.0121262036
10680,1.4110828638,1.9133486748,0.0119654341
10690,1.4110835791,1.9133497477,0.0117984451
10700,1.4111088514,1.9133591652,0.0121487491
10710,1.4098700285,1.9146879911,0.0119733205
10720,1.4100936651,1.9151313305,0.0118033765
10731,1.4093309641,1.9157459736,0.0116122635
10740,1.4088283777,1.9161641598,0.0137026943
10750,1.4097880125,1.9151661396,0.0136391977
10760,1.4099400043,1.9154539108,0.0135548953
10770,1.4099436998,1.9156422615,0.0134634431
10780,1.4098038673,1.9156466722,0.0136276633
10790,1.4109257460,1.9169393778,0.0135272853
10800,1.4109568596,1.9170775414,0.0134241916
10810,1.4119325876,1.9184895754,0.0132958349
10820,1.4121961594,1.9181929827,0.0131713990
10830,1.4126098156,1.9188731909,0.0125195403
10840,1.4126209021,1.9187916517,0.0123435427
10850,1.4126262665,1.9187952280,0.0121673821
10860,1.4126720428,1.9190522432,0.0119837746
10870,1.4128816128,1.9189559221,0.0118093779
10880,1.4122408628,1.9195979834,0.0115959235
10890,1.4123374224,1.9199323654,0.0113876453
10900,1.4127677679,1.9197357893,0.0112090064
10910,1.4127690792,1.9197348356,0.0109805604
10920,1.4128557444,1.9200373888,0.0107534109
10930,1.4128565788,1.9200372696,0.0105073573
10940,1.4130440950,1.9198911190,0.0102607915
10950,1.4123224020,1.9200669527,0.0099887950
10960,1.4139236212,1.9216682911,0.0109566040
10970,1.4137029648,1.9216303825,0.0107451789
10980,1.4140659571,1.9217902422,0.0105267363
10990,1.4142647982,1.9221823215,0.0102891177
11000,1.4142320156,1.9222477674,0.0108525222
11010,1.4141229391,1.9223630428,0.0106624598
11020,1.4141238928,1.9223659039,0.0104519436
11030,1.4138448238,1.9219803810,0.0102236811
11040,1.4134520292,1.9229434729,0.0099828439
11050,1.4135388136,1.9237455130,0.0109808780
11060,1.4146611691,1.9254240990,0.0107825892
11070,1.4138685465,1.9249196053,0.0105954958
11080,1.4140082598,1.9248555899,0.0104068965
11090,1.4136832952,1.9251350164,0.0108429305
11100,1.4132635593,1.9256247282,0.0106573757
11110,1.4138120413,1.9264545441,0.0104176430
11120,1.4133203030,1.9262255430,0.0104153752
11130,1.4138889313,1.9269363880,0.0112640494
11140,1.4138785601,1.9264823198,0.0111118434
11150,1.4138232470,1.9269289970,0.0109356046
11160,1.4142398834,1.9272446632,0.0107691698
11170,1.4137022495,1.9273748398,0.0105984723
11180,1.4151622057,1.9283624887,0.0110408477
11190,1.4148505926,1.9282536507,0.0108699799
11200,1.4148734808,1.9284374714,0.0107043013
11210,1.4151551723,1.9290335178,0.0105447900
11220,1.4145863056,1.9287502766,0.0122080995
11230,1.4150584936,1.9292230606,0.0121206045
11240,1.4140737057,1.9302386045,0.0120473700
11250,1.4133936167,1.9309722185,0.0119700190
11260,1.4133975506,1.9309738874,0.0118647413
11270,1.4138016701,1.9318140745,0.0134537024
11280,1.4139573574,1.9318739176,0.0134220365
11290,1.4139633179,1.9318741560,0.0133835822
11300,1.4141292572,1.9316738844,0.0133417845
11310,1.4147011042,1.9323692322,0.0127442293
11320,1.4143296480,1.9322314262,0.0126482742
11330,1.4141734838,1.9321508408,0.0125487382
11340,1.4148079157,1.9315357208,0.0124544809
11350,1.4152139425,1.9324135780,0.0133916605
11360,1.4163249731,1.9335596561,0.0133181866
11370,1.4163206816,1.9335808754,0.0132705867
11380,1.4161874056,1.9333453178,0.0131940423
11390,1.4174213409,1.9339869022,0.0131021896
11400,1.4174388647,1.9339854717,0.0125909979
11410,1.4179465771,1.9340965748,0.0124606639
11420,1.4180895090,1.9348549843,0.0123384250
11430,1.4189673662,1.9357517958,0.0121814357
11440,1.4190742970,1.9368175268,0.0120058395
11450,1.4191709757,1.9380617142,0.0117863137
11460,1.4197475910,1.9386258125,0.0115844319
11470,1.4204289913,1.9389392138,0.0113237537
11480,1.4199141264,1.9388312101,0.0110651301
11490,1.4196025133,1.9386539459,0.0120087750
11500,1.4199258089,1.9391582012,0.0117832543
11510,1.4197919369,1.9393240213,0.0115690045
11520,1.4208588600,1.9401882887,0.0113507705
11530,1.4200671911,1.9408441782,0.0119753424
11540,1.4200488329,1.9407652617,0.0118799824
11550,1.4199148417,1.9407111406,0.0117757479
11560,1.4201399088,1.9406189919,0.0117374314
11570,1.4199936390,1.9405260086,0.0116256382
11580,1.4203121662,1.9412010908,0.0116587644
11590,1.4202297926,1.9412218332,0.0115754278
