Time,X,Y,Z
5830,0.9692561030,2.4329278469,0.0923396572
5840,0.9700763822,2.4334008694,0.0918668509
5850,0.9684838057,2.4324073792,0.1002428457
5860,0.9678484797,2.4329640865,0.1007145569
5871,0.9667153358,2.4318709373,0.0997279659
5880,0.9666348100,2.4325292110,0.1021130383
5890,0.9661833048,2.4329233170,0.1038500369
5900,0.9657135606,2.4327280521,0.1053299680
5910,0.9639700055,2.4344799519,0.1062027365
5920,0.9642260075,2.4343221188,0.1054407582
5930,0.9645411372,2.4344363213,0.1077184454
5940,0.9638948441,2.4344959259,0.1096030250
5950,0.9642130733,2.4343686104,0.1099267378
5960,0.9644896984,2.4342396259,0.1066416278
5970,0.9644496441,2.4337260723,0.1071781218
5980,0.9657710195,2.4346880913,0.1075539365
5990,0.9652441144,2.4335567951,0.1098329946
6000,0.9655947685,2.4335458279,0.1066757888
6010,0.9655210376,2.4333112240,0.1068721488
6020,0.9657044411,2.4329757690,0.1069418788
6030,0.9653959870,2.4324979782,0.1068256497
6040,0.9683696032,2.4331791401,0.1087390035
6050,0.9685035348,2.4327318668,0.1079459861
6060,0.9687190652,2.4321498871,0.1079157889
6070,0.9686443806,2.4323236942,0.1084643975
6080,0.9704863429,2.4321043491,0.1082701683
6090,0.9703833461,2.4322116375,0.1050068587
6100,0.9713623524,2.4316053391,0.1047718003
6110,0.9718203545,2.4309756756,0.1043045372
6120,0.9719924927,2.4299814701,0.1044539958
6130,0.9722414613,2.4300370216,0.1038750708
6140,0.9726922512,2.4296474457,0.0986506045
6150,0.9741163850,2.4302012920,0.0990941301
6160,0.9748339057,2.4299039841,0.0980185717
6170,0.9751540422,2.4295704365,0.0984478444
6180,0.9752374291,2.4295191765,0.0959329158
6190,0.9752342701,2.4290955067,0.0953481123
6200,0.9755747914,2.4291834831,0.0948537439
6210,0.9761889577,2.4292194843,0.0944627374
6220,0.9767230749,2.4288730621,0.0938894972
6230,0.9765591025,2.4289920330,0.0914561078
6240,0.9768533111,2.4289696217,0.0909140632
6250,0.9774140716,2.4288246632,0.0913304612
6260,0.9780241251,2.4294507504,0.0909078047
6270,0.9782478213,2.4294362068,0.0876454562
6280,0.9782091379,2.4298424721,0.0876760110
6290,0.9782223105,2.4292173386,0.0872349069
6300,0.9780098200,2.4289941788,0.0868344381
6310,0.9789189696,2.4295098782,0.0862441733
6321,0.9790772200,2.4295532703,0.0860731676
6330,0.9786360264,2.4291319847,0.0858699903
6340,0.9787705541,2.4287047386,0.0857320502
6350,0.9779073000,2.4278361797,0.0856613293
6360,0.9785191417,2.4289777279,0.0857112408
6370,0.9785065055,2.4289546013,0.0856978670
6380,0.9780291319,2.4295775890,0.0857552812
6390,0.9780028462,2.4295933247,0.0858400613
6400,0.9779721498,2.4296205044,0.0888946578
6410,0.9780514836,2.4290251732,0.0893318951
6420,0.9782872796,2.4288167953,0.0898193941
6430,0.9778449535,2.4286510944,0.0903790444
6440,0.9776384830,2.4281010628,0.0908166766
6450,0.9780673981,2.4282097816,0.0918996409
6460,0.9780725241,2.4281423092,0.0924544483
6470,0.9783964157,2.4281437397,0.0929504260
6480,0.9784563184,2.4280176163,0.0935438648
6490,0.9782596231,2.4278404713,0.0973790213
6500,0.9784504771,2.4278731346,0.0981575102
6510,0.9785642624,2.4278402328,0.0989234746
6520,0.9785383344,2.4283304214,0.0997482613
6530,0.9779778123,2.4280688763,0.1004848629
6540,0.9779094458,2.4278633595,0.1024656668
6550,0.9782268405,2.4279091358,0.1033132374
6560,0.9782292247,2.4302756786,0.1050133631
6570,0.9771868587,2.4282603264,0.1154468060
6580,0.9773809910,2.4282493591,0.1129349247
6590,0.9774336219,2.4281539917,0.1141577587
6600,0.9778879881,2.4282040596,0.1153384447
6610,0.9779145122,2.4280629158,0.1163094193
6620,0.9791300893,2.4292962551,0.1171183214
6630,0.9786947966,2.4286911488,0.1177669838
6640,0.9789848924,2.4287381172,0.1186098531
6650,0.9794257879,2.4298095703,0.1241896525
6660,0.9793110490,2.4296391010,0.1252304614
6670,0.9793798327,2.4295396805,0.1223416328
6680,0.9789648056,2.4296474457,0.1229600981
6691,0.9788837433,2.4301970005,0.1236433834
6700,0.9789649844,2.4302473068,0.1238055080
6710,0.9808048606,2.4318339825,0.1220786422
6721,0.9807712436,2.4311954975,0.1248290166
6730,0.9803998470,2.4311945438,0.1261780709
6742,0.9801877737,2.4284548759,0.1260728389
6750,0.9803481698,2.4291524887,0.1303233206
6760,0.9820845127,2.4300305843,0.1256856471
6770,0.9824903011,2.4300439358,0.1258995831
6780,0.9800781012,2.4297487736,0.1296396852
6790,0.9799002409,2.4294023514,0.1298845559
6800,0.9798799753,2.4293334484,0.1251589656
6810,0.9796692729,2.4296841621,0.1249944270
6820,0.9793139696,2.4298861027,0.1246170327
6830,0.9796698689,2.4298448563,0.1245260015
6840,0.9802559614,2.4306132793,0.1195141897
6850,0.9801510572,2.4306626320,0.1188183278
6860,0.9802396297,2.4303729534,0.1182350963
6870,0.9802080989,2.4299969673,0.1183193326
6880,0.9809421301,2.4306168556,0.1176994964
6891,0.9786958694,2.4299423695,0.1171402112
6900,0.9802252650,2.4324615002,0.1205883548
6910,0.9802340865,2.4325861931,0.1202406511
6920,0.9802401066,2.4330074787,0.1200915873
6931,0.9805315137,2.4325888157,0.1159982532
6941,0.9806248546,2.4325938225,0.1155213341
6950,0.9803063869,2.4319162369,0.1152223498
6960,0.9803186059,2.4322533607,0.1152664348
6970,0.9793393612,2.4328942299,0.1149323955
6981,0.9790184498,2.4331154823,0.1093379855
6990,0.9786431789,2.4328498840,0.1084145457
7001,0.9784544706,2.4327743053,0.1072066873
7010,0.9785560369,2.4315888882,0.1067223027
7021,0.9785302281,2.4317169189,0.1053579301
7030,0.9785459638,2.4317376614,0.1049030200
7040,0.9785915613,2.4319977760,0.1042613015
7050,0.9784234166,2.4321899414,0.1036696136
7060,0.9787220955,2.4322779179,0.1030983254
7070,0.9782678485,2.4305989742,0.1011426672
7080,0.9781492949,2.4300074577,0.1007031277
7090,0.9772276878,2.4304313660,0.1002148092
7100,0.9776381254,2.4312236309,0.1006665826
7110,0.9775277972,2.4310274124,0.1002523080
7120,0.9772503972,2.4314565659,0.1000146493
7130,0.9773862362,2.4313695431,0.0996506065
7140,0.9769614935,2.4306352139,0.1003319174
7150,0.9770013690,2.4304986000,0.0995892733
7160,0.9766139388,2.4297621250,0.0994456038
7170,0.9763865471,2.4294612408,0.0993842855
7180,0.9764147401,2.4294276237,0.1000078768
7190,0.9762499928,2.4288625717,0.1001599282
7200,0.9762541056,2.4292092323,0.1008456424
7210,0.9759736657,2.4288585186,0.1010741144
7220,0.9762901664,2.4293394089,0.1012821645
7230,0.9761315584,2.4287908077,0.1019200906
7240,0.9759698510,2.4285752773,0.1021479294
7250,0.9759027958,2.4272706509,0.1022424251
7260,0.9756799340,2.4270300865,0.1040766984
7270,0.9752671719,2.4261078835,0.1037896574
7280,0.9751992822,2.4258947372,0.1058078557
7290,0.9751712084,2.4258871078,0.1085244417
7300,0.9752361178,2.4259114265,0.1088465899
7310,0.9757567644,2.4259788990,0.1091476083
7320,0.9758864045,2.4262144566,0.1093785167
7330,0.9751846194,2.4247004986,0.1115672365
7340,0.9757736921,2.4258129597,0.1143348664
7350,0.9751366973,2.4245874882,0.1181635484
7360,0.9751453400,2.4234912395,0.1184696928
7370,0.9752666950,2.4236497879,0.1181325018
7380,0.9752415419,2.4233784676,0.1190307066
7390,0.9755448103,2.4239394665,0.1199493036
7400,0.9755911827,2.4239563942,0.1208436191
7410,0.9757063985,2.4241344929,0.1214395389
7420,0.9755138755,2.4236671925,0.1195146888
7430,0.9753207564,2.4231352806,0.1198915318
7440,0.9759387970,2.4223818779,0.1209883839
7450,0.9758948684,2.4220685959,0.1215581223
7460,0.9759230614,2.4219765663,0.1205700785
7470,0.9753010273,2.4217290878,0.1208971068
7480,0.9758410454,2.4212765694,0.1213711649
7490,0.9760112762,2.4214987755,0.1215825230
7500,0.9763447642,2.4213490486,0.1217534617
7510,0.9760615826,2.4213633537,0.1217143536
7520,0.9761570096,2.4212629795,0.1218491346
7530,0.9762654901,2.4211826324,0.1219117492
7540,0.9761434793,2.4213786125,0.1219671443
7550,0.9762385488,2.4212629795,0.1223847717
7560,0.9763524532,2.4210219383,0.1225170344
7570,0.9762459397,2.4206831455,0.1224964410
7580,0.9761689901,2.4207627773,0.1224448234
7590,0.9767592549,2.4206337929,0.1225087121
7600,0.9765103459,2.4204070568,0.1236914247
7610,0.9765818119,2.4202332497,0.1236790717
7620,0.9769974351,2.4199733734,0.1236465201
7630,0.9770074487,2.4198946953,0.1236545146
7640,0.9772769809,2.4196641445,0.1253966540
7650,0.9777988791,2.4198019505,0.1255646646
7660,0.9775876999,2.4202857018,0.1258048862
7670,0.9776821733,2.4205682278,0.1257680804
7680,0.9776750207,2.4203293324,0.1266664863
7690,0.9772186875,2.4203543663,0.1267174780
7700,0.9774299860,2.4199895859,0.1269646138
7710,0.9776341319,2.4203155041,0.1270540357
7720,0.9772260189,2.4201350212,0.1271421760
7730,0.9773585796,2.4199907780,0.1284344345
7740,0.9778017402,2.4198818207,0.1285488605
7750,0.9778573513,2.4198427200,0.1286910623
7760,0.9778642058,2.4198737144,0.1288361251
7770,0.9775378704,2.4199097157,0.1307417750
7780,0.9781038165,2.4200928211,0.1309850812
7790,0.9780032635,2.4198470116,0.1311423779
7800,0.9777767658,2.4198138714,0.1312932372
7810,0.9771991372,2.4193835258,0.1314082891
7820,0.9772017598,2.4192972183,0.1305078268
7830,0.9774277806,2.4194974899,0.1305448711
7841,0.9779954553,2.4196319580,0.1305425614
7850,0.9780453444,2.4191043377,0.1305524558
7860,0.9783564806,2.4192914963,0.1282979101
7870,0.9784836769,2.4193079472,0.1280306876
7880,0.9788684845,2.4198505878,0.1277942061
7890,0.9789119363,2.4203612804,0.1276307553
7900,0.9786886573,2.4202985764,0.1269950420
7910,0.9794279933,2.4208440781,0.1267115027
7920,0.9792209268,2.4206514359,0.1265408397
7930,0.9803459644,2.4211139679,0.1261348426
7940,0.9800599217,2.4207022190,0.1261606067
7950,0.9802645445,2.4203414917,0.1253669858
7960,0.9805874825,2.4202499390,0.1253098547
7971,0.9808129668,2.4200773239,0.1245587096
7980,0.9806718230,2.4200563431,0.1245707795
7990,0.9811900854,2.4203121662,0.1244271994
8000,0.9810597301,2.4203336239,0.1239095405
8010,0.9814035296,2.4204323292,0.1233874932
8020,0.9814316034,2.4201970100,0.1227800325
8030,0.9813867211,2.4200947285,0.1228777692
8040,0.9821903110,2.4205615520,0.1223379597
8050,0.9818513989,2.4205996990,0.1217517704
8060,0.9824176431,2.4209311008,0.1210658178
8070,0.9824849963,2.4209070206,0.1202731803
8080,0.9826858640,2.4209220409,0.1201805100
8090,0.9826603532,2.4212462902,0.1194303781
8100,0.9829230309,2.4211726189,0.1186090484
8110,0.9836229682,2.4216084480,0.1176268831
8120,0.9834508300,2.4217584133,0.1149172410
8130,0.9836176634,2.4218101501,0.1142953038
8140,0.9834011197,2.4214975834,0.1132188663
8150,0.9836235642,2.4214575291,0.1122606546
8160,0.9841448665,2.4218051434,0.1112765223
8170,0.9842025638,2.4217469692,0.1130266860
8180,0.0000000000,0.0000000000,0.0000000000
8190,0.0000083836,-0.0001810317,-0.0000268646
8200,0.0001459004,-0.0003642281,-1.0442085266
8210,0.0010337600,-0.0040253685,0.1066126823
8220,0.0012342876,-0.0047905287,0.1267201006
8230,0.0013825888,-0.0054828338,0.1291896999
8240,0.0011336056,-0.0060936883,0.1280795187
8251,0.0014348980,-0.0057913363,0.1250210404
8260,0.0006446902,-0.0064412355,0.1162574217
8270,-0.0001358010,-0.0050092558,0.1097929925
8280,0.0001728895,-0.0051942212,0.1136969402
8290,0.0001883643,-0.0053445771,0.1127058193
8300,0.0001895795,-0.0055611213,0.1017849892
8310,0.0001373844,-0.0060252477,0.0968085006
8320,-0.0015157089,-0.0053488901,0.1011148915
8330,-0.0037502444,-0.0037641006,0.1349276006
8340,-0.0043602097,-0.0033966952,0.1190433726
8350,-0.0048403284,-0.0033486153,0.1129718572
8360,-0.0051756841,-0.0036440897,0.1033947244
8370,-0.0059746006,-0.0040426287,0.0983503535
8380,-0.0073670726,-0.0039001855,0.0946473703
8390,-0.0038563688,-0.0070742122,0.0600023642
8400,-0.0099039320,-0.0034066187,0.0910648778
8410,-0.0220211856,0.0059544533,0.1646104902
8420,-0.0240226723,0.0067984564,0.1586693525
8430,-0.0185475182,0.0035652504,0.1129425466
8440,-0.0208936837,0.0034963146,0.1166670099
8450,-0.0226725470,0.0034965505,0.1160400137
8460,-0.0254619829,0.0050694346,0.1152617037
8470,-0.0215370506,0.0032623499,0.0771456808
8480,-0.0222228803,0.0035809306,0.0654369742
8490,-0.0225703120,0.0043069492,0.0517732389
8500,-0.0226845499,0.0037998252,0.0323851630
8510,-0.0257298369,0.0044696825,0.0435102172
8520,-0.0266830847,0.0071007041,0.0184155852
8530,-0.0294011589,0.0063965637,0.0293362886
8540,-0.0278722364,0.0051069725,0.0226147305
8550,-0.0290202275,0.0036320626,0.0087293442
8560,-0.0322898962,0.0045428392,0.0074653374
8570,-0.0342924483,0.0047884625,-0.0010921052
8580,-0.0370900184,0.0053366860,-0.0076869614
8590,-0.0381580740,0.0056538675,-0.0192413460
8600,-0.0390024856,0.0055026892,-0.0311084725
8610,-0.0411041267,0.0056574154,-0.0251779743
8620,-0.0418230295,0.0056063049,-0.0357585326
8630,-0.0422779396,0.0056882259,-0.0363065675
8640,-0.0428742319,0.0056038825,-0.0569572560
8650,-0.0447357148,0.0056092055,-0.0418894477
8660,-0.0451408587,0.0056466167,-0.0507260412
8670,-0.0453724787,0.0056422316,-0.0594894588
8680,-0.0456185080,0.0056961090,-0.0682650656
8690,-0.0470915847,0.0056075575,-0.0464351512
8700,-0.0474641658,0.0055578854,-0.0533711053
8710,-0.0477528572,0.0054997294,-0.0610271655
8720,-0.0478719026,0.0055230302,-0.0610571392
8730,-0.0480962545,0.0055608763,-0.0680194721
8740,-0.0490250848,0.0054285666,-0.0404918194
8750,-0.0493517257,0.0053630457,-0.0503177084
8760,-0.0495141707,0.0053247325,-0.0552440993
8770,-0.0496353805,0.0053626765,-0.0552611016
8780,-0.0500368476,0.0052736988,-0.0322451666
8790,-0.7787626982,0.0061634318,-0.0355164483
8800,-0.7788398266,0.0061670858,-0.0387895554
8810,-0.7789112329,0.0061519486,-0.0420730598
8821,-0.7297322154,1.2021634579,-0.0246694032
8830,0.9641811252,2.5613963604,-0.0246487036
8840,0.9556860924,2.5658991337,-0.0265989732
8850,0.9105446935,2.5593769550,-0.0285749119
8861,0.8940138221,2.5631747246,-0.0305426978
8870,0.9335620403,2.5577378273,-0.0145823136
8880,0.9541791677,2.5479764938,-0.0154871941
8890,0.9985620975,2.5324268341,-0.0164111052
8900,0.9947725534,2.5254316330,-0.0173588507
8910,0.9986296296,2.5223276615,-0.0058486112
8920,0.9943185449,2.5123040676,-0.0060832850
8930,0.9951969981,2.5200610161,-0.0063054105
8940,1.0050965548,2.5086739063,-0.0065163067
8950,1.0088038445,2.5208892822,0.0006366866
8960,1.0088009834,2.5208952427,0.0008389456
8970,1.0087981224,2.5208919048,0.0010364337
8980,1.0087995529,2.5208992958,0.0012303676
8990,1.0142793655,2.5248472691,0.0014435365
9000,1.0149009228,2.5249354839,0.0071946969
9010,1.0147358179,2.5292713642,0.0077056033
9020,1.0147464275,2.5292747021,0.0082086446
9031,1.0147461891,2.5292775631,0.0087077366
9040,1.0133924484,2.5300545692,0.0107229631
9050,1.0176813602,2.5208370686,0.0113059366
9060,1.0168550014,2.5211715698,0.0118885860
9070,1.0152505636,2.5307579041,0.0124738542
9080,1.0176569223,2.5253658295,0.0130423913
9090,1.0197154284,2.5179059505,0.0127859944
9100,1.0225304365,2.5193910599,0.0133294547
9110,1.0250829458,2.5155601501,0.0138537455
9120,1.0294773579,2.5095665455,0.0143861631
9130,1.0214895010,2.5033504963,0.0137092778
9140,1.0146322250,2.4955739975,0.0141701810
9150,1.0143166780,2.4959299564,0.0146063445
9160,1.0157181025,2.4909508228,0.0150548611
9170,1.0175061226,2.4926083088,0.0154861752
9180,1.0137239695,2.4816670418,0.0148983393
9190,1.0151308775,2.4772641659,0.0152819976
9200,1.0014209747,2.4994213581,0.0157275014
9210,1.0053991079,2.4952328205,0.0161212999
9220,1.0052622557,2.4951076508,0.0146540087
9230,1.0052618980,2.4951102734,0.0149174463
9240,1.0060095787,2.4909265041,0.0151886884
9250,1.0060846806,2.4840221405,0.0154353259
9260,1.0074204206,2.4839758873,0.0150414649
9270,1.0082399845,2.4779031277,0.0152601134
9280,1.0034785271,2.4755308628,0.0154768471
9290,1.0039879084,2.4757986069,0.0156888608
9300,1.0004669428,2.4721894264,0.0158896428
9310,1.0016436577,2.4704942703,0.0149299745
9320,1.0016480684,2.4704952240,0.0150652444
9330,1.0016493797,2.4704952240,0.0151959052
9340,1.0020883083,2.4716939926,0.0153190298
9350,1.0011074543,2.4719994068,0.0144460788
9360,1.0041768551,2.4795157909,0.0145080425
9370,0.9977649450,2.4750347137,0.0145669766
9380,0.9984457493,2.4755883217,0.0146252690
9390,0.9988991618,2.4779362679,0.0146797150
9400,1.0047158003,2.4794795513,0.0144357616
9410,1.0047158003,2.4794781208,0.0144571392
9420,1.0039489269,2.4791953564,0.0144787850
9430,0.9994543195,2.4767320156,0.0145001970
9440,0.9994306564,2.4767429829,0.0138784200
9450,0.9937301278,2.4731163979,0.0138438763
9460,0.9937317371,2.4731121063,0.0138078146
9470,0.9934974313,2.4733715057,0.0137705021
9480,0.9914054871,2.4726710320,0.0142498612
9490,0.9914067388,2.4726722240,0.0142377559
9500,0.9914063215,2.4726719856,0.0142226554
9510,0.9914073348,2.4726703167,0.0142051764
9520,0.9918712974,2.4740960598,0.0141867492
9530,0.9918596745,2.4740920067,0.0136773931
9540,0.9950388074,2.4829449654,0.0136222169
9550,0.9950399399,2.4829444885,0.0135634718
9560,0.9952267408,2.4836962223,0.0134994285
9570,1.0000975132,2.4841506481,0.0128549142
9580,1.0000967979,2.4841508865,0.0127542913
9590,1.0000958443,2.4841494560,0.0126516214
9600,1.0003561974,2.4863905907,0.0125628961
9610,1.0004763603,2.4882752895,0.0124639366
9620,0.9992888570,2.4885003567,0.0121739693
9630,1.0000308752,2.4892780781,0.0120507991
9640,0.9967724681,2.4884507656,0.0119295036
9650,0.9915687442,2.4927000999,0.0118833389
9660,0.9934903383,2.4956924915,0.0109962085
9670,0.9943789840,2.4953749180,0.0108279642
9681,0.9974589348,2.4919581413,0.0106767705
9690,0.9950086474,2.4889626503,0.0104985544
9700,0.9926366210,2.4877743721,0.0114093963
9710,0.9926649332,2.4880337715,0.0112953670
9720,0.9887108803,2.4892337322,0.0112006636
9730,0.9887087941,2.4892332554,0.0110795610
9740,0.9883813858,2.4884455204,0.0109611722
9750,0.9871232510,2.4901578426,0.0124955876
9760,0.9872642159,2.4902679920,0.0124543859
9770,0.9872615337,2.4902667999,0.0124102151
9780,0.9876406193,2.4909992218,0.0123588964
9790,0.9876745343,2.4909830093,0.0134131946
9801,0.9863635898,2.4915421009,0.0134250969
9810,0.9868221283,2.4887950420,0.0134436265
9820,0.9805015326,2.4958596230,0.0134530701
9830,0.9807487726,2.4933309555,0.0134860501
9840,0.9828437567,2.4910881519,0.0132999364
9850,0.9838505387,2.4895806313,0.0132995350
9860,0.9842474461,2.4898297787,0.0132861165
9870,0.9842730165,2.4900994301,0.0132698081
9880,0.9847307801,2.4909164906,0.0135576613
9890,0.9845572710,2.4894897938,0.0135416100
9900,0.9859679937,2.4870705605,0.0135426177
9910,0.9859682918,2.4870688915,0.0135358348
9920,0.9844712019,2.4860558510,0.0141195236
9931,0.9844721556,2.4860548973,0.0141431987
9940,0.9836457372,2.4853191376,0.0141528733
9950,0.9819961190,2.4848644733,0.0141886910
9960,0.9821363091,2.4851822853,0.0142013766
9970,0.9849383831,2.4831676483,0.0145904152
9980,0.9858777523,2.4845309258,0.0146062933
9990,0.9862914681,2.4844644070,0.0146234669
10000,0.9887472391,2.4817597866,0.0146559421
10010,0.9879158139,2.4804711342,0.0152156446
10020,0.9888813496,2.4768099785,0.0152717950
10030,0.9892501235,2.4764733315,0.0153113725
10040,0.9894954562,2.4754309654,0.0153520694
10050,0.9910661578,2.4759035110,0.0153906662
10060,0.9915896654,2.4758539200,0.0148638897
10070,0.9922543764,2.4758155346,0.0148927094
10080,0.9929936528,2.4757697582,0.0149258459
10090,0.9929941297,2.4757685661,0.0149223292
10100,0.9929833412,2.4757423401,0.0137124918
10110,0.9926227927,2.4747104645,0.0136327716
10120,0.9926575422,2.4747283459,0.0135524813
10130,0.9954519272,2.4757752419,0.0134661859
10140,0.9954377413,2.4757556915,0.0124447886
10150,0.9959766269,2.4757139683,0.0123264594
10160,0.9961869121,2.4724774361,0.0121806702
10170,0.9947694540,2.4697563648,0.0120468969
10180,0.9947686195,2.4697568417,0.0118967108
10190,0.9947637320,2.4697468281,0.0113796704
10200,0.9947627187,2.4697456360,0.0112018865
10211,0.9957998395,2.4706478119,0.0109994970
10220,0.9972043633,2.4686131477,0.0108276997
10230,0.9973443151,2.4686648846,0.0107844351
10240,0.9983939528,2.4671061039,0.0106069613
10250,0.9988012910,2.4673442841,0.0104065081
10260,0.9986218214,2.4671804905,0.0102185868
10270,0.9971279502,2.4684526920,0.0100341197
10280,0.9962300658,2.4677131176,0.0110557852
10290,0.9962262511,2.4677093029,0.0109123550
10300,0.9967456460,2.4684591293,0.0107718883
10310,0.9968562722,2.4686715603,0.0106310267
10320,0.9973700047,2.4689626694,0.0106409239
10330,0.9991221428,2.4694855213,0.0105035398
10340,0.9991216660,2.4694938660,0.0103553571
10350,0.9994642735,2.4696424007,0.0101897335
10360,1.0000447035,2.4659519196,0.0111680543
10370,1.0002528429,2.4645469189,0.0110868830
10380,0.9990588427,2.4637062550,0.0109871179
10390,0.9972079992,2.4665515423,0.0109679243
10400,0.9971869588,2.4666001797,0.0109054679
10410,0.9972380996,2.4665434361,0.0121741621
10420,0.9977294803,2.4658877850,0.0121705215
10430,0.9976451397,2.4660272598,0.0121623641
10440,0.9975657463,2.4661624432,0.0121479658
10450,0.9979646802,2.4668040276,0.0133176623
10460,0.9956731200,2.4663112164,0.0133829480
10470,0.9963159561,2.4654245377,0.0134179275
10480,0.9965797663,2.4660129547,0.0135174319
10490,0.9979457259,2.4644799232,0.0136469509
10500,0.9980260730,2.4650011063,0.0130019458
10510,0.9981166720,2.4651248455,0.0128938425
10520,0.9989564419,2.4658737183,0.0129131051
10530,0.9970386624,2.4673652649,0.0127727641
10540,0.9995149374,2.4681468010,0.0125270933
10550,0.9993826151,2.4683189392,0.0123719769
10560,0.9996763468,2.4667532444,0.0124695795
10570,1.0003011227,2.4666275978,0.0123846633
10580,1.0015673637,2.4689142704,0.0118194781
10590,1.0033226013,2.4668390751,0.0118147768
10600,1.0033789873,2.4670908451,0.0117486203
10610,1.0035765171,2.4655866623,0.0117815845
10621,1.0039957762,2.4661231041,0.0115775038
10630,1.0002138615,2.4640600681,0.0117067900
10642,1.0009022951,2.4646911621,0.0118501447
10651,1.0007411242,2.4638667107,0.0119576911
10660,1.0020025969,2.4598379135,0.0121217407
10671,1.0021995306,2.4588034153,0.0114332847
10680,1.0009531975,2.4577744007,0.0113482242
10690,1.0021350384,2.4596810341,0.0114139812
10700,1.0029038191,2.4617526531,0.0114623439
10711,1.0029314756,2.4621281624,0.0112445392
10720,1.0036712885,2.4628345966,0.0131312991
10732,1.0027154684,2.4625937939,0.0131810540
10741,1.0025582314,2.4627394676,0.0126011353
10751,1.0026276112,2.4637908936,0.0125400582
10762,1.0016986132,2.4626357555,0.0137322554
10770,1.0032949448,2.4629945755,0.0137757417
10780,1.0050785542,2.4628677368,0.0133698257
10791,1.0059388876,2.4620826244,0.0132046603
10801,1.0060791969,2.4629099369,0.0149615686
10810,1.0067303181,2.4610307217,0.0150276413
10820,1.0064996481,2.4612257481,0.0151704513
10830,1.0057787895,2.4616644382,0.0142264059
10840,1.0055763721,2.4618360996,0.0142604047
10850,1.0053827763,2.4628410339,0.0158670042
10861,1.0055115223,2.4633579254,0.0164198820
10870,1.0051265955,2.4636394978,0.0166162625
10880,1.0055567026,2.4635305405,0.0175890457
10891,1.0044569969,2.4647600651,0.0145135289
10902,1.0043059587,2.4654664993,0.0146824596
10911,1.0029913187,2.4650180340,0.0147151193
10921,1.0011124611,2.4641084671,0.0150964642
10930,1.0004471540,2.4633605480,0.0139845815
10941,0.9994640350,2.4625062943,0.0062991977
10950,0.9981279373,2.4604780674,0.0002557432
10960,0.9939672947,2.4656593800,0.0013950501
10971,0.9937129617,2.4645431042,0.0025314102
10982,0.9956001639,2.4661614895,0.0055702608
10990,0.9958548546,2.4660477638,0.0055365879
11003,0.9976146817,2.4720611572,-0.0191776510
11010,0.9982959032,2.4740529060,-0.0206412673
11020,0.9990599751,2.4751520157,-0.0023657293
11031,0.9953594804,2.4757516384,0.0188692864
11040,0.9954455495,2.4771120548,0.0238288827
11050,0.9939927459,2.4795777798,0.0210669022
11063,0.9875943661,2.4771399498,0.0292156506
11071,0.9871734977,2.4777836800,0.0221643653
11080,0.9873387814,2.4774665833,0.0286039300
11090,0.9845586419,2.4811205864,0.0247529093
11100,0.9855748415,2.4876062870,0.0288213268
11110,0.9849427342,2.4870479107,0.0178167522
11120,0.9833899736,2.4878759384,0.0230839159
11131,0.9836356044,2.4877829552,0.0256473478
11140,0.9844552875,2.4892411232,0.0253538545
11152,0.9851753712,2.4900398254,0.0131209223
11162,0.9850238562,2.4907143116,0.0128236646
11171,0.9855768681,2.4923415184,0.0181840509
11182,0.9856374860,2.4932553768,0.0182374939
11190,0.9849296212,2.4954502583,0.0211363789
11202,0.9851566553,2.4917080402,0.0139790252
11210,0.9830479026,2.4896652699,0.0138341682
11220,0.9823664427,2.4907658100,0.0167268794
11230,0.9805979729,2.4882926941,0.0148233483
11240,0.9792146683,2.4882206917,0.0160244629
11250,0.9767770171,2.4900286198,0.0222103037
11260,0.9757061005,2.4861962795,0.0261247959
11270,0.9790219069,2.4869751930,0.0248972978
11280,0.9793049693,2.4886760712,0.0308766477
11290,0.9798380733,2.4975621700,0.0240755174
11300,0.9819886088,2.4960389137,0.0314903297
11310,0.9840516448,2.4978325367,0.0322745629
11320,0.9840829372,2.4950811863,0.0355255120
11330,0.9856581092,2.4945523739,0.0261438973
11340,0.9859416485,2.4943430424,0.0285047572
11350,0.9853262305,2.4935038090,0.0296719223
11360,0.9850139618,2.4958698750,0.0317897573
11370,0.9855738878,2.4956369400,0.0323684961
11380,0.9855023026,2.4958689213,0.0259438027
11390,0.9870226979,2.4991114140,0.0256512035
11400,0.9872303605,2.4989211559,0.0258957800
11410,0.9892387390,2.4994018078,0.0274871122
11420,0.9893443584,2.4982426167,0.0255450439
11430,0.9893692136,2.4979226589,0.0256615374
11440,0.9879713058,2.4970238209,0.0250688903
11450,0.9883220196,2.4948921204,0.0271200240
11460,0.9885624051,2.4943525791,0.0225775596
11470,0.9884423018,2.4932494164,0.0210463870
11480,0.9881935120,2.4924311638,0.0209682118
11490,0.9877856970,2.4930794239,0.0220184904
11500,0.9879738092,2.4928646088,0.0234757382
11510,0.9863657951,2.4922459126,0.0199783593
11520,0.9862851501,2.4926638603,0.0219917390
11530,0.9853305817,2.4927842617,0.0212968159
11540,0.9854774475,2.4958646297,0.0201431643
11550,0.9834952950,2.4959394932,0.0182084162
11560,0.9818820357,2.4947078228,0.0203150660
11570,0.9802765846,2.4952926636,0.0199722555
11580,0.9792326689,2.4955081940,0.0199088529
11590,0.9801448584,2.4992818832,0.0192725156
11600,0.9768587351,2.4974429607,0.0202472657
