Time,X,Y,Z
11600,1.2731082439,2.1028819084,0.1199049577
11611,1.2732526064,2.1028628349,0.1202088445
11620,1.2735383511,2.1027100086,0.1191100776
11630,1.2736179829,2.1030018330,0.1192369089
11640,1.2736825943,2.1020531654,0.1193883270
11650,1.2738546133,2.1024165154,0.1195957735
11660,1.2737995386,2.1021080017,0.1214932874
11670,1.2738580704,2.1024262905,0.1218615845
11680,1.2727355957,2.1021769047,0.1225956902
11690,1.2724090815,2.1016681194,0.1229277551
11701,1.2732237577,2.1014924049,0.1233803332
11710,1.2725952864,2.1022963524,0.1237100437
11720,1.2724455595,2.1024637222,0.1240553707
11730,1.2734793425,2.1014361382,0.1256497651
11740,1.2729070187,2.0988316536,0.1270457059
11750,1.2727909088,2.0988752842,0.1271198988
11760,1.2726352215,2.0988588333,0.1277764291
11771,1.2728232145,2.0985884666,0.1282091290
11780,1.2725744247,2.0979104042,0.1286493689
11790,1.2725439072,2.0980482101,0.1286579520
11800,1.2724893093,2.0983502865,0.1291806102
11811,1.2722632885,2.0987296104,0.1295248568
11820,1.2720779181,2.0985972881,0.1298774183
11830,1.2720998526,2.0988039970,0.1301917583
11840,1.2724925280,2.0982465744,0.1299944669
11850,1.2723336220,2.0981922150,0.1302428395
11860,1.2727899551,2.0981209278,0.1304932535
11870,1.2728348970,2.0979666710,0.1307528913
11880,1.2728780508,2.0978612900,0.1289755553
11890,1.2725681067,2.0977675915,0.1291557550
11900,1.2724554539,2.0974044800,0.1292270124
11910,1.2721527815,2.0976777077,0.1296405345
11920,1.2721366882,2.0982596874,0.1297844350
11930,1.2721261978,2.0983633995,0.1299974173
11940,1.2720682621,2.0983412266,0.1301379055
11950,1.2719902992,2.0984599590,0.1302969456
11961,1.2718324661,2.0983967781,0.1303626597
11970,1.2714937925,2.0979835987,0.1309754252
11981,1.2722045183,2.0980734825,0.1313081533
11990,1.2725251913,2.0980427265,0.1315079778
12000,1.2724500895,2.0977158546,0.1317205578
12011,1.2721247673,2.0976905823,0.1318215281
12022,1.2717667818,2.0968332291,0.1317407638
12030,1.2716370821,2.0965836048,0.1319338381
12040,1.2716156244,2.0966105461,0.1326845884
12050,1.2715209723,2.0960993767,0.1329968274
12060,1.2718833685,2.0963025093,0.1338556558
12071,1.2718411684,2.0960543156,0.1342020035
12081,1.2714724541,2.0952935219,0.1344694197
12090,1.2716726065,2.0955808163,0.1348166168
12100,1.2722902298,2.0963482857,0.1354269385
12110,1.2723054886,2.0964739323,0.1357007623
12122,1.2726211548,2.0964066982,0.1361040175
12131,1.2722369432,2.0960018635,0.1364515871
12140,1.2723970413,2.0958781242,0.1368435472
12151,1.2726751566,2.0959508419,0.1368832290
12162,1.2726517916,2.0946927071,0.1372457594
12171,1.2727454901,2.0948123932,0.1376320869
12180,1.2728976011,2.0949447155,0.1380258799
12190,1.2729789019,2.0948808193,0.1376279145
12201,1.2732006311,2.0953454971,0.1380054802
12211,1.2733013630,2.0956172943,0.1383694559
12221,1.2734341621,2.0962343216,0.1387091577
12231,1.2733898163,2.0965809822,0.1386160105
12240,1.2735394239,2.0968596935,0.1389624476
12251,1.2737392187,2.0966818333,0.1393907219
12261,1.2738242149,2.0966219902,0.1397804171
12271,1.2740783691,2.0966575146,0.1401896179
12282,1.2742656469,2.0970182419,0.1388500631
12291,1.2744632959,2.0970611572,0.1390949041
12301,1.2747359276,2.0971095562,0.1393200904
12310,1.2744935751,2.0965616703,0.1396037489
12320,1.2744051218,2.0965924263,0.1392362267
12331,1.2745765448,2.0961599350,0.1395036578
12343,1.2741644382,2.0961620808,0.1397826523
12350,1.2738925219,2.0957388878,0.1401000768
12360,1.2734190226,2.0952141285,0.1414402574
12370,1.2734736204,2.0952837467,0.1417537928
12383,1.2737873793,2.0958230495,0.1420941800
12392,1.2739394903,2.0960977077,0.1423930824
12402,1.2736942768,2.0953533649,0.1428365409
12410,1.2740011215,2.0955531597,0.1410680711
12420,1.2740547657,2.0959010124,0.1412125826
12430,1.2740317583,2.0957634449,0.1413744092
12440,1.2739839554,2.0959401131,0.1415282339
12450,1.2737791538,2.0959193707,0.1417221874
12460,1.2736895084,2.0963735580,0.1402271986
12470,1.2733355761,2.0965552330,0.1402932107
12480,1.2734115124,2.0966408253,0.1404058784
12490,1.2735015154,2.0962951183,0.1405994445
12500,1.2736725807,2.0962955952,0.1396212131
12510,1.2742611170,2.0964353085,0.1396912783
12520,1.2738399506,2.0959525108,0.1397751719
12530,1.2743077278,2.0956988335,0.1398124248
12540,1.2740157843,2.0953726768,0.1403206885
12550,1.2746236324,2.0969564915,0.1407086998
12560,1.2748457193,2.0965793133,0.1420216709
12570,1.2721126080,2.0970540047,0.1431106031
12580,1.2736190557,2.0959153175,0.1464622021
12590,1.2717466354,2.0986089706,0.1477407366
12600,1.2732849121,2.0980651379,0.1515811533
12610,1.2776767015,2.0955524445,0.1533509642
12620,1.2776197195,2.0949687958,0.1565010250
12631,1.2774949074,2.0941603184,0.1523521692
12641,1.2784045935,2.0942351818,0.1545524448
12650,1.2772738934,2.0939879417,0.1550437361
12660,1.2774559259,2.0940985680,0.1560482383
12670,1.2776373625,2.0943372250,0.1526434571
12680,1.2771580219,2.0944185257,0.1531006843
12690,1.2776167393,2.0937645435,0.1537353545
12700,1.2772225142,2.0926549435,0.1540600806
12710,1.2777687311,2.0928187370,0.1547769904
12720,1.2780653238,2.0930285454,0.1537077129
12730,1.2783179283,2.0931334496,0.1539716870
12740,1.2787266970,2.0932505131,0.1542415470
12751,1.2780675888,2.0929152966,0.1545631289
12760,1.2781492472,2.0926682949,0.1520403326
12770,1.2773016691,2.0920870304,0.1521092057
12780,1.2769699097,2.0919876099,0.1520476788
12790,1.2770719528,2.0923020840,0.1520800442
12800,1.2771729231,2.0920557976,0.1524765790
12810,1.2775106430,2.0926220417,0.1525012404
12820,1.2770854235,2.0922410488,0.1524692625
12830,1.2775619030,2.0918140411,0.1524963230
12840,1.2773680687,2.0916321278,0.1524183452
12850,1.2766535282,2.0916943550,0.1535584182
12860,1.2768895626,2.0916869640,0.1535491943
12870,1.2771632671,2.0914862156,0.1534703821
12880,1.2772462368,2.0914745331,0.1533556581
12890,1.2765364647,2.0912470818,0.1535800397
12900,1.2765442133,2.0912847519,0.1534376144
12910,1.2762346268,2.0914475918,0.1532653719
12920,1.2761248350,2.0911726952,0.1530649960
12930,1.2761343718,2.0911483765,0.1528739184
12940,1.2765043974,2.0909330845,0.1526550502
12950,1.2762609720,2.0907025337,0.1524645090
12960,1.2763888836,2.0908501148,0.1521836072
12970,1.2764171362,2.0902757645,0.1519588232
12980,1.2757592201,2.0909695625,0.1533140540
12990,1.2759785652,2.0893404484,0.1534541398
13000,1.2756942511,2.0892324448,0.1534013599
13010,1.2758510113,2.0901081562,0.1535588950
13020,1.2756315470,2.0899577141,0.1523980796
13030,1.2753798962,2.0908160210,0.1520067304
13040,1.2755519152,2.0888700485,0.1523438245
13050,1.2754524946,2.0885155201,0.1520713121
13060,1.2758487463,2.0874502659,0.1512328088
13070,1.2759763002,2.0872354507,0.1510128528
13081,1.2761952877,2.0874028206,0.1504262537
13090,1.2758570910,2.0870108604,0.1498429626
13100,1.2756341696,2.0862715244,0.1490772218
13110,1.2754479647,2.0861716270,0.1483693719
13120,1.2753518820,2.0864169598,0.1475800574
13130,1.2752517462,2.0862662792,0.1467231065
13140,1.2754542828,2.0863721371,0.1457924396
13150,1.2750517130,2.0866062641,0.1447863877
13160,1.2753822803,2.0864341259,0.1443530917
13170,1.2757573128,2.0862982273,0.1432953626
13180,1.2759109735,2.0861456394,0.1422900259
13190,1.2761400938,2.0859560966,0.1412141323
13200,1.2760807276,2.0858144760,0.1408958286
13210,1.2759404182,2.0856885910,0.1397793740
13220,1.2756870985,2.0857052803,0.1385281235
13230,1.2763825655,2.0864419937,0.1373571604
13240,1.2763383389,2.0861961842,0.1360025853
13250,1.2766247988,2.0889458656,0.1342578381
13260,1.2769610882,2.0861680508,0.1383353174
13270,1.2742815018,2.0880701542,0.1394768953
13280,1.2758255005,2.0881800652,0.1421981305
