Time,X,Y,Z,DiffX,DiffY,DiffZ,Zrange,Gas1L,Gas1R
9160,0.0969127789,-0.0060591660,0.3379181325,0.0039555430,0.0507429466,0.3213294428,342,19809,20093
9170,0.0969462916,-0.0060269921,0.3375774324,0.0039890558,0.0507751205,0.3209887426,342,19809,20093
9180,0.0975875035,-0.0066738888,0.3371842206,0.0046302676,0.0501282238,0.3205955308,342,19809,20114
9190,0.0974951461,-0.0073516574,0.3356435895,0.0045379102,0.0494504552,0.3190548997,334,19809,20114
9200,0.0981078520,-0.0073978263,0.3351728022,0.0051506162,0.0494042863,0.3185841125,334,19809,20114
9210,0.0980473608,-0.0074080257,0.3347026110,0.0050901249,0.0493940869,0.3181139212,334,19809,20114
9220,0.0987294614,-0.0072973007,0.3341884315,0.0057722256,0.0495048119,0.3175997417,334,19809,20114
9230,0.0994857177,-0.0071233902,0.3336429894,0.0065284818,0.0496787224,0.3170542996,334,19809,20114
9240,0.0995903462,-0.0084770694,0.3332093954,0.0066331103,0.0483250432,0.3166207056,334,19809,20114
9250,0.0995634049,-0.0086530373,0.3326327503,0.0066061690,0.0481490754,0.3160440605,334,19809,20114
9260,0.1001547426,-0.0088982228,0.3319953680,0.0071975067,0.0479038898,0.3154066782,334,19809,20114
9270,0.1001643538,-0.0091735255,0.3313770592,0.0072071180,0.0476285871,0.3147883695,334,19809,20114
9280,0.1010839492,-0.0108823273,0.3311632872,0.0081267133,0.0459197853,0.3145745974,332,19809,20114
9290,0.1014310420,-0.0110774040,0.3305571675,0.0084738061,0.0457247086,0.3139684778,332,19809,20114
9300,0.1017649248,-0.0112778731,0.3299312294,0.0088076890,0.0455242395,0.3133425396,332,19809,20114
9310,0.1021934822,-0.0112345768,0.3292931616,0.0092362463,0.0455675358,0.3127044719,332,19809,20114
9320,0.1025204211,-0.0111426692,0.3291514516,0.0095631853,0.0456594434,0.3125627618,330,19809,20114
9330,0.1027145609,-0.0119176414,0.3284581006,0.0097573251,0.0448844712,0.3118694108,330,19809,20114
9340,0.1027334481,-0.0121286949,0.3277885020,0.0097762123,0.0446734177,0.3111998122,330,19809,20114
9350,0.1027322710,-0.0131444605,0.3270517886,0.0097750351,0.0436576521,0.3104630988,330,19809,20114
9360,0.1034983993,-0.0134000424,0.3263103366,0.0105411634,0.0434020702,0.3097216468,330,19809,20114
9370,0.1051039025,-0.0135689164,0.3257546425,0.0121466666,0.0432331963,0.3091659527,327,19809,20114
9380,0.1047220901,-0.0136943767,0.3250800073,0.0117648542,0.0431077359,0.3084913176,327,19809,20114
9390,0.1050319895,-0.0137724113,0.3243098259,0.0120747536,0.0430297013,0.3077211361,327,19809,20114
9400,0.1060200930,-0.0138439471,0.3234588504,0.0130628571,0.0429581655,0.3068701606,327,19809,20114
9410,0.1063076928,-0.0140922116,0.3231703937,0.0133504570,0.0427099010,0.3065817039,324,19809,20114
9420,0.1064959541,-0.0143950759,0.3223707080,0.0135387182,0.0424070368,0.3057820182,324,19809,20114
9430,0.1073057428,-0.0148289287,0.3214900494,0.0143485069,0.0419731839,0.3049013596,324,19821,20114
9440,0.1073793918,-0.0140050929,0.3207573593,0.0144221559,0.0427970197,0.3041686695,324,19821,20114
9450,0.1076078117,-0.0150960041,0.3198511600,0.0146505758,0.0417061085,0.3032624703,320,19821,20114
9460,0.1084612608,-0.0141188316,0.3190173209,0.0155040249,0.0426832810,0.3024286311,320,19821,20114
9470,0.1088326201,-0.0152292000,0.3180704713,0.0158753842,0.0415729126,0.3014817815,320,19821,20114
9480,0.1091361567,-0.0148471510,0.3172086179,0.0161789209,0.0419549616,0.3006199282,320,19821,20114
9490,0.1094898731,-0.0150858732,0.3162713051,0.0165326372,0.0417162394,0.2996826153,320,19821,20114
9500,0.1104818732,-0.0168185774,0.3142013550,0.0175246373,0.0399835352,0.2976126652,314,19821,20114
9510,0.1113936752,-0.0173062645,0.3130862117,0.0184364393,0.0394958481,0.2964975219,314,19821,20114
9520,0.1109384894,-0.0178693905,0.3121276498,0.0179812536,0.0389327221,0.2955389600,314,19821,20114
9530,0.1126079410,-0.0180470217,0.3109347224,0.0196507052,0.0387550909,0.2943460327,314,19821,20114
9540,0.1131187081,-0.0188722853,0.3106014431,0.0201614723,0.0379298273,0.2940127533,312,19821,20114
9550,0.1141681969,-0.0190598015,0.3094846606,0.0212109610,0.0377423111,0.2928959709,312,19821,20114
9560,0.1144498959,-0.0192031320,0.3084728718,0.0214926600,0.0375989806,0.2918841820,312,19821,20114
9570,0.1146492958,-0.0192595124,0.3074642718,0.0216920599,0.0375426002,0.2908755820,312,19821,20114
9580,0.1126917005,-0.0177413728,0.3069839478,0.0197344646,0.0390607398,0.2903952580,312,19821,20114
9590,0.1181129813,-0.0196661558,0.3056026101,0.0251557454,0.0371359568,0.2890139204,307,19821,20114
9600,0.1190030277,-0.0199686177,0.3044502139,0.0260457918,0.0368334949,0.2878615241,307,19821,20114
9610,0.1194542497,-0.0229161065,0.3030854762,0.0264970139,0.0338860061,0.2864967864,307,19821,20114
9620,0.1195919812,-0.0233676862,0.3021617830,0.0266347453,0.0334344264,0.2855730932,307,19821,20114
9630,0.1216067001,-0.0229628142,0.3029546142,0.0286494642,0.0338392984,0.2863659244,306,19821,20114
9640,0.1223532110,-0.0230882559,0.3019433320,0.0293959752,0.0337138567,0.2853546422,306,19821,20114
9650,0.1225251555,-0.0237060562,0.3009555638,0.0295679197,0.0330960564,0.2843668740,306,19821,20114
9660,0.1244439483,-0.0234641060,0.2997169495,0.0314867124,0.0333380066,0.2831282597,306,19821,20114
9670,0.1253078282,-0.0245887525,0.2989893258,0.0323505923,0.0322133601,0.2824006360,300,19821,20114
9680,0.1255858988,-0.0270647313,0.2977100015,0.0326286629,0.0297373813,0.2811213117,300,19821,20112
9690,0.1276048571,-0.0288901348,0.2960990667,0.0346476212,0.0279119778,0.2795103770,300,19821,20112
9700,0.1285789460,-0.0320350341,0.2942275703,0.0356217101,0.0247670785,0.2776388805,300,19821,20112
9710,0.1299560517,-0.0320342854,0.2934197187,0.0369988158,0.0247678272,0.2768310290,292,19821,20112
9720,0.1313944012,-0.0323091112,0.2915174961,0.0384371653,0.0244930014,0.2749288063,292,19821,20112
9730,0.1317643225,-0.0330868214,0.2903861403,0.0388070866,0.0237152912,0.2737974506,292,19821,20112
9740,0.1337173879,-0.0324888155,0.2891704142,0.0407601520,0.0243132971,0.2725817244,292,19821,20112
9750,0.1342869550,-0.0361990221,0.2875771523,0.0413297191,0.0206030905,0.2709884625,292,19821,20112
9760,0.1351789683,-0.0389601029,0.2862803340,0.0422217324,0.0178420097,0.2696916442,289,19821,20112
9770,0.1356799155,-0.0390392207,0.2853687704,0.0427226797,0.0177628919,0.2687800806,289,19821,20112
9780,0.1369775087,-0.0401672535,0.2838987410,0.0440202728,0.0166348591,0.2673100512,289,19821,20112
9790,0.1383089423,-0.0400999300,0.2827894092,0.0453517064,0.0167021826,0.2662007194,289,19821,20112
9800,0.1401968151,-0.0421394892,0.2812667191,0.0472395793,0.0146626234,0.2646780293,282,19821,20112
9810,0.1411318630,-0.0442719236,0.2796236873,0.0481746271,0.0125301890,0.2630349975,282,19821,20112
9820,0.1421579421,-0.0471003987,0.2776872218,0.0492007062,0.0097017139,0.2610985320,282,19821,20112
9830,0.1427855343,-0.0472610891,0.2769232988,0.0498282984,0.0095410235,0.2603346091,282,19821,20112
9840,0.1445940733,-0.0482903272,0.2753059268,0.0516368374,0.0085117854,0.2587172370,274,19821,20112
9850,0.1457967460,-0.0492957234,0.2731758952,0.0528395101,0.0075063892,0.2565872055,274,19821,20112
9860,0.1471442431,-0.0514563471,0.2713112533,0.0541870072,0.0053457655,0.2547225635,274,19821,20112
9870,0.1488433927,-0.0525184534,0.2696166933,0.0558861569,0.0042836592,0.2530280035,274,19821,20112
9880,0.1506640911,-0.0546910688,0.2674347460,0.0577068552,0.0021110438,0.2508460563,274,19821,20112
9890,0.1516661942,-0.0553520471,0.2649777234,0.0587089583,0.0014500655,0.2483890336,265,19821,20112
9900,0.1527075917,-0.0559765212,0.2635488510,0.0597503558,0.0008255914,0.2469601613,265,19821,20112
9910,0.1543911994,-0.0575721972,0.2615506351,0.0614339635,-0.0007700846,0.2449619453,265,19821,20112
9920,0.1560817510,-0.0591687262,0.2595161200,0.0631245151,-0.0023666136,0.2429274302,265,19821,20112
9930,0.1577973217,-0.0607815869,0.2575789690,0.0648400858,-0.0039794743,0.2409902792,258,19822,20112
9940,0.1596564054,-0.0629622191,0.2553086579,0.0666991696,-0.0061601065,0.2387199681,258,19822,20112
9950,0.1612114459,-0.0633543581,0.2539459169,0.0682542101,-0.0065522455,0.2373572271,258,19822,20112
9960,0.1620673686,-0.0648788214,0.2524863780,0.0691101328,-0.0080767088,0.2358976882,258,19822,20112
9970,0.1645640731,-0.0651520193,0.2505501807,0.0716068372,-0.0083499067,0.2339614909,258,19822,20112
9980,0.1655119509,-0.0666997358,0.2494808584,0.0725547150,-0.0098976232,0.2328921687,252,19822,20112
9990,0.1688632965,-0.0708337054,0.2457760423,0.0759060606,-0.0140315928,0.2291873526,252,19822,20112
10000,0.1698018163,-0.0724330246,0.2447761744,0.0768445805,-0.0156309120,0.2281874847,252,19822,20112
10010,0.1719103605,-0.0732893795,0.2433426529,0.0789531246,-0.0164872669,0.2267539632,252,19822,20112
10020,0.1734122634,-0.0746544078,0.2431395948,0.0804550275,-0.0178522952,0.2265509050,245,19822,20112
10030,0.1762952060,-0.0767725110,0.2403250784,0.0833379701,-0.0199703984,0.2237363886,245,19822,20112
10040,0.1774153709,-0.0784100965,0.2392125875,0.0844581351,-0.0216079839,0.2226238977,245,19822,20112
10050,0.1796583235,-0.0801753476,0.2369398028,0.0867010877,-0.0233732350,0.2203511130,245,19822,20112
10060,0.1812522858,-0.0812737122,0.2359322160,0.0882950500,-0.0244715996,0.2193435263,234,19822,20112
10070,0.1837176383,-0.0831056833,0.2324502021,0.0907604024,-0.0263035707,0.2158615123,234,19822,20112
10080,0.1854220331,-0.0848213807,0.2306878865,0.0924647972,-0.0280192681,0.2140991967,234,19822,20112
10090,0.1883915961,-0.0869824961,0.2274267823,0.0954343602,-0.0301803835,0.2108380925,234,19822,20112
10100,0.1898502111,-0.0874344707,0.2276745886,0.0968929753,-0.0306323580,0.2110858988,234,19822,20112
10110,0.1929273456,-0.0901405290,0.2227331400,0.0999701098,-0.0333384164,0.2061444502,224,19822,20112
10120,0.1945589632,-0.0924418047,0.2209737748,0.1016017273,-0.0356396921,0.2043850850,224,19822,20112
10130,0.1974803507,-0.0931059942,0.2192452550,0.1045231149,-0.0363038816,0.2026565652,224,19822,20112
10140,0.1992187649,-0.0950672403,0.2179973274,0.1062615290,-0.0382651277,0.2014086377,224,19822,20112
10150,0.2027294040,-0.0982226133,0.2139088809,0.1097721681,-0.0414205007,0.1973201912,216,19822,20112
10160,0.2048974782,-0.0993558764,0.2131932378,0.1119402424,-0.0425537638,0.1966045480,216,19822,20112
10170,0.2078373581,-0.1008638814,0.2106363326,0.1148801222,-0.0440617688,0.1940476429,216,19822,20112
10180,0.2102950066,-0.1034814045,0.2080641240,0.1173377708,-0.0466792919,0.1914754342,216,19822,20123
10190,0.2135742754,-0.1053811759,0.2044558972,0.1206170395,-0.0485790633,0.1878672075,216,19822,20123
10200,0.2155511677,-0.1068757251,0.2031767666,0.1225939319,-0.0500736125,0.1865880769,203,19822,20123
10210,0.2182252854,-0.1086008996,0.2011511922,0.1252680495,-0.0517987870,0.1845625024,203,19822,20123
10220,0.2212869823,-0.1105920598,0.1980002820,0.1283297464,-0.0537899472,0.1814115923,203,19822,20123
10230,0.2238885462,-0.1124309748,0.1970458776,0.1309313104,-0.0556288622,0.1804571878,203,19822,20123
10240,0.2279517651,-0.1140410677,0.1956400126,0.1349945292,-0.0572389551,0.1790513229,200,19822,20123
10250,0.2307577878,-0.1162097007,0.1944611520,0.1378005520,-0.0594075881,0.1778724622,200,19822,20123
10260,0.2341473401,-0.1183529794,0.1910086274,0.1411901042,-0.0615508668,0.1744199377,200,19822,20123
10270,0.2374151647,-0.1203419864,0.1894237548,0.1444579288,-0.0635398738,0.1728350651,200,19822,20123
10280,0.2407622635,-0.1226500496,0.1858136654,0.1478050277,-0.0658479370,0.1692249756,192,19822,20123
10290,0.2445028722,-0.1250864565,0.1855506599,0.1515456364,-0.0682843439,0.1689619701,192,19822,20123
10300,0.2482235432,-0.1277699172,0.1804990917,0.1552663073,-0.0709678046,0.1639104020,192,19822,20123
10310,0.2520115972,-0.1301362962,0.1799120456,0.1590543613,-0.0733341835,0.1633233558,192,19822,20123
10320,0.2556264699,-0.1330378950,0.1743710488,0.1626692340,-0.0762357824,0.1577823590,192,19822,20123
10330,0.2601313293,-0.1357558817,0.1752227247,0.1671740934,-0.0789537691,0.1586340349,183,19822,20123
10340,0.2638902366,-0.1397367120,0.1714641601,0.1709330007,-0.0829345994,0.1548754703,183,19822,20123
10350,0.2689336836,-0.1422136277,0.1729438454,0.1759764478,-0.0854115151,0.1563551556,183,19822,20123
10360,0.2723705471,-0.1468463391,0.1673751473,0.1794133112,-0.0900442265,0.1507864576,183,19822,20123
10370,0.2779852748,-0.1488340646,0.1666317731,0.1850280389,-0.0920319520,0.1500430834,172,19822,20123
10380,0.2814390659,-0.1541339457,0.1603358090,0.1884818301,-0.0973318331,0.1437471192,172,19822,20123
10390,0.2878898382,-0.1563297212,0.1597911268,0.1949326023,-0.0995276086,0.1432024371,172,19822,20123
10400,0.2914891541,-0.1613216251,0.1526161879,0.1985319182,-0.1045195125,0.1360274982,172,19822,20123
10410,0.2995230258,-0.1639577448,0.1547319442,0.2065657899,-0.1071556322,0.1381432544,172,19822,20123
10420,0.3017638922,-0.1708181053,0.1465362161,0.2088066563,-0.1140159927,0.1299475264,159,19822,20123
10430,0.3096823394,-0.1746031046,0.1474398226,0.2167251036,-0.1178009920,0.1308511328,159,19832,20123
10440,0.3112328053,-0.1863229424,0.1424678117,0.2182755694,-0.1295208298,0.1258791219,159,19832,20123
10450,0.3230314553,-0.1881355196,0.1454910487,0.2300742194,-0.1313334070,0.1289023589,159,19832,20123
10460,0.3300428092,-0.1927518249,0.1452665031,0.2370855734,-0.1359497122,0.1286778133,150,19832,20123
10470,0.3328557014,-0.2027587444,0.1370986104,0.2398984656,-0.1459566317,0.1205099206,150,19832,20123
10480,0.3448930085,-0.2070992887,0.1413852870,0.2519357726,-0.1502971761,0.1247965973,150,19832,20123
10490,0.3481051326,-0.2157593220,0.1302288771,0.2551478967,-0.1589572094,0.1136401873,150,19832,20123
10500,0.3594405651,-0.2240576893,0.1343630552,0.2664833292,-0.1672555767,0.1177743655,141,19832,20123
10510,0.3611280918,-0.2306178659,0.1139244139,0.2681708559,-0.1738157533,0.0973357242,141,19832,20123
10520,0.3736698925,-0.2399452180,0.1240403578,0.2807126567,-0.1831431054,0.1074516680,141,19832,20123
10530,0.3774860203,-0.2520159185,0.1037734151,0.2845287845,-0.1952138059,0.0871847253,141,19832,20123
10540,0.3910131752,-0.2621410191,0.1154828817,0.2980559394,-0.2053389065,0.0988941919,141,19832,20123
10550,0.3942570388,-0.2758441269,0.0871864408,0.3012998030,-0.2190420143,0.0705977511,127,19832,20123
10560,0.4058576226,-0.2862594724,0.1017745212,0.3129003868,-0.2294573598,0.0851858314,127,19832,20123
10570,0.4108593166,-0.2992683947,0.0641848072,0.3179020807,-0.2424662821,0.0475961175,127,19832,20123
10580,0.4197076261,-0.3132568300,0.0644974634,0.3267503902,-0.2564547174,0.0479087736,127,19832,20123
10590,0.4228123426,-0.3374548256,0.0331744328,0.3298551068,-0.2806527130,0.0165857431,96,19832,20123
10600,0.4317869246,-0.3518838882,0.0346649773,0.3388296887,-0.2950817756,0.0180762876,96,19832,20123
10610,0.4309957325,-0.3747489452,-0.0141731389,0.3380384967,-0.3179468326,-0.0307618286,96,19832,20123
10620,0.4169866741,-0.4133424163,-0.0451733693,0.3240294382,-0.3565403037,-0.0617620591,96,19832,20123
10630,0.4176100194,-0.4364678860,-0.0234405436,0.3246527836,-0.3796657734,-0.0400292333,52,19832,20123
10640,0.3704182506,-0.4748112857,0.0507957451,0.2774610147,-0.4180091731,0.0342070553,52,19832,20123
10650,0.3125397563,-0.4843142629,0.1086423993,0.2195825204,-0.4275121503,0.0920537096,52,19832,20123
10660,0.2815034389,-0.4771735668,0.2446082532,0.1885462031,-0.4203714542,0.2280195635,52,19832,20123
10670,0.2328462154,-0.3390479684,0.2031877935,0.1398889795,-0.2822458558,0.1865991037,52,19832,20123
10680,0.2149998844,-0.1674098521,0.1429434121,0.1220426485,-0.1106077395,0.1263547223,45,19832,20131
10690,0.2184401155,-0.1969181597,0.1513242871,0.1254828796,-0.1401160471,0.1347355973,45,19832,20131
10700,0.2219404727,-0.1940890849,0.1270382851,0.1289832368,-0.1372869723,0.1104495954,45,19832,20131
10710,0.2097598314,-0.1835116744,0.1580411196,0.1168025956,-0.1267095618,0.1414524298,45,19832,20131
10720,0.2380862683,-0.1745447069,0.2005536854,0.1451290324,-0.1177425943,0.1839649957,66,19832,20131
10730,0.2633609176,-0.1580157876,0.1978731006,0.1704036817,-0.1012136750,0.1812844109,66,19832,20131
10740,0.2931964993,-0.1305686235,0.1839339137,0.2002392635,-0.0737665109,0.1673452239,66,19832,20131
10750,0.2931773365,-0.1165886968,0.1085062996,0.2002201006,-0.0597865842,0.0919176098,66,19832,20131
10760,0.2934532464,-0.1133245677,-0.0091439560,0.2004960105,-0.0565224551,-0.0257326458,98,19832,20131
10770,0.2768444717,-0.1142630205,-0.0870937556,0.1838872358,-0.0574609078,-0.1036824454,98,19832,20131
10780,0.2792842984,-0.0933666974,-0.1955552399,0.1863270625,-0.0365645848,-0.2121439297,98,19832,20131
10790,0.2786023319,-0.0863940418,-0.2366402149,0.1856450960,-0.0295919292,-0.2532289047,98,19832,20131
10800,0.2844863236,-0.0608273484,-0.2719660699,0.1915290877,-0.0040252358,-0.2885547597,98,19832,20131
10810,0.2828036249,-0.0505664311,-0.3113335669,0.1898463890,0.0062356815,-0.3279222567,142,19832,20131
10820,0.2744132578,-0.0598801896,-0.3610870242,0.1814560220,-0.0030780770,-0.3776757140,142,19832,20131
10830,0.2727452517,-0.0719708726,-0.3872819841,0.1797880158,-0.0151687600,-0.4038706739,142,19832,20131
10840,0.2711898983,-0.1112934500,-0.4136502743,0.1782326624,-0.0544913374,-0.4302389640,142,19832,20131
10850,0.2911086380,-0.1119405031,-0.3790178299,0.1981514022,-0.0551383905,-0.3956065197,242,19832,20131
10860,0.3047342896,-0.1574716866,-0.3624235988,0.2117770538,-0.1006695740,-0.3790122885,242,19832,20131
10870,0.3271567523,-0.1710057855,-0.2856673598,0.2341995165,-0.1142036729,-0.3022560496,242,19832,20131
10880,0.3511847258,-0.1792693287,-0.1965814531,0.2582274899,-0.1224672161,-0.2131701428,242,19832,20131
10890,0.3751178980,-0.2077149004,-0.1390169561,0.2821606621,-0.1509127878,-0.1556056459,242,19832,20131
10900,0.4058468342,-0.2553321123,-0.0663725138,0.3128895983,-0.1985299997,-0.0829612035,1717,19832,20131
10910,0.4357259274,-0.2763211131,0.0091306865,0.3427686915,-0.2195190005,-0.0074580032,1717,19832,20131
10920,0.4773936868,-0.3210504055,0.0937402844,0.3844364509,-0.2642482929,0.0771515947,1717,19832,20131
10930,0.5077124238,-0.3180664182,0.1329836547,0.4147551879,-0.2612643056,0.1163949650,1717,19832,20131
10940,0.5637984276,-0.3414548635,0.1752062440,0.4708411917,-0.2846527509,0.1586175542,1844,19844,20131
10950,0.5993462801,-0.2881552875,0.1675818264,0.5063890442,-0.2313531749,0.1509931367,1844,19844,20131
10960,0.6620745659,-0.1887018979,0.1504508704,0.5691173300,-0.1318997853,0.1338621806,1844,19844,20131
10970,0.6756418943,-0.1707077473,0.1714678407,0.5826846585,-0.1139056347,0.1548791509,2860,19844,20131
10980,0.7047598362,-0.0883341208,0.1426238865,0.6118026003,-0.0315320082,0.1260351967,2860,19844,20131
10990,0.7359207869,-0.1341565698,0.1759251505,0.6429635510,-0.0773544572,0.1593364608,2860,19844,20131
11000,0.7544081211,-0.0571161062,0.1471267045,0.6614508852,-0.0003139935,0.1305380147,2860,19844,20131
11010,0.8080450892,-0.1434877962,0.1997596622,0.7150878534,-0.0866856836,0.1831709724,2727,19844,20131
11020,0.8217730522,-0.0968249738,0.1787308604,0.7288158163,-0.0400228612,0.1621421706,2727,19844,20131
11030,0.8216847181,0.0454522371,0.2021569163,0.7287274823,0.1022543497,0.1855682265,2727,19844,20131
11040,0.6488529444,0.6145713329,0.1010882258,0.5558957085,0.6713734455,0.0844995361,2727,19844,20131
11050,0.8137419820,0.4737991989,0.2384865433,0.7207847461,0.5306013115,0.2218978535,2177,19844,20131
11060,0.8535509109,0.3969707191,0.2680418491,0.7605936751,0.4537728317,0.2514531594,2177,19844,20131
11070,0.9026920199,0.3091975451,0.2774346769,0.8097347841,0.3659996577,0.2608459871,2177,19844,20131
11080,0.9373471141,0.2707662582,0.2700847387,0.8443898782,0.3275683708,0.2534960490,2177,19844,20131
11090,0.9784109592,0.2058763355,0.2722862661,0.8854537234,0.2626784481,0.2556975763,2177,19844,20131
11100,0.9988907576,0.2217720896,0.2654748857,0.9059335217,0.2785742022,0.2488861959,1108,19844,20131
11110,1.0155946016,0.2476926744,0.2530345917,0.9226373658,0.3044947870,0.2364459019,1108,19844,20131
11120,1.0269119740,0.2711093724,0.2300439477,0.9339547381,0.3279114850,0.2134552579,1108,19844,20131
11130,1.0969548225,0.2894189656,0.2799845338,1.0039975867,0.3462210782,0.2633958440,1108,19844,20131
11140,1.1352556944,0.3013580441,0.3122109473,1.0422984585,0.3581601568,0.2956222575,777,19844,20131
11150,1.1613188982,0.2909013033,0.3307864368,1.0683616623,0.3477034159,0.3141977470,777,19844,20131
11160,1.1777800322,0.2848343253,0.3419157267,1.0848227963,0.3416364379,0.3253270369,777,19844,20131
11170,1.1884680986,0.2825212181,0.3512942195,1.0955108628,0.3393233307,0.3347055297,777,19844,20131
11180,1.1836254597,0.2884254754,0.3647737503,1.0906682238,0.3452275880,0.3481850605,813,19844,20147
11190,1.1501966715,0.3336765170,0.3711917400,1.0572394356,0.3904786296,0.3546030503,813,19844,20147
11200,1.1025464535,0.3881524503,0.3623216748,1.0095892176,0.4449545629,0.3457329851,813,19844,20147
11210,1.0205328465,0.4308226705,0.3179915845,0.9275756106,0.4876247831,0.3014028948,813,19844,20147
11220,0.9871279001,0.3451090157,0.2780779302,0.8941706643,0.4019111283,0.2614892405,813,19844,20147
11230,1.0077338219,0.2424069792,0.2759466469,0.9147765860,0.2992090918,0.2593579572,1021,19844,20147
11240,0.9975587726,0.1844197065,0.2366799116,0.9046015367,0.2412218191,0.2200912219,1021,19844,20147
11250,0.9851256609,0.2167501450,0.2508642077,0.8921684250,0.2735522576,0.2342755180,1021,19844,20147
11260,0.9643510580,0.2473837882,0.2894923985,0.8713938221,0.3041859008,0.2729037087,1021,19844,20147
11270,0.9418958426,0.2607664168,0.3052446842,0.8489386067,0.3175685294,0.2886559945,2221,19844,20147
11280,0.9254983664,0.2650852203,0.3130435646,0.8325411305,0.3218873329,0.2964548748,2221,19844,20147
11290,0.9034987092,0.2716390789,0.3265375495,0.8105414733,0.3284411915,0.3099488597,2221,19844,20147
11300,0.8894130588,0.2744227946,0.3333781958,0.7964558229,0.3312249072,0.3167895060,2221,19844,20147
11310,0.8726043701,0.2773678899,0.3432952166,0.7796471342,0.3341700025,0.3267065268,2252,19844,20147
11320,0.8520019054,0.2827125788,0.3575666249,0.7590446696,0.3395146914,0.3409779351,2252,19844,20147
11330,0.8398156166,0.2873330712,0.3649883270,0.7468583807,0.3441351838,0.3483996373,2252,19844,20147
11340,0.8226585984,0.2963225842,0.3773205280,0.7297013626,0.3531246968,0.3607318383,2252,19844,20147
11350,0.8098152280,0.2988608479,0.3867501318,0.7168579921,0.3556629606,0.3701614421,2252,19844,20147
11360,0.7938513160,0.3016000092,0.4005817175,0.7008940801,0.3584021218,0.3839930277,2276,19844,20147
11370,0.7833188176,0.3021062613,0.4087283015,0.6903615817,0.3589083739,0.3921396118,2276,19844,20147
11380,0.7686956525,0.3090228438,0.4221746325,0.6757384166,0.3658249564,0.4055859428,2276,19844,20147
11390,0.7548907995,0.3166336417,0.4351817369,0.6619335636,0.3734357543,0.4185930472,2276,19844,20147
11400,0.7359684110,0.3238249123,0.4578272104,0.6430111751,0.3806270249,0.4412385207,2301,19844,20147
11410,0.7202590108,0.3341687322,0.4768639207,0.6273017749,0.3909708448,0.4602752309,2301,19844,20147
11420,0.7064378858,0.3407234550,0.4950493276,0.6134806499,0.3975255676,0.4784606379,2301,19844,20147
11430,0.6984350681,0.3456382453,0.5031213760,0.6054778323,0.4024403580,0.4865326863,2301,19853,20147
11440,0.6864505410,0.3516458869,0.5203325748,0.5934933051,0.4084479995,0.5037438851,2287,19853,20147
11450,0.6777346730,0.3545694947,0.5332584381,0.5847774372,0.4113716073,0.5166697484,2287,19853,20147
11460,0.6691794395,0.3600117862,0.5470309854,0.5762222037,0.4168138988,0.5304422956,2287,19853,20147
11470,0.6603530049,0.3678771257,0.5606807470,0.5673957691,0.4246792383,0.5440920573,2287,19853,20147
11480,0.6529533863,0.3736790717,0.5751963854,0.5599961504,0.4304811843,0.5586076956,2287,19853,20147
11490,0.6450764537,0.3807295263,0.5872325301,0.5521192178,0.4375316389,0.5706438404,2257,19853,20147
11500,0.6408021450,0.3837412298,0.5994210839,0.5478449091,0.4405433424,0.5828323942,2257,19853,20147
11510,0.6353116632,0.3886822760,0.6102143526,0.5423544273,0.4454843886,0.5936256628,2257,19853,20147
11520,0.6292469501,0.3936096430,0.6213614941,0.5362897143,0.4504117556,0.6047728043,2257,19853,20147
11530,0.6244431734,0.3972952366,0.6309970617,0.5314859375,0.4540973492,0.6144083720,2246,19853,20147
11540,0.6201025844,0.4010074437,0.6404646635,0.5271453485,0.4578095563,0.6238759737,2246,19853,20147
11550,0.6163840890,0.4040617645,0.6502686143,0.5234268531,0.4608638771,0.6336799245,2246,19853,20147
11560,0.6121063828,0.4080326855,0.6593645811,0.5191491470,0.4648347981,0.6427758913,2246,19853,20147
11570,0.6083279848,0.4110417068,0.6689162254,0.5153707489,0.4678438194,0.6523275357,2243,19853,20147
11580,0.6017959714,0.4137934744,0.6784936190,0.5088387355,0.4705955870,0.6619049292,2243,19853,20147
11590,0.5986837149,0.4161055386,0.6876497865,0.5057264790,0.4729076512,0.6710610967,2243,19853,20147
11600,0.5988034010,0.4204495847,0.6970288157,0.5058461651,0.4772516973,0.6804401260,2243,19853,20147
11610,0.5960287452,0.4207617342,0.7067631483,0.5030715093,0.4775638469,0.6901744585,2243,19853,20147
11620,0.5966541171,0.4219042063,0.7145265341,0.5036968812,0.4787063189,0.6979378443,2253,19853,20147
11630,0.5967993140,0.4228380919,0.7216954827,0.5038420781,0.4796402045,0.7051067930,2253,19853,20147
11640,0.5924888849,0.4284589589,0.7303708792,0.4995316491,0.4852610715,0.7137821894,2253,19853,20147
11650,0.5900492668,0.4312177598,0.7381677628,0.4970920309,0.4880198725,0.7215790730,2253,19853,20147
11660,0.5898561478,0.4305311739,0.7457947135,0.4968989119,0.4873332866,0.7292060237,2243,19853,20147
11670,0.5844000578,0.4334456623,0.7542179823,0.4914428219,0.4902477749,0.7376292925,2243,19853,20147
11680,0.5850704908,0.4367212355,0.7610412836,0.4921132550,0.4935233481,0.7444525938,2243,19853,20150
11690,0.5809361935,0.4334661663,0.7695881724,0.4879789576,0.4902682789,0.7529994827,2243,19853,20150
11700,0.5757435560,0.4400836527,0.7783259153,0.4827863201,0.4968857653,0.7617372256,2251,19853,20150
