Time,X,Y,Z,Zrange,Gas1L,Gas1R
2660,0.0039012611,-0.0048365374,0.0391225405,15,17507,17309
2670,0.0014688983,-0.0047271466,0.0498893820,15,17507,17309
2680,0.0036014891,0.0036044423,0.0579365157,26,17507,17309
2690,0.0040314132,0.0088498984,0.0000531524,26,17507,17309
2700,0.0034941672,0.0126979426,-0.0122757722,26,17507,17309
2710,0.0031546485,0.0163450688,0.0165961348,26,17507,17309
2720,0.0025196315,0.0193982907,0.0252584424,18,17507,17309
2730,0.0034645484,0.0204860326,0.0420458615,18,17507,17309
2740,0.0057383068,0.0151660368,0.0312623940,18,17507,17309
2750,0.0064969440,0.0139080537,0.0284758192,18,17507,17309
2760,0.0072971596,0.0083855884,0.0091107544,0,17507,17309
2770,0.0078853508,0.0146481618,0.0431583896,0,17507,17309
2780,0.0097069787,0.0179100409,0.0497135371,0,17507,17309
2790,0.0092354193,0.0194519255,0.0545089021,0,17507,17309
2800,0.0086982129,0.0205978807,0.0563702807,0,17507,17309
2810,0.0073776934,0.0217988864,0.0416116044,0,17507,17353
2820,0.0116881886,0.0234706681,0.0541758128,0,17507,17353
2830,0.0114142951,0.0252965167,0.0599301793,0,17507,17353
2840,0.0111383675,0.0270467885,0.0612113029,0,17507,17353
2850,0.0104190018,0.0276957974,0.0453602672,0,17507,17353
2860,0.0058837752,0.0317135528,0.0286058411,0,17507,17353
2870,0.0061950064,0.0338075384,0.0490013212,0,17507,17353
2880,0.0054693716,0.0352052525,0.0543623008,0,17507,17353
2890,0.0057456922,0.0355284363,0.0630912408,0,17507,17353
2900,0.0000209343,0.0379533842,0.0539127514,7,17507,17353
2910,-0.0017597384,0.0397239029,0.0597324893,7,17507,17353
2920,-0.0034872219,0.0413246751,0.0640781298,7,17507,17353
2930,-0.0025980747,0.0432037376,0.0802800581,7,17507,17353
2940,-0.0053466577,0.0420453995,0.0673133507,9,17507,17353
2950,-0.0055566798,0.0415210910,0.0689585656,9,17507,17353
2960,-0.0080635920,0.0410581827,0.0682398155,9,17507,17353
2970,-0.0085882815,0.0418007933,0.0732738972,9,17507,17353
2980,-0.0093301013,0.0380165204,0.0518131815,11,17507,17353
2990,-0.0113314660,0.0379545540,0.0535105094,11,17507,17353
3000,-0.0107897380,0.0368106626,0.0552180558,11,17507,17353
3010,-0.0146257598,0.0417683721,0.0741836503,11,17507,17353
3020,-0.0149174035,0.0431469269,0.0714048669,11,17507,17353
3030,-0.0133078694,0.0427961424,0.0566993505,12,17507,17353
3040,-0.0140980333,0.0415346026,0.0592419691,12,17507,17353
3050,-0.0150642581,0.0400746502,0.0586101785,12,17507,17353
3060,-0.0128650395,0.0391830206,0.0558740422,12,17573,17353
3070,-0.0115229553,0.0365004018,0.0365526602,14,17573,17353
3080,-0.0120437965,0.0334712863,0.0248475559,14,17573,17353
3090,-0.0125406198,0.0320196114,0.0305455364,14,17573,17353
3100,-0.0127486270,0.0311901215,0.0402833149,14,17573,17353
3110,-0.0129052559,0.0322707184,0.0487469584,14,17573,17353
3120,-0.0101352613,0.0336906649,0.0358952098,15,17573,17353
3130,-0.0084524322,0.0311178602,0.0381071568,15,17573,17353
3140,-0.0076145167,0.0306910258,0.0393322483,15,17573,17353
3150,-0.0052683549,0.0274691936,0.0352290533,15,17573,17353
3160,-0.0040808576,0.0257768258,0.0266408958,20,17573,17353
3170,-0.0028901624,0.0234656464,0.0202232748,20,17573,17353
3180,-0.0009237311,0.0215140488,0.0249352492,20,17573,17353
3190,0.0013928746,0.0200682487,0.0222286806,20,17573,17353
3200,0.0030197895,0.0177842882,0.0303017963,27,17573,17353
3210,0.0045585539,0.0152637241,0.0271119382,27,17573,17353
3220,0.0055714990,0.0130775906,0.0332201049,27,17573,17353
3230,0.0078478185,0.0104151266,0.0331575647,27,17573,17353
3240,0.0097604673,0.0084582567,0.0401559807,27,17573,17353
3250,0.0122071244,0.0063251844,0.0378826596,34,17573,17353
3260,0.0135809407,0.0039089699,0.0462249331,34,17573,17353
3270,0.0147063592,0.0024628174,0.0486948080,34,17573,17353
3280,0.0148181515,0.0015925065,0.0504692532,34,17573,17353
3290,0.0154577279,0.0003653237,0.0513187237,49,17573,17353
3300,0.0148077980,0.0016728160,0.0513922609,49,17573,17353
3310,0.0131015033,0.0031733601,0.0473776385,49,17573,17405
