Time,X,Y,Z,DiffX,DiffY,DiffZ,Zrange,Gas1L,Gas1R
2160,0.0308890548,0.5360618234,0.0274166409,15,18135,17952
2170,0.0321964100,0.5356664658,0.0288305525,15,18135,17952
2180,0.0430574864,0.5378658175,0.0240234584,17,18128,17952
2190,0.0404124483,0.5361694098,0.0245590247,17,18128,17952
2200,0.0377949737,0.5333500504,0.0299773738,17,18128,17952
2210,0.0268969499,0.5325022340,0.0331600979,17,18128,17952
2220,0.0267017633,0.5311492682,0.0336086825,19,18128,17952
2230,0.0281181820,0.5259323120,0.0408048443,19,18128,17952
2240,0.0279464442,0.5239920616,0.0416761674,19,18128,17952
2250,0.0294588972,0.5212827921,0.0469666943,19,18128,17952
2260,0.0359766409,0.5190043449,0.0495730564,19,18128,17952
2270,0.0365991183,0.5239883065,0.0420465469,20,18128,17952
2280,0.0176281389,0.5234448314,0.0439210385,20,18128,17952
2290,0.0171508193,0.5221078396,0.0453671031,20,18128,17952
2300,0.0458680876,0.5164653063,0.0562760904,20,18128,17952
2310,0.0550263152,0.5217329860,0.0426662080,19,18128,17952
2320,0.0557304733,0.5201198459,0.0437904038,19,18128,17952
2330,0.0481390953,0.5172753930,0.0483413450,19,18128,17952
2340,0.0349824913,0.5143133998,0.0559896789,19,18128,17952
2350,0.0397202931,0.5131598711,0.0608127192,19,18128,17952
2360,0.0345417783,0.5180423260,0.0472730733,19,18128,17952
2370,0.0344683006,0.5169983506,0.0512394905,19,18128,17952
2380,0.0345440879,0.5157566667,0.0529106632,19,18128,17952
2390,0.0223590583,0.5158646107,0.0562210120,19,18128,17952
2400,0.0222261772,0.5195448399,0.0433520675,18,18128,17952
2410,0.0276617873,0.5158499479,0.0524837822,18,18128,17952
2420,0.0138054034,0.5150040388,0.0556610264,18,18128,17952
2430,0.0245415494,0.5130078197,0.0616483130,18,18128,17955
2440,0.0243072920,0.5118074417,0.0636207759,23,18128,17955
2450,0.0205872171,0.5148497820,0.0506489761,23,18128,17955
2460,0.0294692814,0.5139963031,0.0539365895,23,18128,17955
2470,0.0298641995,0.5131972432,0.0558385216,23,18128,17955
2480,0.0303692762,0.5124421716,0.0580348521,23,18128,17955
2490,0.0308675431,0.5151842833,0.0432430729,17,18128,17955
2500,0.0413589813,0.5156564116,0.0428643264,17,18128,17955
2510,0.0231830943,0.5137320757,0.0470739156,17,18128,17955
2520,0.0318415947,0.5118939281,0.0576013811,17,18128,17955
2530,0.0319094174,0.5142801404,0.0440144613,18,18128,17955
2540,0.0354438908,0.5140380263,0.0442088656,18,18128,17955
