Time,X,Y,Z,DiffX,DiffY,DiffZ,Zrange,Gas1L,Gas1R
13090,0.1424017847,0.0685477480,0.3211516440,0.2935757786,0.0178743117,0.3211516440,322,20074,20587
13100,0.1425740421,0.0689667389,0.3207513988,0.2937480360,0.0182933025,0.3207513988,320,20074,20587
13110,0.1428824216,0.0693830028,0.3207717240,0.2940564156,0.0187095664,0.3207717240,320,20074,20587
13120,0.1431115717,0.0697546303,0.3207559288,0.2942855656,0.0190811940,0.3207559288,320,20074,20587
13130,0.1432856172,0.0700267032,0.3207187355,0.2944596112,0.0193532668,0.3207187355,320,20074,20587
13140,0.1426766068,0.0701336339,0.3206906021,0.2938506007,0.0194601975,0.3206906021,320,20074,20587
13150,0.1426640898,0.0700639561,0.3207708299,0.2938380837,0.0193905197,0.3207708299,321,20074,20587
13160,0.1425373554,0.0699155331,0.3207280040,0.2937113494,0.0192420967,0.3207280040,321,20074,20587
13170,0.1423715204,0.0696902052,0.3206666410,0.2935455143,0.0190167688,0.3206666410,321,20074,20599
13180,0.1429750919,0.0693715885,0.3205967844,0.2941490859,0.0186981522,0.3205967844,321,20074,20599
13190,0.1429915279,0.0692709535,0.3203001320,0.2941655219,0.0185975172,0.3203001320,320,20074,20599
13200,0.1430660337,0.0697314143,0.3201842606,0.2942400277,0.0190579779,0.3201842606,320,20074,20599
13210,0.1432055980,0.0709852204,0.3200273514,0.2943795919,0.0203117840,0.3200273514,320,20074,20599
13220,0.1434621513,0.0729597956,0.3196997046,0.2946361452,0.0222863592,0.3196997046,320,20074,20599
13230,0.1437569261,0.0739376843,0.3188039362,0.2949309200,0.0232642479,0.3188039362,318,20074,20599
13240,0.1432059109,0.0715398863,0.3190106750,0.2943799049,0.0208664499,0.3190106750,318,20074,20599
13250,0.1432840377,0.0696457252,0.3190323710,0.2944580317,0.0189722888,0.3190323710,318,20074,20599
13260,0.1438848525,0.0715517253,0.3185884655,0.2950588465,0.0208782889,0.3185884655,318,20074,20599
13270,0.1437161118,0.0729818344,0.3180741370,0.2948901057,0.0223083980,0.3180741370,318,20074,20599
13280,0.1434445977,0.0739282519,0.3175449073,0.2946185917,0.0232548155,0.3175449073,318,20074,20599
13290,0.1432421803,0.0738467872,0.3173963428,0.2944161743,0.0231733508,0.3173963428,318,20074,20599
13300,0.1430250853,0.0720619857,0.3176637292,0.2941990793,0.0213885494,0.3176637292,318,20074,20599
13310,0.1429328471,0.0742505118,0.3171028495,0.2941068411,0.0235770755,0.3171028495,318,20074,20599
13320,0.1429234296,0.0743094832,0.3172217906,0.2940974236,0.0236360468,0.3172217906,318,20074,20599
13330,0.1430810839,0.0744903460,0.3170764446,0.2942550778,0.0238169096,0.3170764446,318,20074,20599
13340,0.1432951540,0.0746167600,0.3169595599,0.2944691479,0.0239433236,0.3169595599,318,20074,20599
13350,0.1435760856,0.0747614130,0.3168490827,0.2947500795,0.0240879767,0.3168490827,318,20074,20599
13360,0.1438590735,0.0751313195,0.3167003393,0.2950330675,0.0244578831,0.3167003393,318,20074,20599
13370,0.1440157890,0.0755027011,0.3169109821,0.2951897830,0.0248292647,0.3169109821,318,20074,20599
13380,0.1434208602,0.0758250430,0.3167770207,0.2945948541,0.0251516066,0.3167770207,318,20074,20599
13390,0.1432984173,0.0763381869,0.3166201711,0.2944724113,0.0256647505,0.3166201711,318,20074,20599
13400,0.1432124078,0.0768398643,0.3164737523,0.2943864018,0.0261664279,0.3164737523,318,20074,20599
13410,0.1438057870,0.0772308633,0.3167952597,0.2949797809,0.0265574269,0.3167952597,318,20074,20599
13420,0.1436522752,0.0775872692,0.3166975379,0.2948262691,0.0269138329,0.3166975379,318,20093,20599
13430,0.1435416639,0.0777866766,0.3166476190,0.2947156578,0.0271132402,0.3166476190,318,20093,20599
13440,0.1434862167,0.0785839558,0.3165126443,0.2946602106,0.0279105194,0.3165126443,318,20093,20599
13450,0.1434952468,0.0787242055,0.3181165755,0.2946692407,0.0280507691,0.3181165755,321,20093,20599
13460,0.1434832662,0.0787486508,0.3181814551,0.2946572602,0.0280752145,0.3181814551,321,20093,20599
13470,0.1436069459,0.0815768093,0.3179154396,0.2947809398,0.0309033729,0.3179154396,321,20093,20599
13480,0.1437005997,0.0850701183,0.3173354864,0.2948745936,0.0343966819,0.3173354864,321,20093,20599
13490,0.1431566328,0.0856957957,0.3174217045,0.2943306267,0.0350223593,0.3174217045,321,20093,20599
13500,0.1432169229,0.0857132971,0.3176474273,0.2943909168,0.0350398608,0.3176474273,318,20093,20599
13510,0.1420101374,0.0852097347,0.3178669512,0.2931841314,0.0345362984,0.3178669512,318,20093,20599
13520,0.1428138316,0.0859189406,0.3180128932,0.2939878255,0.0352455042,0.3180128932,318,20093,20599
13530,0.1429009140,0.0855241492,0.3182508647,0.2940749079,0.0348507129,0.3182508647,318,20093,20599
13540,0.1430612653,0.0914544016,0.3184624314,0.2942352593,0.0407809652,0.3184624314,320,20093,20599
13550,0.1432247758,0.0939576626,0.3182131052,0.2943987697,0.0432842262,0.3182131052,320,20093,20599
13560,0.1427094191,0.0936883911,0.3186910152,0.2938834131,0.0430149548,0.3186910152,320,20093,20599
13570,0.1434590220,0.0943932757,0.3189173043,0.2946330160,0.0437198393,0.3189173043,320,20093,20599
13580,0.1428207606,0.0946024433,0.3191815317,0.2939947546,0.0439290069,0.3191815317,317,20093,20599
13590,0.1427037269,0.0940297619,0.3184018135,0.2938777208,0.0433563255,0.3184018135,317,20093,20599
13600,0.1432465762,0.0971789658,0.3182155192,0.2944205701,0.0465055294,0.3182155192,317,20093,20599
13610,0.1431861818,0.1003702432,0.3178358376,0.2943601757,0.0496968068,0.3178358376,317,20093,20599
13620,0.1424465626,0.1029225290,0.3174474537,0.2936205566,0.0522490926,0.3174474537,317,20093,20599
13630,0.1424163878,0.1029674113,0.3186713159,0.2935903817,0.0522939749,0.3186713159,320,20093,20599
13640,0.1425399333,0.1035063937,0.3188365698,0.2937139273,0.0528329574,0.3188365698,320,20093,20599
13650,0.1426560879,0.1059209779,0.3186301291,0.2938300818,0.0552475415,0.3186301291,320,20093,20599
13660,0.1426354945,0.1076295674,0.3185372949,0.2938094884,0.0569561310,0.3185372949,320,20093,20599
13670,0.1429620236,0.1112928018,0.3170484602,0.2941360176,0.0606193654,0.3170484602,316,20093,20604
13680,0.1430737674,0.1115550771,0.3172647655,0.2942477614,0.0608816408,0.3172647655,316,20093,20604
13690,0.1431115121,0.1133666635,0.3170985281,0.2942855060,0.0626932271,0.3170985281,316,20093,20604
13700,0.1425159872,0.1172274426,0.3165538311,0.2936899811,0.0665540062,0.3165538311,316,20093,20604
13710,0.1424627900,0.1202863455,0.3159655333,0.2936367840,0.0696129091,0.3159655333,316,20093,20604
13720,0.1423615813,0.1199706718,0.3171836138,0.2935355753,0.0692972355,0.3171836138,318,20093,20604
13730,0.1430464387,0.1229925752,0.3167945445,0.2942204326,0.0723191388,0.3167945445,318,20093,20604
13740,0.1431270689,0.1259389073,0.3163537383,0.2943010628,0.0752654709,0.3163537383,318,20093,20604
13750,0.1431475729,0.1281949580,0.3161004186,0.2943215668,0.0775215216,0.3161004186,318,20093,20604
13760,0.1430790275,0.1291474253,0.3170175850,0.2942530215,0.0784739889,0.3170175850,318,20093,20604
13770,0.1429596990,0.1313465536,0.3168052733,0.2941336930,0.0806731172,0.3168052733,318,20093,20604
13780,0.1435341835,0.1336886436,0.3165731132,0.2947081774,0.0830152072,0.3165731132,318,20093,20604
13790,0.1434720904,0.1367075443,0.3161694407,0.2946460843,0.0860341080,0.3161694407,318,20093,20604
13800,0.1433860809,0.1371614337,0.3165482879,0.2945600748,0.0864879973,0.3165482879,319,20093,20604
13810,0.1440104097,0.1370935291,0.3177785277,0.2951844037,0.0864200927,0.3177785277,319,20093,20604
13820,0.1441420615,0.1389282793,0.3177013993,0.2953160554,0.0882548429,0.3177013993,319,20093,20604
13830,0.1439693123,0.1444222182,0.3175944984,0.2951433063,0.0937487818,0.3175944984,319,20093,20604
13840,0.1439075768,0.1466209292,0.3175042570,0.2950815707,0.0959474929,0.3175042570,319,20093,20604
13850,0.1438119560,0.1478564739,0.3156898618,0.2949859500,0.0971830375,0.3156898618,313,20093,20604
13860,0.1436175555,0.1499094367,0.3155186176,0.2947915494,0.0992360003,0.3155186176,313,20093,20604
13870,0.1442337483,0.1539990306,0.3148954809,0.2954077423,0.1033255942,0.3148954809,313,20093,20604
13880,0.1448728442,0.1568013430,0.3144932687,0.2960468382,0.1061279066,0.3144932687,313,20093,20604
13890,0.1448617876,0.1573696882,0.3141510189,0.2960357815,0.1066962518,0.3141510189,313,20093,20604
13900,0.1447942257,0.1598205417,0.3138714433,0.2959682196,0.1091471054,0.3138714433,313,20093,20604
13910,0.1446915716,0.1629474908,0.3134212494,0.2958655655,0.1122740544,0.3134212494,313,20093,20604
13920,0.1446859390,0.1661322117,0.3129041791,0.2958599329,0.1154587753,0.3129041791,313,20095,20604
13930,0.1447372735,0.1666895449,0.3132817745,0.2959112674,0.1160161085,0.3132817745,313,20095,20604
13940,0.1454371959,0.1697880924,0.3127594888,0.2966111898,0.1191146560,0.3127594888,313,20095,20604
13950,0.1446675509,0.1724405885,0.3124635518,0.2958415449,0.1217671521,0.3124635518,313,20095,20604
13960,0.1447063088,0.1752182990,0.3120853305,0.2958803028,0.1245448627,0.3120853305,313,20095,20604
13970,0.1446311474,0.1753020883,0.3125433624,0.2958051413,0.1246286519,0.3125433624,313,20095,20604
13980,0.1446486115,0.1767444164,0.3126935661,0.2958226055,0.1260709800,0.3126935661,313,20095,20604
13990,0.1447260827,0.1802712083,0.3122943044,0.2959000766,0.1295977719,0.3122943044,313,20095,20604
14000,0.1449489892,0.1838359684,0.3117899895,0.2961229831,0.1331625320,0.3117899895,313,20095,20604
14010,0.1444394290,0.1862376034,0.3115574419,0.2956134230,0.1355641671,0.3115574419,313,20095,20604
14020,0.1445723623,0.1871939301,0.3117690086,0.2957463562,0.1365204938,0.3117690086,309,20095,20604
14030,0.1445685029,0.1892911196,0.3104020655,0.2957424968,0.1386176832,0.3104020655,309,20095,20604
14040,0.1447776109,0.1888814420,0.3105984032,0.2959516048,0.1382080056,0.3105984032,309,20095,20604
14050,0.1447828859,0.1938693523,0.3099203706,0.2959568799,0.1431959160,0.3099203706,309,20095,20604
14060,0.1447722465,0.1954082102,0.3099125028,0.2959462404,0.1447347738,0.3099125028,309,20095,20604
14070,0.1447722465,0.1977713108,0.3121993542,0.2959462404,0.1470978744,0.3121993542,316,20095,20604
14080,0.1448046416,0.1987824738,0.3124149442,0.2959786355,0.1481090374,0.3124149442,316,20095,20604
14090,0.1448449492,0.1990863979,0.3127507567,0.2960189432,0.1484129615,0.3127507567,316,20095,20604
14100,0.1448598057,0.2008783221,0.3127720058,0.2960337996,0.1502048858,0.3127720058,316,20095,20604
14110,0.1448308229,0.2065655589,0.3115588427,0.2960048169,0.1558921225,0.3115588427,311,20095,20604
14120,0.1441337466,0.2079163939,0.3117381632,0.2953077406,0.1572429575,0.3117381632,311,20095,20604
14130,0.1441405267,0.2111018598,0.3114373386,0.2953145206,0.1604284234,0.3114373386,311,20095,20604
14140,0.1442313045,0.2114652544,0.3119588494,0.2954052985,0.1607918181,0.3119588494,311,20095,20604
14150,0.1443603039,0.2124042660,0.3122293353,0.2955342978,0.1617308296,0.3122293353,311,20095,20604
14160,0.1445207745,0.2124869376,0.3120060861,0.2956947684,0.1618135013,0.3120060861,311,20095,20604
14170,0.1447517425,0.2185902894,0.3115116954,0.2959257364,0.1679168530,0.3115116954,311,20095,20609
14180,0.1448885798,0.2202634513,0.3116152287,0.2960625738,0.1695900150,0.3116152287,311,20095,20609
14190,0.1449572593,0.2219839543,0.3116926551,0.2961312532,0.1713105179,0.3116926551,311,20095,20609
14200,0.1450094283,0.2224777192,0.3116899133,0.2961834222,0.1718042828,0.3116899133,311,20095,20609
14210,0.1457252651,0.2241075039,0.3116877377,0.2968992591,0.1734340675,0.3116877377,311,20095,20609
14220,0.1447688639,0.2246340662,0.3120060265,0.2959428579,0.1739606299,0.3120060265,311,20095,20609
14230,0.1446556747,0.2303890735,0.3113173842,0.2958296686,0.1797156371,0.3113173842,311,20095,20609
14240,0.1446473598,0.2325220853,0.3112429380,0.2958213538,0.1818486489,0.3112429380,308,20095,20609
14250,0.1429956108,0.2330135405,0.3102163374,0.2941696048,0.1823401041,0.3102163374,308,20095,20609
14260,0.1437888592,0.2354021966,0.3100492060,0.2949628532,0.1847287603,0.3100492060,308,20095,20609
14270,0.1439796686,0.2363741845,0.3102257550,0.2951536626,0.1857007481,0.3102257550,308,20095,20609
14280,0.1443000436,0.2365022004,0.3105892539,0.2954740375,0.1858287640,0.3105892539,308,20095,20609
14290,0.1438179463,0.2401403338,0.3104629219,0.2949919403,0.1894668974,0.3104629219,311,20095,20609
14300,0.1440365016,0.2430769801,0.3101690710,0.2952104956,0.1924035437,0.3101690710,311,20095,20609
14310,0.1440055221,0.2450874448,0.3100834191,0.2951795161,0.1944140084,0.3100834191,311,20095,20609
14320,0.1442759782,0.2465557605,0.3101364672,0.2954499722,0.1958823241,0.3101364672,311,20095,20609
14330,0.1436367631,0.2477129549,0.3114371002,0.2948107570,0.1970395185,0.3114371002,313,20095,20609
14340,0.1436719000,0.2487913072,0.3115771115,0.2948458940,0.1981178708,0.3115771115,313,20095,20609
14350,0.1435592026,0.2490841746,0.3118644059,0.2947331965,0.1984107383,0.3118644059,313,20095,20609
14360,0.1434147060,0.2526926696,0.3116024435,0.2945886999,0.2020192333,0.3116024435,313,20095,20609
14370,0.1447422653,0.2557078600,0.3112672865,0.2959162593,0.2050344236,0.3112672865,313,20095,20609
14380,0.1440427154,0.2575801313,0.3099105954,0.2952167094,0.2069066949,0.3099105954,308,20095,20609
14390,0.1447203755,0.2593988180,0.3098179400,0.2958943695,0.2087253816,0.3098179400,308,20095,20609
14400,0.1439231187,0.2606330514,0.3099546432,0.2950971127,0.2099596150,0.3099546432,308,20095,20609
14410,0.1445717961,0.2615683973,0.3101234734,0.2957457900,0.2108949609,0.3101234734,308,20095,20609
14420,0.1444839239,0.2638272047,0.3107392192,0.2956579179,0.2131537683,0.3107392192,312,20096,20609
14430,0.1443915665,0.2640711069,0.3110322952,0.2955655605,0.2133976705,0.3110322952,312,20096,20609
14440,0.1444068700,0.2708367407,0.3101371825,0.2955808640,0.2201633044,0.3101371825,312,20096,20609
14450,0.1443213522,0.2711078525,0.3108730912,0.2954953462,0.2204344161,0.3108730912,312,20096,20609
14460,0.1442692876,0.2713041008,0.3114970624,0.2954432815,0.2206306644,0.3114970624,309,20096,20609
14470,0.1443723589,0.2727322876,0.3105027080,0.2955463529,0.2220588513,0.3105027080,309,20096,20609
14480,0.1444464177,0.2728980780,0.3107589483,0.2956204116,0.2222246416,0.3107589483,309,20096,20609
14490,0.1438130140,0.2757451236,0.3105643988,0.2949870080,0.2250716873,0.3105643988,309,20096,20609
14500,0.1439176947,0.2793692648,0.3100972474,0.2950916886,0.2286958285,0.3100972474,309,20096,20609
14510,0.1439314634,0.2825900912,0.3101256788,0.2951054573,0.2319166549,0.3101256788,311,20096,20609
14520,0.1438622326,0.2832157016,0.3104923666,0.2950362265,0.2325422652,0.3104923666,311,20096,20609
14530,0.1438605040,0.2850677669,0.3104823530,0.2950344980,0.2343943305,0.3104823530,311,20096,20609
14540,0.1438347548,0.2853683233,0.3109411299,0.2950087488,0.2346948870,0.3109411299,311,20096,20609
14550,0.1438894421,0.2908880711,0.3104092181,0.2950634360,0.2402146347,0.3104092181,311,20096,20609
14560,0.1439562440,0.2916774452,0.3107725084,0.2951302379,0.2410040088,0.3107725084,311,20096,20609
14570,0.1440816969,0.2943910956,0.3105798960,0.2952556908,0.2437176593,0.3105798960,311,20096,20609
14580,0.1441630274,0.2950533628,0.3110124469,0.2953370214,0.2443799265,0.3110124469,311,20096,20609
14590,0.1443194598,0.2957948744,0.3113484681,0.2954934537,0.2451214381,0.3113484681,311,20096,20609
14600,0.1443728507,0.2977585196,0.3116183877,0.2955468446,0.2470850833,0.3116183877,312,20096,20609
14610,0.1437561065,0.3023995757,0.3111645579,0.2949301004,0.2517261393,0.3111645579,312,20096,20609
14620,0.1436835825,0.3038412333,0.3113681078,0.2948575765,0.2531677969,0.3113681078,312,20096,20609
14630,0.1435778141,0.3053950965,0.3115261197,0.2947518080,0.2547216602,0.3115261197,312,20096,20609
14640,0.1434422135,0.3056468666,0.3124697804,0.2946162075,0.2549734302,0.3124697804,313,20096,20609
14650,0.1435250938,0.3119283617,0.3118072450,0.2946990877,0.2612549253,0.3118072450,313,20096,20609
14660,0.1428832561,0.3129481077,0.3122415841,0.2940572500,0.2622746713,0.3122415841,313,20096,20609
14670,0.1429511756,0.3158283234,0.3120285869,0.2941251695,0.2651548870,0.3120285869,313,20096,20607
14680,0.1428655088,0.3181118071,0.3120149374,0.2940395027,0.2674383707,0.3120149374,313,20096,20607
14690,0.1424811333,0.3166808784,0.3132184446,0.2936551273,0.2660074420,0.3132184446,313,20096,20607
14700,0.1426711828,0.3198318481,0.3130750954,0.2938451767,0.2691584118,0.3130750954,313,20096,20607
14710,0.1429070085,0.3218713999,0.3131158352,0.2940810025,0.2711979635,0.3131158352,313,20096,20607
14720,0.1424470097,0.3240409493,0.3131298721,0.2936210036,0.2733675130,0.3131298721,313,20096,20607
14730,0.1425757855,0.3230090141,0.3131727874,0.2937497795,0.2723355778,0.3131727874,312,20096,20607
14740,0.1426523626,0.3268203139,0.3131329119,0.2938263565,0.2761468776,0.3131329119,312,20096,20607
14750,0.1426651478,0.3279348314,0.3132561445,0.2938391417,0.2772613950,0.3132561445,312,20096,20607
14760,0.1425995082,0.3299691975,0.3132945597,0.2937735021,0.2792957611,0.3132945597,312,20096,20607
14770,0.1425384134,0.3316869438,0.3123534024,0.2937124074,0.2810135074,0.3123534024,311,20096,20607
14780,0.1417829692,0.3340228200,0.3123324215,0.2929569632,0.2833493836,0.3123324215,311,20096,20607
14790,0.1417883635,0.3340366185,0.3123537600,0.2929623574,0.2833631821,0.3123537600,311,20096,20607
14800,0.1418928951,0.3376766145,0.3123865426,0.2930668890,0.2870031781,0.3123865426,311,20096,20607
14810,0.1419948786,0.3397576511,0.3122924566,0.2931688726,0.2890842147,0.3122924566,318,20096,20607
14820,0.1421822757,0.3427585959,0.3144402206,0.2933562696,0.2920851596,0.3144402206,318,20096,20607
14830,0.1423701346,0.3430269361,0.3146352768,0.2935441285,0.2923534997,0.3146352768,318,20096,20607
14840,0.1416410953,0.3445175290,0.3146787286,0.2928150892,0.2938440926,0.3146787286,318,20096,20607
14850,0.1416484714,0.3450024128,0.3147451282,0.2928224653,0.2943289764,0.3147451282,318,20096,20607
14860,0.1416743696,0.3473970294,0.3159032762,0.2928483635,0.2967235930,0.3159032762,318,20096,20607
14870,0.1425350159,0.3495827615,0.3159164786,0.2937090099,0.2989093252,0.3159164786,318,20096,20607
14880,0.1423695385,0.3499966562,0.3160486221,0.2935435325,0.2993232198,0.3160486221,318,20096,20607
14890,0.1422938108,0.3524571657,0.3160625696,0.2934678048,0.3017837293,0.3160625696,318,20096,20607
14900,0.1421539485,0.3522507846,0.3155220151,0.2933279425,0.3015773483,0.3155220151,315,20096,20607
14910,0.1421133727,0.3535057902,0.3155086040,0.2932873666,0.3028323539,0.3155086040,315,20096,20607
14920,0.1420555562,0.3557293713,0.3154929876,0.2932295501,0.3050559349,0.3154929876,315,20101,20607
14930,0.1421312839,0.3587745428,0.3153838217,0.2933052778,0.3081011064,0.3153838217,315,20101,20607
14940,0.1419864893,0.3592966199,0.3154166937,0.2931604832,0.3086231835,0.3154166937,315,20101,20607
14950,0.1418927908,0.3611953855,0.3144944012,0.2930667847,0.3105219491,0.3144944012,314,20101,20607
14960,0.1417626292,0.3623110354,0.3143454790,0.2929366231,0.3116375990,0.3143454790,314,20101,20607
14970,0.1415865719,0.3633223474,0.3141936660,0.2927605659,0.3126489110,0.3141936660,314,20101,20607
14980,0.1415230632,0.3642345071,0.3140320480,0.2926970571,0.3135610707,0.3140320480,314,20101,20607
14990,0.1414750367,0.3649625480,0.3162151575,0.2926490307,0.3142891116,0.3162151575,320,20101,20607
15000,0.1424970031,0.3647557199,0.3162052631,0.2936709970,0.3140822835,0.3162052631,320,20101,20607
15010,0.1426440924,0.3655035198,0.3161440194,0.2938180864,0.3148300834,0.3161440194,320,20101,20607
15020,0.1428628564,0.3655639291,0.3160738945,0.2940368503,0.3148904927,0.3160738945,320,20101,20607
15030,0.1431076676,0.3657219708,0.3159903884,0.2942816615,0.3150485344,0.3159903884,315,20101,20607
15040,0.1429918259,0.3663903475,0.3153079748,0.2941658199,0.3157169111,0.3153079748,315,20101,20607
15050,0.1427205652,0.3672488034,0.3151936233,0.2938945591,0.3165753670,0.3151936233,315,20101,20607
15060,0.1424259543,0.3696553707,0.3150655329,0.2935999483,0.3189819343,0.3150655329,315,20101,20607
15070,0.1420495659,0.3700771332,0.3149291575,0.2932235599,0.3194036968,0.3149291575,315,20101,20607
15080,0.1425917745,0.3703278601,0.3126781285,0.2937657684,0.3196544237,0.3126781285,310,20101,20607
15090,0.1423897594,0.3711709678,0.3124066591,0.2935637534,0.3204975314,0.3124066591,310,20101,20607
15100,0.1423621923,0.3717141151,0.3121521473,0.2935361862,0.3210406788,0.3121521473,310,20101,20607
15110,0.1424029768,0.3721898794,0.3119043410,0.2935769707,0.3215164430,0.3119043410,310,20101,20607
15120,0.1425105482,0.3725036979,0.3117188513,0.2936845422,0.3218302615,0.3117188513,312,20101,20607
15130,0.1436637342,0.3724724948,0.3114671409,0.2948377281,0.3217990585,0.3114671409,312,20101,20607
15140,0.1437491477,0.3725293875,0.3112138212,0.2949231416,0.3218559511,0.3112138212,312,20101,20607
15150,0.1438660324,0.3727359772,0.3109620214,0.2950400263,0.3220625408,0.3109620214,312,20101,20607
15160,0.1438525915,0.3730895519,0.3107197583,0.2950265855,0.3224161156,0.3107197583,312,20101,20607
15170,0.1436752826,0.3736815453,0.3105250299,0.2948492765,0.3230081089,0.3105250299,311,20101,20613
15180,0.1433568448,0.3744420111,0.3102908731,0.2945308387,0.3237685747,0.3102908731,311,20101,20613
15190,0.1429379731,0.3752540946,0.3100405335,0.2941119671,0.3245806582,0.3100405335,311,20101,20613
15200,0.1427261978,0.3760937154,0.3097710311,0.2939001918,0.3254202791,0.3097710311,311,20101,20613
15210,0.1426060200,0.3768013716,0.3103751242,0.2937800139,0.3261279352,0.3103751242,312,20101,20613
15220,0.1425671875,0.3773822784,0.3101621270,0.2937411815,0.3267088421,0.3101621270,312,20101,20613
15230,0.1426534951,0.3770893514,0.3100314140,0.2938274890,0.3264159150,0.3100314140,312,20101,20613
15240,0.1428042948,0.3772687018,0.3098642528,0.2939782888,0.3265952654,0.3098642528,312,20101,20613
15250,0.1429791898,0.3772539794,0.3097194433,0.2941531837,0.3265805431,0.3097194433,307,20101,20613
15260,0.1431427896,0.3771845698,0.3083902895,0.2943167835,0.3265111335,0.3083902895,307,20101,20613
15270,0.1432870328,0.3771608770,0.3081910908,0.2944610268,0.3264874406,0.3081910908,307,20101,20613
15280,0.1432660371,0.3771223128,0.3080055714,0.2944400311,0.3264488764,0.3080055714,307,20101,20613
15290,0.1431486756,0.3771977127,0.3078333139,0.2943226695,0.3265242763,0.3078333139,307,20101,20613
15300,0.1429916620,0.3775690794,0.3056455255,0.2941656560,0.3268956430,0.3056455255,303,20101,20613
15310,0.1428965926,0.3781722486,0.3053863049,0.2940705866,0.3274988122,0.3053863049,303,20101,20613
15320,0.1435465068,0.3788023591,0.3051352501,0.2947205007,0.3281289227,0.3051352501,303,20101,20613
15330,0.1428560317,0.3789020777,0.3049060106,0.2940300256,0.3282286413,0.3049060106,303,20101,20613
15340,0.1428989768,0.3795240521,0.3050834537,0.2940729707,0.3288506158,0.3050834537,306,20101,20613
15350,0.1429109275,0.3798782229,0.3048599958,0.2940849215,0.3292047866,0.3048599958,306,20101,20613
15360,0.1429211199,0.3793804944,0.3047004342,0.2940951139,0.3287070580,0.3047004342,306,20101,20613
15370,0.1429584920,0.3793860674,0.3045190573,0.2941324860,0.3287126310,0.3045190573,306,20101,20613
15380,0.1430517435,0.3785628378,0.3043771386,0.2942257375,0.3278894015,0.3043771386,308,20101,20613
15390,0.1431446224,0.3790626824,0.3057781458,0.2943186164,0.3283892460,0.3057781458,308,20101,20613
15400,0.1432676911,0.3789031506,0.3057089150,0.2944416851,0.3282297142,0.3057089150,308,20101,20613
15410,0.1433745176,0.3788300455,0.3056458235,0.2945485115,0.3281566091,0.3056458235,308,20101,20613
15420,0.1434655041,0.3789092004,0.3055947721,0.2946394980,0.3282357641,0.3055947721,308,20107,20613
15430,0.1428892463,0.3798221946,0.3057304025,0.2940632403,0.3291487582,0.3057304025,306,20107,20613
15440,0.1428473145,0.3801890016,0.3056928217,0.2940213084,0.3295155652,0.3056928217,306,20107,20613
15450,0.1428311616,0.3792370260,0.3057105839,0.2940051556,0.3285635896,0.3057105839,306,20107,20613
15460,0.1427738667,0.3802584708,0.3057037890,0.2939478606,0.3295850344,0.3057037890,306,20107,20613
15470,0.1427368522,0.3803506792,0.3056986034,0.2939108461,0.3296772428,0.3056986034,309,20107,20613
15480,0.1428105682,0.3786284626,0.3071924150,0.2939845622,0.3279550262,0.3071924150,309,20107,20613
15490,0.1428488642,0.3786513805,0.3072786331,0.2940228581,0.3279779442,0.3072786331,309,20107,20613
15500,0.1429201663,0.3806883991,0.3074057698,0.2940941602,0.3300149627,0.3074057698,309,20107,20613
15510,0.1430246830,0.3795163035,0.3075864017,0.2941986769,0.3288428672,0.3075864017,309,20107,20613
15520,0.1430960745,0.3796096444,0.3086658716,0.2942700684,0.3289362080,0.3086658716,310,20107,20613
15530,0.1431397498,0.3789749742,0.3088118434,0.2943137437,0.3283015378,0.3088118434,310,20107,20613
15540,0.1432008445,0.3797475100,0.3089815080,0.2943748385,0.3290740736,0.3089815080,310,20107,20613
15550,0.1426742077,0.3791923225,0.3091708124,0.2938482016,0.3285188861,0.3091708124,310,20107,20613
15560,0.1425965577,0.3792856932,0.3088593781,0.2937705517,0.3286122568,0.3088593781,308,20107,20613
15570,0.1424815506,0.3799674511,0.3089827001,0.2936555445,0.3292940147,0.3089827001,308,20107,20613
15580,0.1423194855,0.3799610734,0.3090928793,0.2934934795,0.3292876370,0.3090928793,308,20107,20613
15590,0.1422663033,0.3800232112,0.3091866076,0.2934402972,0.3293497749,0.3091866076,308,20107,20613
15600,0.1422761828,0.3798938692,0.3092712164,0.2934501767,0.3292204328,0.3092712164,312,20107,20613
15610,0.1423583627,0.3798139393,0.3105198145,0.2935323566,0.3291405030,0.3105198145,312,20107,20613
15620,0.1424589008,0.3798018694,0.3106550872,0.2936328948,0.3291284330,0.3106550872,312,20107,20613
15630,0.1426300406,0.3818742335,0.3107793331,0.2938040346,0.3312007971,0.3107793331,312,20107,20613
15640,0.1423033327,0.3805934191,0.3110207617,0.2934773266,0.3299199827,0.3110207617,312,20107,20613
15650,0.1424716711,0.3806219399,0.3131738007,0.2936456650,0.3299485035,0.3131738007,316,20107,20613
15660,0.1425816417,0.3805808127,0.3133651614,0.2937556356,0.3299073763,0.3133651614,316,20107,20613
15670,0.1420742869,0.3810881674,0.3135768473,0.2932482809,0.3304147311,0.3135768473,316,20107,20625
15680,0.1420260221,0.3816410601,0.3137811720,0.2932000160,0.3309676237,0.3137811720,316,20107,20625
15690,0.1419174224,0.3815696836,0.3131785691,0.2930914164,0.3308962472,0.3131785691,312,20107,20625
15700,0.1417739838,0.3815153241,0.3133234382,0.2929479778,0.3308418877,0.3133234382,312,20107,20625
15710,0.1417016834,0.3813142180,0.3134460747,0.2928756773,0.3306407817,0.3134460747,312,20107,20625
