Time,X,Y,Z,Gas1L,Gas1R
19900,1.1039166451,0.1625255346,0.3076185882,19123,19021
20000,1.1151071787,0.1617382914,0.3083292544,19123,19021
20100,1.1311001778,0.1610553712,0.3107391298,19123,19025
20200,1.1471128464,0.1604797691,0.3087873161,19123,19025
20300,1.1672130823,0.1593868434,0.3034935892,19123,19025
20400,1.1825634241,0.1595052183,0.2999081910,19123,19025
20500,1.1925613880,0.1581644118,0.3035967052,19123,19025
20600,1.1982996464,0.1622398347,0.3033171296,19123,19031
20700,1.2029083967,0.1593976319,0.3047047853,19123,19031
20800,1.2039448023,0.1600986123,0.3062161207,19123,19031
20900,1.2084171772,0.1614004672,0.3067302108,19135,19031
21000,1.2177340984,0.1624974757,0.3042733073,19135,19031
21100,1.2318222523,0.1631656140,0.3043889999,19135,19033
21200,1.2467595339,0.1644483209,0.3042400479,19135,19033
21300,1.2647745609,0.1662171483,0.3015924096,19135,19033
21400,1.2805765867,0.1659418046,0.3021362424,19147,19033
21500,1.2921839952,0.1647969037,0.3023287356,19147,19033
21600,1.2988927364,0.1660732478,0.3030908108,19147,19032
21700,1.3030385971,0.1644733399,0.3004934490,19147,19032
21800,1.3051831722,0.1635043621,0.2971584499,19147,19032
21900,1.3104211092,0.1616445929,0.2981396616,19157,19032
22000,1.3190697432,0.1614641696,0.2995186746,19157,19032
22100,1.3319555521,0.1617559344,0.2994588017,19157,19043
22200,1.3495768309,0.1624896526,0.3014117181,19157,19043
22300,1.3669725657,0.1643419266,0.3042992651,19157,19043
22400,1.3837165833,0.1633372456,0.3043354154,19165,19043
22500,1.3978861570,0.1604253203,0.3069585264,19165,19043
22600,1.4059839249,0.1627014726,0.3046716154,19165,19042
22700,1.4098951817,0.1621620208,0.3068839312,19165,19042
22800,1.4140386581,0.1625944674,0.3072695136,19165,19042
22900,1.4162516594,0.1636850089,0.3060812652,19183,19042
23000,1.4200538397,0.1647669524,0.3047798872,19183,19042
23100,1.4313915968,0.1652672440,0.3019519448,19183,19047
23200,1.4481773376,0.1656187922,0.3015789688,19183,19047
23300,1.4620072842,0.1670582443,0.2999068499,19183,19047
23400,1.4802457094,0.1691455394,0.3001511097,19182,19047
23500,1.4953595400,0.1686085314,0.3000258207,19182,19047
23600,1.5058196783,0.1696943790,0.3013165891,19182,19056
23700,1.5107619762,0.1707349867,0.3021098077,19182,19056
23800,1.5139294863,0.1711696386,0.3024156094,19182,19056
23900,1.5128045082,0.1718716174,0.3002294302,19186,19056
24000,1.5157766342,0.1720672846,0.3013978302,19186,19056
24100,1.5234500170,0.1721412390,0.3007461131,19186,19051
24200,1.5379949808,0.1709826291,0.2986303568,19186,19051
24300,1.5508729219,0.1697906405,0.2998799384,19186,19051
24400,1.5665633678,0.1686691195,0.3058735728,19193,19051
24500,1.5792115927,0.1661726534,0.3058138490,19193,19051
24600,1.5881514549,0.1639811993,0.3080222011,19193,19060
24700,1.5945041180,0.1643718630,0.3103469312,19193,19060
24800,1.5992934704,0.1601818949,0.3141560256,19193,19060
24900,1.6043115854,0.1618184596,0.3119230866,19192,19060
25000,1.6128962040,0.1580056846,0.3105493486,19192,19060
25100,1.6244734526,0.1571176797,0.3052560985,19192,19060
25200,1.6419482231,0.1574469954,0.3018213212,19192,19060
25300,1.6621608734,0.1591822207,0.2981353402,19192,19060
25400,1.6817460060,0.1618268192,0.2971519530,19204,19060
25500,1.6988327503,0.1673259437,0.2956973016,19204,19060
25600,1.7122724056,0.1647468656,0.2982703149,19204,19056
25700,1.7190649509,0.1676533818,0.2996806502,19204,19056
25800,1.7228335142,0.1692783087,0.2993947864,19204,19056
25900,1.7254518270,0.1689098775,0.3003450632,19203,19056
26000,1.7299478054,0.1678647697,0.3036350012,19203,19056
26100,1.7395693064,0.1676228642,0.3084407151,19203,19070
