Time,X,Y,Z,Gas1L,Gas1R
19300,1.8798211813,0.3153809011,0.9359276891,18121,18188
19400,1.8823927641,0.3268847167,0.9384499788,18121,18188
19500,1.8766344786,0.3394945860,0.9451925755,18121,18188
19600,1.8758510351,0.3417728245,0.9495667219,18121,18177
19700,1.8761913776,0.3607582748,0.9571428299,18121,18177
19800,1.8764072657,0.3761011064,0.9611718059,18127,18177
19900,1.8752859831,0.3899770975,0.9577931762,18127,18177
20000,1.8772989511,0.3941304386,0.9532668591,18127,18177
20100,1.8784555197,0.3968837261,0.9473696947,18127,18178
20200,1.8764489889,0.4088233709,0.9413317442,18127,18178
20300,1.8831871748,0.4011462629,0.9411459565,18131,18178
20400,1.8858257532,0.4045095146,0.9418532252,18131,18178
20500,1.8861191273,0.4141634703,0.9429551363,18131,18178
20600,1.8867818117,0.4134936631,0.9478073716,18131,18172
20700,1.8887470961,0.4417935610,0.9544833302,18131,18172
20800,1.8864834309,0.4581506252,0.9583138227,18130,18172
20900,1.8914738894,0.4703411162,0.9570145011,18130,18172
21000,1.8935273886,0.4698041379,0.9530913234,18130,18172
21100,1.8902246952,0.4819839597,0.9483845234,18130,18162
21200,1.8948397636,0.4843268692,0.9461271763,18130,18162
21300,1.8961118460,0.4949712455,0.9432104826,18129,18162
21400,1.8943861723,0.5002717972,0.9443992376,18129,18162
21500,1.8963961601,0.5039666891,0.9433753490,18129,18162
21600,1.8923172951,0.5112728477,0.9479696155,18129,18154
21700,1.8915622234,0.5336557627,0.9531470537,18129,18154
21800,1.8905630112,0.5403086543,0.9566861987,18122,18154
21900,1.8903635740,0.5458527803,0.9610507488,18122,18154
22000,1.8878544569,0.5598323941,0.9574966431,18122,18154
22100,1.8842219114,0.5655562282,0.9530180693,18122,18157
22200,1.8805443048,0.5895646811,0.9485896230,18122,18157
22300,1.8801362514,0.5909382105,0.9453272223,18124,18157
22400,1.8802510500,0.5869915485,0.9464673996,18124,18157
22500,1.8806232214,0.5978633761,0.9495251179,18124,18157
22600,1.8806236982,0.6103498936,0.9517969489,18124,18150
22700,1.8779371977,0.6290843487,0.9524303079,18124,18150
22800,1.8794785738,0.6417497396,0.9570622444,18121,18150
22900,1.8775864840,0.6622555852,0.9589392543,18121,18150
23000,1.8758383989,0.6738399863,0.9577336907,18121,18150
23100,1.8763415813,0.6827948093,0.9531943202,18121,18147
23200,1.8637986183,0.6864590049,0.9466540813,18121,18147
23300,1.8641433716,0.6789116859,0.9446402192,18128,18147
23400,1.8595635891,0.6848241091,0.9422009587,18128,18147
23500,1.8470876217,0.6852450371,0.9460926652,18128,18147
23600,1.8429270983,0.6733183265,0.9482616186,18128,18144
23700,1.8255124092,0.6798162460,0.9502656460,18128,18144
23800,1.8175106049,0.6801329851,0.9501340389,18129,18144
23900,1.8023463488,0.6817689538,0.9537159204,18129,18144
24000,1.7913028002,0.6828306913,0.9528368711,18129,18144
24100,1.7852238417,0.6840305924,0.9511504769,18129,18139
24200,1.7750852108,0.6835184693,0.9512793422,18129,18139
24300,1.7732857466,0.6893567443,0.9514489770,18133,18139
24400,1.7643070221,0.6880153418,0.9516185522,18133,18139
24500,1.7541075945,0.6916348934,0.9539363980,18133,18139
24600,1.7436749935,0.6921721101,0.9544480443,18133,18136
24700,1.7272120714,0.6892050505,0.9537438750,18133,18136
24800,1.7157647610,0.6919285059,0.9540449977,18122,18136
24900,1.7069995403,0.6916950941,0.9489378929,18122,18136
25000,1.6919631958,0.6940715909,0.9489883780,18122,18136
25100,1.6843793392,0.6942906976,0.9509873390,18122,18134
25200,1.6800969839,0.6983536482,0.9502792358,18122,18134
25300,1.6779818535,0.7089840770,0.9521891475,18105,18134
25400,1.6709576845,0.7123343945,0.9558942914,18105,18134
25500,1.6676751375,0.7142831683,0.9563826323,18105,18134
25600,1.6573609114,0.7156931758,0.9567838311,18105,18131
25700,1.6368582249,0.7105413079,0.9554163814,18105,18131
25800,1.6176757812,0.7079449892,0.9520510435,18103,18131
25900,1.6046333313,0.7044510245,0.9485489726,18103,18131
26000,1.5888369083,0.7005063891,0.9511475563,18103,18131
26100,1.5805553198,0.7006506920,0.9541811347,18103,18135
26200,1.5759590864,0.7046850324,0.9562169909,18103,18135
26300,1.5639322996,0.7015118003,0.9601774216,18103,18135
26400,1.5597159863,0.7014428973,0.9576424360,18103,18135
26500,1.5560929775,0.7038128376,0.9601006508,18103,18135
26600,1.5455400944,0.6944450140,0.9594710469,18103,18136
26700,1.5303984880,0.6989285946,0.9588980079,18103,18136
26800,1.5214202404,0.6864569187,0.9553004503,18113,18136
26900,1.5088742971,0.6851758957,0.9523431063,18113,18136
27000,1.4972019196,0.6831002235,0.9515558481,18113,18136
27100,1.4878770113,0.6795736551,0.9546552896,18113,18131
27200,1.4849518538,0.6768550277,0.9570517540,18113,18131
27300,1.4736467600,0.6751406789,0.9559033513,17852,18131
27400,1.4713995457,0.6760860682,0.9577824473,17852,18131
27500,1.4707649946,0.6780720949,0.9604058862,17852,18131
27600,1.4605890512,0.6757761240,0.9584686756,17852,18144
27700,1.4527127743,0.6713042259,0.9594946504,17852,18144
27800,1.4435708523,0.6604044437,0.9538930655,17397,18144
27900,1.4255012274,0.6624712348,0.9526706934,17397,18144
28000,1.4169816971,0.6566441655,0.9560959339,17397,18144
28100,1.4054015875,0.6582517624,0.9546439648,17397,18141
28200,1.3991420269,0.6577213407,0.9535559416,17397,18141
28300,1.3891189098,0.6594355106,0.9476710558,17308,18141
