Time,X,Y,Z,Gas1L,Gas1R
29100,1.2271496058,0.7279426455,0.9518681169,18537,18410
29200,1.2182774544,0.7293505669,0.9524625540,18537,18410
29300,1.2011694908,0.7328193784,0.9528278112,18527,18410
29400,1.1991071701,0.7284766436,0.9494578242,18527,18410
29500,1.1989505291,0.7272166610,0.9520161748,18527,18411
29600,1.1860846281,0.7276192904,0.9521567822,18527,18411
29700,1.1781243086,0.7275754213,0.9569194913,18527,18411
29800,1.1623535156,0.7289162278,0.9566971064,18539,18411
29900,1.1482350826,0.7291532159,0.9544852972,18539,18411
30000,1.1336234808,0.7300519347,0.9539236426,18539,18397
30100,1.1186406612,0.7336457968,0.9527651668,18539,18397
30200,1.1090911627,0.7307102084,0.9505186677,18539,18397
30300,1.0970865488,0.7311274409,0.9502415061,18541,18397
30400,1.0930062532,0.7321642041,0.9511082768,18541,18397
30500,1.0921926498,0.7310940623,0.9525120258,18541,18399
30600,1.0819987059,0.7279464602,0.9557808638,18541,18399
30700,1.0718084574,0.7300830483,0.9543297291,18541,18399
30800,1.0591840744,0.7314085960,0.9548751712,18542,18399
30900,1.0464997292,0.7289565802,0.9540536404,18542,18399
31000,1.0357447863,0.7303513885,0.9511241913,18542,18405
31100,1.0242890120,0.7296997905,0.9518010020,18542,18405
31200,1.0138717890,0.7299478650,0.9555857778,18542,18405
31300,1.0060724020,0.7290750146,0.9550721645,18554,18405
31400,0.9953816533,0.7287459970,0.9549856782,18554,18405
31500,0.9863528013,0.7276648879,0.9527264833,18554,18401
31600,0.9787507057,0.7268698215,0.9519670010,18554,18401
31700,0.9693464041,0.7249432206,0.9508324862,18554,18401
31800,0.9566055536,0.7228798270,0.9522026181,18542,18401
31900,0.9435151815,0.7233654857,0.9491913915,18542,18401
32000,0.9264485836,0.7198549509,0.9524380565,18542,18394
32100,0.9100883603,0.7185652256,0.9545695782,18542,18394
32200,0.9010965824,0.7213197351,0.9539056420,18542,18394
32300,0.8924136758,0.7188706994,0.9575020075,18561,18394
32400,0.8830083609,0.7232711315,0.9573648572,18561,18394
32500,0.8762255311,0.7269534469,0.9604482055,18561,18379
32600,0.8695047498,0.7251269221,0.9584185481,18561,18379
32700,0.8619544506,0.7279660106,0.9532005787,18561,18379
32800,0.8546559215,0.7218564749,0.9513342381,18554,18379
32900,0.8456447721,0.7228950262,0.9505572915,18554,18379
33000,0.8263197541,0.7249225378,0.9471188188,18554,18383
33100,0.8083719611,0.7285132408,0.9519295692,18554,18383
33200,0.7975800037,0.7355285287,0.9498322010,18554,18383
33300,0.7876327634,0.7326756120,0.9518421292,18540,18383
33400,0.7702738047,0.7338625789,0.9526302218,18540,18383
33500,0.7764568925,0.7367525697,0.9560733438,18540,18383
33600,0.7699241638,0.7389132977,0.9565984011,18540,18383
33700,0.7572990656,0.7396010160,0.9599416852,18540,18383
33800,0.7449663281,0.7430399060,0.9579957724,18532,18383
33900,0.7283720374,0.7505384684,0.9557645321,18532,18383
34000,0.7111434340,0.7513813376,0.9524441957,18532,18380
34100,0.7009599209,0.7537001371,0.9525253177,18532,18380
34200,0.6899376512,0.7570497394,0.9526543617,18532,18380
34300,0.6788422465,0.7586564422,0.9523879886,18522,18380
34400,0.6679395437,0.7612709999,0.9579914808,18522,18380
34500,0.6613898277,0.7631326914,0.9576809406,18522,18392
34600,0.6568729281,0.7651216984,0.9567961693,18522,18392
34700,0.6469547153,0.7681210637,0.9565622211,18522,18392
34800,0.6342489123,0.7725549936,0.9520530105,18517,18392
34900,0.6260685921,0.7730119228,0.9519625902,18517,18392
35000,0.6108147502,0.7701671124,0.9497475624,18517,18387
35100,0.5938851833,0.7746724486,0.9493703246,18517,18387
35200,0.5780327916,0.7749997973,0.9522990584,18517,18387
35300,0.5684293509,0.7783258557,0.9581263065,18521,18387
35400,0.5606424809,0.7796822786,0.9587691426,18521,18387
35500,0.5542318821,0.7785929441,0.9579267502,18521,18386
35600,0.5566401482,0.7783917785,0.9541684985,18521,18386
35700,0.5477191806,0.7759553790,0.9520960450,18521,18386
35800,0.5418140292,0.7742412090,0.9528881311,18523,18386
35900,0.5275799036,0.7739664912,0.9535100460,18523,18386
36000,0.5155526996,0.7679464221,0.9538373351,18523,18380
36100,0.4999859333,0.7674686909,0.9561359882,18523,18380
36200,0.4814365804,0.7637137175,0.9533265233,18523,18380
36300,0.4713495076,0.7592005730,0.9538114667,18519,18380
36400,0.4608519673,0.7592675090,0.9509880543,18519,18380
36500,0.4517131150,0.7587645650,0.9490594268,18519,18385
36600,0.4456873536,0.7621764541,0.9559039474,18519,18385
36700,0.4376753867,0.7631837726,0.9566602111,18519,18385
36800,0.4293983281,0.7617306709,0.9547649622,18527,18385
36900,0.4207787216,0.7591867447,0.9509181976,18527,18385
